,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,OKLAHOMA CITY_ACTION,PHILADELPHIA_SCORE,OKLAHOMA CITY_SCORE
378,4,6:29.0,J. Anderson makes free throw 2 of 2,,78,107
379,4,6:13.0,,D. Sabonis misses 2-pt hook shot from 4 ft,78,107
380,4,6:12.0,Defensive rebound by R. Holmes,,78,107
381,4,6:00.0,S. Rodríguez makes 2-pt jump shot from 14 ft,,80,107
382,4,5:44.0,,N. Collison makes 2-pt jump shot from 21 ft (assist by V. Oladipo),80,109
383,4,5:28.0,R. Holmes makes 2-pt dunk at rim (assist by J. Anderson),,82,109
384,4,5:14.0,,V. Oladipo misses 2-pt jump shot from 10 ft,82,109
385,4,5:13.0,,Offensive rebound by Team,82,109
386,4,5:13.0,Official timeout,,82,109
387,4,5:13.0,,J. Grant enters the game for V. Oladipo,82,109
388,4,5:13.0,,Á. Abrines enters the game for D. Sabonis,82,109
389,4,5:13.0,,N. Cole enters the game for S. Christon,82,109
390,4,5:13.0,S. Long enters the game for R. Holmes,,82,109
391,4,5:01.0,,N. Collison makes 2-pt layup from 1 ft (assist by N. Cole),82,111
392,4,5:01.0,,Shooting foul by J. Anderson (drawn by N. Collison),82,111
393,4,5:01.0,,N. Collison makes free throw 1 of 1,82,112
394,4,4:48.0,S. Long misses 2-pt layup from 3 ft,,82,112
395,4,4:47.0,Offensive rebound by S. Long,,82,112
396,4,4:47.0,Shooting foul by N. Collison (drawn by S. Long),,82,112
397,4,4:47.0,S. Long misses free throw 1 of 2,,82,112
398,4,4:47.0,Offensive rebound by Team,,82,112
399,4,4:47.0,S. Long makes free throw 2 of 2,,83,112
400,4,4:27.0,,D. McDermott misses 2-pt jump shot from 3 ft,83,112
401,4,4:27.0,Defensive rebound by T. Luwawu-Cabarrot,,83,112
402,4,4:17.0,S. Long makes 2-pt layup from 1 ft (assist by S. Rodríguez),,85,112
403,4,4:05.0,,N. Cole makes 2-pt jump shot from 18 ft,85,114
404,4,3:49.0,N. Stauskas makes 2-pt layup at rim,,87,114
405,4,3:49.0,Shooting foul by Á. Abrines (drawn by N. Stauskas),,87,114
406,4,3:49.0,N. Stauskas makes free throw 1 of 1,,88,114
407,4,3:38.0,,D. McDermott misses 3-pt jump shot from 22 ft,88,114
408,4,3:37.0,,Offensive rebound by J. Grant,88,114
409,4,3:17.0,,N. Cole misses 2-pt jump shot from 15 ft,88,114
410,4,3:16.0,Defensive rebound by S. Long,,88,114
411,4,3:10.0,N. Stauskas misses 3-pt jump shot from 24 ft,,88,114
412,4,3:09.0,,Defensive rebound by J. Grant,88,114
413,4,3:03.0,,D. McDermott makes 2-pt layup from 2 ft (assist by J. Grant),88,116
414,4,3:02.0,Philadelphia full timeout,,88,116
415,4,2:41.0,S. Rodríguez misses 2-pt jump shot from 20 ft,,88,116
416,4,2:40.0,,Defensive rebound by N. Collison,88,116
417,4,2:21.0,,Turnover by Á. Abrines (bad pass; steal by S. Rodríguez),88,116
418,4,2:16.0,N. Stauskas misses 2-pt layup from 2 ft,,88,116
419,4,2:15.0,Offensive rebound by J. Anderson,,88,116
420,4,2:15.0,J. Anderson makes 2-pt layup from 2 ft,,90,116
421,4,1:57.0,,J. Grant misses 3-pt jump shot from 23 ft,90,116
422,4,1:56.0,,Offensive rebound by N. Collison,90,116
423,4,1:56.0,,D. McDermott makes 2-pt layup from 2 ft (assist by N. Collison),90,118
424,4,1:42.0,J. Anderson misses 2-pt jump shot from 21 ft,,90,118
425,4,1:41.0,,Defensive rebound by N. Collison,90,118
426,4,1:34.0,,N. Cole misses 2-pt jump shot from 16 ft,90,118
427,4,1:34.0,Defensive rebound by J. Anderson,,90,118
428,4,1:27.0,Personal block foul by N. Collison (drawn by S. Rodríguez),,90,118
429,4,1:18.0,T. Luwawu-Cabarrot makes 3-pt jump shot from 22 ft (assist by S. Rodríguez),,93,118
430,4,1:08.0,,D. McDermott misses 2-pt jump shot from 18 ft,93,118
431,4,1:07.0,,Offensive rebound by N. Collison,93,118
432,4,1:07.0,,N. Collison makes 2-pt layup from 1 ft,93,120
433,4,0:55.0,J. Anderson misses 2-pt jump shot from 11 ft,,93,120
434,4,0:53.0,Offensive rebound by Team,,93,120
435,4,0:53.0,,Loose ball foul by N. Collison (drawn by S. Long),93,120
436,4,0:53.0,S. Long makes free throw 1 of 2,,94,120
437,4,0:53.0,S. Long makes free throw 2 of 2,,95,120
438,4,0:41.0,,D. McDermott makes 2-pt layup at rim (assist by N. Cole),95,122
439,4,0:33.0,J. Anderson misses 2-pt layup from 1 ft (block by N. Collison),,95,122
440,4,0:31.0,Offensive rebound by J. Anderson,,95,122
441,4,0:28.0,S. Long makes 2-pt dunk at rim (assist by J. Anderson),,97,122
442,4,0:16.0,,N. Cole misses 2-pt jump shot from 16 ft,97,122
443,4,0:13.0,Defensive rebound by S. Rodríguez,,97,122
444,4,0:02.0,Turnover by J. Anderson (lost ball; steal by Á. Abrines),,97,122
