,QUARTER,TIME_REMAINING,ATLANTA_ACTION,ORLANDO_ACTION,ATLANTA_SCORE,ORLANDO_SCORE
387,4,6:38.0,,T. Ross makes 2-pt jump shot from 15 ft,74,95
388,4,6:33.0,Personal foul by B. Biyombo (drawn by D. Howard),,74,95
389,4,6:33.0,D. Howard makes free throw 1 of 2,,75,95
390,4,6:33.0,D. Schröder enters the game for K. Bazemore,,75,95
391,4,6:33.0,D. Howard makes free throw 2 of 2,,76,95
392,4,6:17.0,,Turnover by M. Hezonja (bad pass; steal by T. Prince),76,95
393,4,6:15.0,,Violation by M. Hezonja (kicked ball),76,95
394,4,6:15.0,,E. Fournier enters the game for M. Hezonja,76,95
395,4,6:02.0,T. Sefolosha misses 2-pt jump shot from 10 ft (block by B. Biyombo),,76,95
396,4,6:01.0,Offensive rebound by D. Howard,,76,95
397,4,6:00.0,D. Howard misses 2-pt layup from 2 ft,,76,95
398,4,6:00.0,,Defensive rebound by E. Fournier,76,95
399,4,5:53.0,,Shooting foul by T. Sefolosha (drawn by J. Green),76,95
400,4,5:53.0,Official timeout,,76,95
401,4,5:53.0,,J. Green makes free throw 1 of 2,76,96
402,4,5:53.0,M. Delaney enters the game for T. Hardaway,,76,95
403,4,5:53.0,,J. Green makes free throw 2 of 2,76,97
404,4,5:47.0,T. Sefolosha makes 3-pt jump shot from 26 ft (assist by D. Schröder),,79,97
405,4,5:21.0,,D. Augustin misses 3-pt jump shot from 24 ft,79,97
406,4,5:21.0,Defensive rebound by D. Howard,,79,97
407,4,5:14.0,D. Schröder misses 3-pt jump shot from 25 ft,,79,97
408,4,5:13.0,Offensive rebound by D. Howard,,79,97
409,4,5:13.0,Shooting foul by B. Biyombo (drawn by D. Howard),,79,97
410,4,5:13.0,D. Howard misses free throw 1 of 2,,79,97
411,4,5:13.0,Offensive rebound by Team,,79,97
412,4,5:13.0,D. Howard misses free throw 2 of 2,,79,97
413,4,5:13.0,,Defensive rebound by B. Biyombo,79,97
414,4,4:50.0,,J. Green misses 3-pt jump shot from 26 ft,79,97
415,4,4:50.0,Defensive rebound by D. Schröder,,79,97
416,4,4:39.0,T. Sefolosha misses 2-pt jump shot from 18 ft,,79,97
417,4,4:38.0,,Defensive rebound by B. Biyombo,79,97
418,4,4:27.0,,Orlando full timeout,79,97
419,4,4:27.0,E. İlyasova enters the game for D. Schröder,,79,97
420,4,4:27.0,D. Bembry enters the game for T. Sefolosha,,79,97
421,4,4:27.0,,N. Vučević enters the game for B. Biyombo,79,97
422,4,4:27.0,,Turnover by Team (5 sec inbounds),79,97
423,4,4:04.0,T. Prince misses 3-pt jump shot from 26 ft,,79,97
424,4,4:03.0,Offensive rebound by D. Bembry,,79,97
425,4,3:55.0,Personal foul by E. Fournier (drawn by T. Prince),,79,97
426,4,3:55.0,T. Prince misses free throw 1 of 2,,79,97
427,4,3:55.0,Offensive rebound by Team,,79,97
428,4,3:55.0,T. Prince makes free throw 2 of 2,,80,97
429,4,3:37.0,,N. Vučević misses 2-pt jump shot from 21 ft,80,97
430,4,3:36.0,,Offensive rebound by J. Green,80,97
431,4,3:22.0,,J. Green misses 2-pt jump shot from 18 ft,80,97
432,4,3:21.0,Defensive rebound by D. Howard,,80,97
433,4,3:10.0,M. Delaney misses 2-pt jump shot from 19 ft,,80,97
434,4,3:08.0,,Defensive rebound by T. Ross,80,97
435,4,2:47.0,,E. Fournier makes 2-pt jump shot from 6 ft,80,99
436,4,2:36.0,Turnover by M. Delaney (bad pass; steal by E. Fournier),,80,99
437,4,2:33.0,,Shooting foul by E. İlyasova (drawn by N. Vučević),80,99
438,4,2:33.0,,N. Vučević makes free throw 1 of 2,80,100
439,4,2:33.0,M. Muscala enters the game for D. Howard,,80,100
440,4,2:33.0,,D. Rudež enters the game for T. Ross,80,100
441,4,2:33.0,,M. Hezonja enters the game for E. Fournier,80,100
442,4,2:33.0,,C. Wilcox enters the game for J. Green,80,100
443,4,2:33.0,,N. Vučević makes free throw 2 of 2,80,101
444,4,2:15.0,T. Prince makes 2-pt layup from 1 ft (assist by M. Delaney),,82,101
445,4,2:15.0,,Orlando full timeout,82,101
446,4,2:15.0,,S. Zimmerman enters the game for N. Vučević,82,101
447,4,2:03.0,,C. Wilcox makes 2-pt jump shot from 20 ft (assist by D. Rudež),82,103
448,4,1:40.0,E. İlyasova makes 2-pt jump shot from 16 ft (assist by M. Muscala),,84,103
449,4,1:17.0,,C. Wilcox misses 3-pt jump shot from 26 ft,84,103
450,4,1:17.0,Defensive rebound by E. İlyasova,,84,103
451,4,1:10.0,D. Bembry makes 2-pt dunk at rim (assist by M. Muscala),,86,103
452,4,0:49.0,,Turnover by C. Wilcox (lost ball; steal by M. Delaney),86,103
453,4,0:44.0,T. Prince misses 2-pt layup from 1 ft,,86,103
454,4,0:44.0,Offensive rebound by T. Prince,,86,103
455,4,0:44.0,Turnover by T. Prince (step out of bounds),,86,103
456,4,0:34.0,,S. Zimmerman makes 2-pt hook shot from 6 ft,86,105
457,4,0:22.0,E. İlyasova misses 3-pt jump shot from 25 ft,,86,105
458,4,0:19.0,,Defensive rebound by S. Zimmerman,86,105
