,QUARTER,TIME_REMAINING,HOUSTON_ACTION,MEMPHIS_ACTION,HOUSTON_SCORE,MEMPHIS_SCORE
388,4,7:18.0,,Offensive rebound by Team,104,84
389,4,7:18.0,,M. Gasol makes free throw 2 of 2,104,85
390,4,7:02.0,E. Gordon misses 3-pt jump shot from 25 ft,,104,85
391,4,7:00.0,,Defensive rebound by V. Carter,104,85
392,4,6:43.0,,J. Ennis makes 3-pt jump shot from 28 ft,104,88
393,4,6:21.0,C. Capela misses 2-pt layup from 1 ft,,104,88
394,4,6:20.0,,Defensive rebound by Z. Randolph,104,88
395,4,6:19.0,,Personal take foul by P. Beverley (drawn by M. Conley),104,88
396,4,6:19.0,Houston full timeout,,104,88
397,4,6:19.0,J. Harden enters the game for S. Dekker,,104,88
398,4,6:19.0,T. Ariza enters the game for P. Beverley,,104,88
399,4,6:19.0,M. Harrell enters the game for C. Capela,,104,88
400,4,6:00.0,,M. Gasol makes 2-pt layup at rim,104,90
401,4,6:00.0,,Shooting block foul by M. Harrell (drawn by M. Gasol),104,90
402,4,6:00.0,,M. Gasol misses free throw 1 of 1,104,90
403,4,5:59.0,Defensive rebound by J. Harden,,104,90
404,4,5:41.0,J. Harden misses 3-pt jump shot from 25 ft,,104,90
405,4,5:39.0,,Defensive rebound by Z. Randolph,104,90
406,4,5:28.0,,M. Gasol makes 2-pt jump shot from 12 ft,104,92
407,4,5:28.0,,Shooting foul by T. Ariza (drawn by M. Gasol),104,92
408,4,5:28.0,,M. Gasol misses free throw 1 of 1,104,92
409,4,5:28.0,N. Hilário enters the game for M. Harrell,,104,92
410,4,5:27.0,Defensive rebound by T. Ariza,,104,92
411,4,5:12.0,E. Gordon makes 2-pt layup from 2 ft,,106,92
412,4,4:48.0,,M. Conley misses 2-pt jump shot from 19 ft,106,92
413,4,4:48.0,Defensive rebound by Team,,106,92
414,4,4:42.0,N. Hilário makes 2-pt dunk at rim (assist by E. Gordon),,108,92
415,4,4:42.0,,Memphis full timeout,108,92
416,4,4:23.0,,M. Conley misses 3-pt jump shot from 27 ft,108,92
417,4,4:22.0,Defensive rebound by T. Ariza,,108,92
418,4,4:06.0,J. Harden makes 2-pt jump shot from 19 ft,,110,92
419,4,3:45.0,,Z. Randolph misses 3-pt jump shot from 24 ft,110,92
420,4,3:45.0,Defensive rebound by E. Gordon,,110,92
421,4,3:25.0,J. Harden makes 3-pt jump shot from 26 ft,,113,92
422,4,3:02.0,,M. Conley misses 2-pt jump shot from 11 ft,113,92
423,4,2:59.0,Defensive rebound by E. Gordon,,113,92
424,4,2:59.0,Personal take foul by Z. Randolph (drawn by N. Hilário),,113,92
425,4,2:59.0,,J. Green enters the game for M. Gasol,113,92
426,4,2:59.0,,J. Martin enters the game for M. Conley,113,92
427,4,2:59.0,,A. Harrison enters the game for V. Carter,113,92
428,4,2:59.0,,D. Davis enters the game for Z. Randolph,113,92
429,4,2:59.0,P. Beverley enters the game for J. Harden,,113,92
430,4,2:59.0,S. Dekker enters the game for N. Hilário,,113,92
431,4,2:59.0,C. Capela enters the game for E. Gordon,,113,92
432,4,2:49.0,S. Dekker makes 3-pt jump shot from 23 ft (assist by P. Beverley),,116,92
433,4,2:31.0,,J. Ennis misses 2-pt jump shot from 20 ft,116,92
434,4,2:29.0,Defensive rebound by P. Beverley,,116,92
435,4,2:25.0,S. Dekker makes 2-pt layup from 1 ft (assist by P. Beverley),,118,92
436,4,2:09.0,,A. Harrison misses 3-pt jump shot from 25 ft,118,92
437,4,2:08.0,Defensive rebound by P. Beverley,,118,92
438,4,1:58.0,S. Dekker misses 3-pt jump shot from 26 ft,,118,92
439,4,1:57.0,,Defensive rebound by D. Davis,118,92
440,4,1:37.0,,A. Harrison misses 3-pt jump shot from 25 ft,118,92
441,4,1:37.0,Defensive rebound by P. Beverley,,118,92
442,4,1:22.0,S. Dekker misses 3-pt jump shot from 25 ft,,118,92
443,4,1:22.0,,Defensive rebound by J. Martin,118,92
444,4,1:13.0,,J. Green makes 3-pt jump shot from 24 ft (assist by J. Martin),118,95
445,4,0:59.0,Shooting foul by A. Harrison (drawn by C. Capela),,118,95
446,4,0:59.0,C. Capela makes free throw 1 of 2,,119,95
447,4,0:59.0,C. Capela misses free throw 2 of 2,,119,95
448,4,0:59.0,K. McDaniels enters the game for T. Ariza,,119,95
449,4,0:59.0,B. Brown enters the game for P. Beverley,,119,95
450,4,0:59.0,T. Ennis enters the game for C. Brewer,,119,95
451,4,0:58.0,,Defensive rebound by D. Davis,119,95
452,4,0:38.0,,Turnover by J. Green (bad pass; steal by K. McDaniels),119,95
453,4,0:23.0,Turnover by T. Ennis (step out of bounds),,119,95
454,4,0:14.0,,J. Martin misses 3-pt jump shot from 25 ft,119,95
455,4,0:13.0,Defensive rebound by K. McDaniels,,119,95
