,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,PORTLAND_ACTION,SACRAMENTO_SCORE,PORTLAND_SCORE
384,4,3:30.0,R. Gay makes free throw 1 of 2,,96,101
385,4,3:30.0,R. Gay makes free throw 2 of 2,,97,101
386,4,3:16.0,,C. McCollum misses 3-pt jump shot from 23 ft,97,101
387,4,3:14.0,,Offensive rebound by M. Harkless,97,101
388,4,3:14.0,,M. Harkless misses 2-pt layup from 1 ft,97,101
389,4,3:13.0,Defensive rebound by D. Collison,,97,101
390,4,3:07.0,R. Gay misses 3-pt jump shot from 25 ft,,97,101
391,4,3:06.0,,Defensive rebound by M. Harkless,97,101
392,4,2:59.0,,Shooting foul by D. Collison (drawn by D. Lillard),97,101
393,4,2:59.0,Official timeout,,97,101
394,4,2:59.0,,D. Lillard misses free throw 1 of 2,97,101
395,4,2:59.0,,Offensive rebound by Team,97,101
396,4,2:59.0,,D. Lillard makes free throw 2 of 2,97,102
397,4,2:37.0,D. Cousins misses 2-pt layup from 1 ft,,97,102
398,4,2:36.0,,Defensive rebound by M. Plumlee,97,102
399,4,2:28.0,,Turnover by D. Lillard (bad pass; steal by G. Temple),97,102
400,4,2:22.0,R. Gay makes 2-pt dunk at rim (assist by G. Temple),,99,102
401,4,1:59.0,,C. McCollum makes 2-pt jump shot from 17 ft (assist by A. Crabbe),99,104
402,4,1:42.0,D. Collison makes 2-pt jump shot from 17 ft,,101,104
403,4,1:26.0,,Personal foul by D. Collison (drawn by D. Lillard),101,104
404,4,1:19.0,,Shooting foul by D. Collison (drawn by D. Lillard),101,104
405,4,1:19.0,,D. Lillard makes free throw 1 of 2,101,105
406,4,1:19.0,,D. Lillard makes free throw 2 of 2,101,106
407,4,1:01.0,Turnover by R. Gay (lost ball; steal by C. McCollum),,101,106
408,4,0:38.0,,D. Lillard misses 2-pt layup from 1 ft,101,106
409,4,0:38.0,,Offensive rebound by M. Plumlee,101,106
410,4,0:38.0,,M. Plumlee misses 2-pt layup from 2 ft,101,106
411,4,0:36.0,Defensive rebound by R. Gay,,101,106
412,4,0:32.0,D. Cousins makes 3-pt jump shot from 25 ft (assist by D. Collison),,104,106
413,4,0:23.0,,M. Harkless misses 2-pt layup from 2 ft,104,106
414,4,0:23.0,Defensive rebound by G. Temple,,104,106
415,4,0:10.0,D. Cousins makes 2-pt layup from 1 ft,,106,106
416,4,0:10.0,,Portland full timeout,106,106
417,4,0:10.0,,M. Leonard enters the game for M. Plumlee,106,106
418,4,0:00.0,,D. Lillard misses 3-pt jump shot from 27 ft,106,106
419,4,0:00.0,,Offensive rebound by Team,106,106
420,1OT,4:41.0,,D. Lillard makes 2-pt jump shot from 5 ft (assist by A. Crabbe),106,108
421,1OT,4:15.0,Turnover by D. Collison (bad pass),,106,108
422,1OT,3:51.0,,A. Crabbe misses 2-pt jump shot from 15 ft,106,108
423,1OT,3:51.0,Defensive rebound by G. Temple,,106,108
424,1OT,3:45.0,D. Collison makes 2-pt layup from 1 ft (assist by G. Temple),,108,108
425,1OT,3:26.0,,C. McCollum makes 2-pt layup from 1 ft,108,110
426,1OT,3:26.0,Violation by D. Cousins (def goaltending),,108,110
427,1OT,3:10.0,Shooting foul by A. Crabbe (drawn by A. Afflalo),,108,110
428,1OT,3:10.0,A. Afflalo makes free throw 1 of 2,,109,110
429,1OT,3:10.0,A. Afflalo makes free throw 2 of 2,,110,110
430,1OT,2:52.0,,C. McCollum misses 3-pt jump shot from 26 ft,110,110
431,1OT,2:51.0,Defensive rebound by Team,,110,110
432,1OT,2:40.0,D. Collison misses 2-pt jump shot from 18 ft,,110,110
433,1OT,2:40.0,,Defensive rebound by A. Crabbe,110,110
434,1OT,2:30.0,,D. Lillard misses 2-pt jump shot from 13 ft,110,110
435,1OT,2:29.0,,Offensive rebound by M. Harkless,110,110
436,1OT,2:19.0,,Shooting foul by D. Cousins (drawn by C. McCollum),110,110
437,1OT,2:19.0,,C. McCollum makes free throw 1 of 2,110,111
438,1OT,2:19.0,,C. McCollum makes free throw 2 of 2,110,112
439,1OT,2:05.0,D. Cousins makes 3-pt jump shot from 25 ft (assist by D. Collison),,113,112
440,1OT,1:50.0,,D. Lillard makes 2-pt jump shot from 10 ft,113,114
441,1OT,1:36.0,D. Cousins makes 2-pt dunk at rim,,115,114
442,1OT,1:23.0,,C. McCollum makes 3-pt jump shot from 25 ft (assist by D. Lillard),115,117
443,1OT,1:23.0,Sacramento full timeout,,115,117
444,1OT,1:08.0,R. Gay makes 2-pt jump shot from 3 ft,,117,117
445,1OT,1:08.0,Shooting foul by M. Plumlee (drawn by R. Gay),,117,117
446,1OT,1:08.0,,M. Leonard enters the game for M. Plumlee,117,117
447,1OT,1:08.0,R. Gay makes free throw 1 of 1,,118,117
448,1OT,0:47.0,,C. McCollum makes 2-pt jump shot from 19 ft (assist by D. Lillard),118,119
449,1OT,0:34.0,,Loose ball foul by D. Lillard (drawn by D. Collison),118,119
450,1OT,0:34.0,D. Collison makes free throw 1 of 2,,119,119
451,1OT,0:34.0,D. Collison makes free throw 2 of 2,,120,119
452,1OT,0:34.0,,Portland full timeout,120,119
453,1OT,0:32.0,,Shooting foul by R. Gay (drawn by M. Leonard),120,119
454,1OT,0:32.0,,M. Leonard makes free throw 1 of 2,120,120
455,1OT,0:32.0,,M. Leonard makes free throw 2 of 2,120,121
456,1OT,0:32.0,Sacramento full timeout,,120,121
457,1OT,0:15.0,R. Gay misses 2-pt jump shot from 15 ft,,120,121
458,1OT,0:14.0,,Defensive rebound by A. Crabbe,120,121
459,1OT,0:14.0,,Personal take foul by D. Cousins (drawn by A. Crabbe),120,121
460,1OT,0:14.0,,A. Crabbe misses free throw 1 of 2,120,121
461,1OT,0:14.0,,Offensive rebound by Team,120,121
462,1OT,0:14.0,,A. Crabbe makes free throw 2 of 2,120,122
463,1OT,0:14.0,Sacramento full timeout,,120,122
464,1OT,0:09.0,D. Cousins misses 3-pt jump shot from 26 ft,,120,122
465,1OT,0:07.0,Offensive rebound by Team,,120,122
466,1OT,0:00.0,R. Gay misses 2-pt jump shot from 16 ft,,120,122
467,1OT,0:00.0,Offensive rebound by Team,,120,122
