,QUARTER,TIME_REMAINING,HOUSTON_ACTION,CHICAGO_ACTION,HOUSTON_SCORE,CHICAGO_SCORE
389,4,9:24.0,,Defensive rebound by D. Valentine,99,68
390,4,9:16.0,,D. Valentine makes 3-pt jump shot from 24 ft,99,71
391,4,9:00.0,Shooting foul by D. Valentine (drawn by L. Williams),,99,71
392,4,9:00.0,L. Williams makes free throw 1 of 2,,100,71
393,4,9:00.0,L. Williams makes free throw 2 of 2,,101,71
394,4,8:48.0,,C. Payne makes 2-pt layup from 3 ft,101,73
395,4,8:37.0,E. Gordon misses 3-pt jump shot from 25 ft,,101,73
396,4,8:37.0,,Defensive rebound by C. Felício,101,73
397,4,8:29.0,,C. Payne makes 2-pt jump shot from 15 ft,101,75
398,4,8:17.0,S. Dekker misses 3-pt jump shot from 26 ft,,101,75
399,4,8:16.0,,Defensive rebound by C. Payne,101,75
400,4,8:12.0,,B. Portis misses 2-pt jump shot from 4 ft (block by P. Beverley),101,75
401,4,8:10.0,Defensive rebound by S. Dekker,,101,75
402,4,8:04.0,E. Gordon misses 3-pt jump shot from 26 ft,,101,75
403,4,8:04.0,,Defensive rebound by C. Felício,101,75
404,4,7:55.0,,D. Valentine misses 3-pt jump shot from 25 ft,101,75
405,4,7:54.0,Defensive rebound by C. Capela,,101,75
406,4,7:41.0,C. Capela makes 2-pt layup from 3 ft (assist by P. Beverley),,103,75
407,4,7:14.0,,R. Rondo misses 3-pt jump shot from 23 ft (block by E. Gordon),103,75
408,4,7:12.0,Defensive rebound by E. Gordon,,103,75
409,4,7:12.0,Turnover by C. Capela (traveling),,103,75
410,4,7:12.0,,Chicago full timeout,103,75
411,4,7:12.0,,J. Grant enters the game for R. Rondo,103,75
412,4,6:56.0,,C. Payne misses 2-pt jump shot from 18 ft,103,75
413,4,6:53.0,Defensive rebound by L. Williams,,103,75
414,4,6:38.0,S. Dekker misses 2-pt layup from 2 ft,,103,75
415,4,6:37.0,,Defensive rebound by C. Felício,103,75
416,4,6:29.0,,C. Payne makes 3-pt jump shot from 27 ft (assist by D. Valentine),103,78
417,4,6:09.0,Turnover by P. Beverley (bad pass; steal by C. Payne),,103,78
418,4,6:04.0,,C. Felício makes 2-pt dunk at rim (assist by C. Payne),103,80
419,4,5:47.0,E. Gordon misses 3-pt jump shot from 26 ft,,103,80
420,4,5:46.0,,Defensive rebound by C. Felício,103,80
421,4,5:40.0,,Chicago full timeout,103,80
422,4,5:40.0,T. Ariza enters the game for C. Capela,,103,80
423,4,5:40.0,R. Anderson enters the game for P. Beverley,,103,80
424,4,5:40.0,M. Harrell enters the game for E. Gordon,,103,80
425,4,5:40.0,J. Harden enters the game for S. Dekker,,103,80
426,4,5:36.0,,C. Payne makes 3-pt jump shot from 26 ft (assist by J. Grant),103,83
427,4,5:22.0,L. Williams misses 3-pt jump shot from 23 ft,,103,83
428,4,5:20.0,,Defensive rebound by B. Portis,103,83
429,4,5:07.0,,D. Valentine makes 2-pt hook shot from 6 ft (assist by C. Payne),103,85
430,4,4:50.0,T. Ariza makes 3-pt jump shot from 26 ft (assist by J. Harden),,106,85
431,4,4:40.0,,Shooting foul by L. Williams (drawn by C. Payne),106,85
432,4,4:40.0,,C. Payne misses free throw 1 of 2,106,85
433,4,4:40.0,,Offensive rebound by Team,106,85
434,4,4:40.0,,C. Payne makes free throw 2 of 2,106,86
435,4,4:20.0,L. Williams misses 2-pt jump shot from 11 ft,,106,86
436,4,4:20.0,,Defensive rebound by Team,106,86
437,4,4:04.0,,C. Payne misses 3-pt jump shot from 25 ft,106,86
438,4,4:03.0,Defensive rebound by T. Ariza,,106,86
439,4,3:52.0,J. Harden misses 3-pt jump shot from 25 ft,,106,86
440,4,3:51.0,,Defensive rebound by B. Portis,106,86
441,4,3:41.0,,D. Valentine misses 3-pt jump shot from 26 ft,106,86
442,4,3:40.0,Defensive rebound by T. Ariza,,106,86
443,4,3:29.0,L. Williams misses 3-pt jump shot from 28 ft,,106,86
444,4,3:28.0,Offensive rebound by T. Ariza,,106,86
445,4,3:25.0,J. Harden misses 3-pt jump shot from 27 ft,,106,86
446,4,3:24.0,,Defensive rebound by B. Portis,106,86
447,4,3:15.0,,C. Felício makes 2-pt dunk at rim (assist by J. Grant),106,88
448,4,3:02.0,T. Ariza misses 3-pt jump shot from 27 ft,,106,88
449,4,3:01.0,,Defensive rebound by C. Felício,106,88
450,4,2:51.0,,B. Portis misses 2-pt jump shot from 20 ft,106,88
451,4,2:50.0,Defensive rebound by M. Harrell,,106,88
452,4,2:41.0,R. Anderson makes 3-pt jump shot from 25 ft (assist by J. Harden),,109,88
453,4,2:28.0,,B. Portis makes 2-pt dunk at rim (assist by J. Grant),109,90
454,4,2:12.0,Shooting foul by J. Grant (drawn by T. Ariza),,109,90
455,4,2:12.0,Houston full timeout,,109,90
456,4,2:12.0,T. Ariza makes free throw 1 of 2,,110,90
457,4,2:12.0,B. Brown enters the game for R. Anderson,,109,90
458,4,2:12.0,S. Dekker enters the game for J. Harden,,109,90
459,4,2:12.0,,J. Lauvergne enters the game for C. Felício,109,90
460,4,2:12.0,T. Ariza makes free throw 2 of 2,,111,90
461,4,2:04.0,,Personal take foul by T. Ariza (drawn by D. Valentine),111,90
462,4,2:04.0,K. Wiltjer enters the game for T. Ariza,,111,90
463,4,1:56.0,,B. Portis misses 3-pt jump shot from 24 ft,111,90
464,4,1:54.0,Defensive rebound by K. Wiltjer,,111,90
465,4,1:44.0,M. Harrell makes 2-pt dunk at rim,,113,90
466,4,1:29.0,,B. Portis makes 2-pt jump shot from 16 ft (assist by D. Valentine),113,92
467,4,1:22.0,B. Brown makes 2-pt jump shot from 11 ft,,115,92
468,4,1:08.0,,C. Payne misses 3-pt jump shot from 25 ft,115,92
469,4,1:06.0,Defensive rebound by M. Harrell,,115,92
470,4,1:02.0,Turnover by K. Wiltjer (bad pass),,115,92
471,4,0:49.0,,B. Portis misses 2-pt jump shot from 8 ft,115,92
472,4,0:47.0,Defensive rebound by M. Harrell,,115,92
473,4,0:33.0,L. Williams misses 2-pt jump shot from 17 ft,,115,92
474,4,0:32.0,,Defensive rebound by B. Portis,115,92
475,4,0:16.0,,J. Grant misses 3-pt jump shot from 24 ft,115,92
476,4,0:15.0,Defensive rebound by L. Williams,,115,92
477,4,0:14.0,Turnover by L. Williams (lost ball; steal by B. Portis),,115,92
478,4,0:12.0,,B. Portis makes 2-pt layup from 2 ft,115,94
