,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,BROOKLYN_ACTION,WASHINGTON_SCORE,BROOKLYN_SCORE
380,4,7:16.0,J. Smith makes 2-pt layup from 3 ft (assist by J. Wall),,88,85
381,4,7:16.0,Shooting foul by B. Lopez (drawn by J. Smith),,88,85
382,4,7:16.0,J. Smith makes free throw 1 of 1,,89,85
383,4,7:01.0,,Shooting block foul by B. Beal (drawn by I. Whitehead),89,85
384,4,7:01.0,,I. Whitehead makes free throw 1 of 2,89,86
385,4,7:01.0,,I. Whitehead makes free throw 2 of 2,89,87
386,4,6:46.0,Turnover by B. Beal (lost ball; steal by C. LeVert),,89,87
387,4,6:35.0,,T. Booker misses 2-pt layup from 3 ft (block by J. Wall),89,87
388,4,6:34.0,,Offensive rebound by Team,89,87
389,4,6:24.0,,B. Lopez misses 2-pt jump shot from 5 ft,89,87
390,4,6:23.0,,Offensive rebound by B. Lopez,89,87
391,4,6:22.0,,B. Lopez makes 2-pt layup from 2 ft,89,89
392,4,6:09.0,Shooting foul by I. Whitehead (drawn by J. Wall),,89,89
393,4,6:09.0,J. Wall makes free throw 1 of 2,,90,89
394,4,6:09.0,J. Wall makes free throw 2 of 2,,91,89
395,4,5:57.0,,T. Booker makes 2-pt layup from 2 ft (assist by B. Bogdanović),91,91
396,4,5:43.0,Turnover by J. Wall (bad pass; steal by C. LeVert),,91,91
397,4,5:21.0,,B. Bogdanović misses 3-pt jump shot from 23 ft,91,91
398,4,5:20.0,Defensive rebound by J. Wall,,91,91
399,4,5:01.0,J. Wall misses 2-pt jump shot from 20 ft,,91,91
400,4,5:00.0,Offensive rebound by J. Smith,,91,91
401,4,4:46.0,O. Porter misses 2-pt jump shot from 15 ft,,91,91
402,4,4:45.0,Offensive rebound by Team,,91,91
403,4,4:45.0,,Loose ball foul by B. Lopez (drawn by J. Smith),91,91
404,4,4:45.0,J. Smith makes free throw 1 of 2,,92,91
405,4,4:45.0,,R. Foye enters the game for I. Whitehead,92,91
406,4,4:45.0,J. Smith makes free throw 2 of 2,,93,91
407,4,4:28.0,,R. Foye misses 3-pt jump shot from 27 ft,93,91
408,4,4:27.0,,Offensive rebound by B. Bogdanović,93,91
409,4,4:21.0,,B. Bogdanović misses 3-pt jump shot from 23 ft,93,91
410,4,4:18.0,Defensive rebound by J. Smith,,93,91
411,4,4:12.0,O. Porter misses 3-pt jump shot from 25 ft,,93,91
412,4,4:10.0,Offensive rebound by M. Gortat,,93,91
413,4,4:02.0,J. Wall misses 2-pt layup from 1 ft,,93,91
414,4,4:01.0,Offensive rebound by O. Porter,,93,91
415,4,3:55.0,B. Beal misses 2-pt layup from 2 ft,,93,91
416,4,3:54.0,Offensive rebound by O. Porter,,93,91
417,4,3:53.0,Personal foul by R. Foye (drawn by O. Porter),,93,91
418,4,3:53.0,O. Porter makes free throw 1 of 2,,94,91
419,4,3:53.0,K. Oubre enters the game for J. Smith,,94,91
420,4,3:53.0,,R. Hollis-Jefferson enters the game for T. Booker,94,91
421,4,3:53.0,O. Porter makes free throw 2 of 2,,95,91
422,4,3:35.0,,B. Lopez misses 2-pt jump shot from 13 ft,95,91
423,4,3:34.0,Defensive rebound by O. Porter,,95,91
424,4,3:21.0,Shooting foul by B. Lopez (drawn by J. Wall),,95,91
425,4,3:21.0,J. Wall makes free throw 1 of 2,,96,91
426,4,3:21.0,J. Wall misses free throw 2 of 2,,96,91
427,4,3:20.0,,Defensive rebound by R. Hollis-Jefferson,96,91
428,4,3:10.0,,Shooting foul by M. Gortat (drawn by B. Bogdanović),96,91
429,4,3:10.0,,B. Bogdanović makes free throw 1 of 2,96,92
430,4,3:10.0,,B. Bogdanović makes free throw 2 of 2,96,93
431,4,2:47.0,B. Beal makes 2-pt layup from 2 ft,,98,93
432,4,2:32.0,,Shooting foul by M. Gortat (drawn by B. Lopez),98,93
433,4,2:32.0,,B. Lopez makes 2-pt layup from 2 ft,98,95
434,4,2:32.0,,B. Lopez makes free throw 1 of 1,98,96
435,4,2:11.0,J. Wall misses 2-pt jump shot from 9 ft,,98,96
436,4,2:10.0,,Defensive rebound by C. LeVert,98,96
437,4,2:08.0,,Shooting foul by K. Oubre (drawn by C. LeVert),98,96
438,4,2:08.0,,C. LeVert makes free throw 1 of 2,98,97
439,4,2:08.0,,C. LeVert makes free throw 2 of 2,98,98
440,4,1:57.0,B. Beal misses 3-pt jump shot from 24 ft,,98,98
441,4,1:56.0,,Defensive rebound by R. Hollis-Jefferson,98,98
442,4,1:46.0,,Turnover by R. Hollis-Jefferson (lost ball),98,98
443,4,1:34.0,M. Gortat makes 2-pt dunk at rim (assist by J. Wall),,100,98
444,4,1:34.0,,Brooklyn full timeout,100,98
445,4,1:20.0,Offensive charge foul by B. Lopez (drawn by M. Gortat),,100,98
446,4,1:20.0,,Turnover by B. Lopez (offensive foul),100,98
447,4,1:20.0,,T. Booker enters the game for B. Lopez,100,98
448,4,0:56.0,Turnover by Team (shot clock),,100,98
449,4,0:42.0,,B. Bogdanović makes 2-pt jump shot from 6 ft,100,100
450,4,0:42.0,Washington full timeout,,100,100
451,4,0:32.0,J. Wall misses 2-pt layup from 2 ft,,100,100
452,4,0:31.0,Offensive rebound by J. Wall,,100,100
453,4,0:30.0,J. Wall misses 2-pt layup from 2 ft,,100,100
454,4,0:29.0,,Defensive rebound by T. Booker,100,100
455,4,0:08.0,,B. Bogdanović misses 3-pt jump shot from 27 ft,100,100
456,4,0:06.0,Defensive rebound by B. Beal,,100,100
457,4,0:00.0,,Offensive charge foul by J. Wall (drawn by C. LeVert),100,100
458,4,0:00.0,Turnover by J. Wall (offensive foul),,100,100
459,4,0:00.0,,Brooklyn full timeout,100,100
460,4,0:00.0,J. Smith enters the game for B. Beal,,100,100
461,4,0:00.0,,T. Booker misses 2-pt jump shot from 13 ft,100,100
462,4,0:00.0,,Offensive rebound by Team,100,100
463,1OT,4:40.0,Washington full timeout,,100,100
464,1OT,4:36.0,J. Wall misses 2-pt jump shot from 13 ft,,100,100
465,1OT,4:35.0,,Defensive rebound by R. Hollis-Jefferson,100,100
466,1OT,4:27.0,,B. Bogdanović misses 2-pt layup from 1 ft,100,100
467,1OT,4:26.0,,Offensive rebound by R. Hollis-Jefferson,100,100
468,1OT,4:25.0,,R. Hollis-Jefferson makes 2-pt layup from 3 ft,100,102
469,1OT,4:11.0,B. Beal misses 2-pt jump shot from 16 ft,,100,102
470,1OT,4:10.0,Offensive rebound by B. Beal,,100,102
471,1OT,4:08.0,Personal foul by R. Hollis-Jefferson (drawn by B. Beal),,100,102
472,1OT,3:57.0,B. Beal makes 3-pt jump shot from 27 ft,,103,102
473,1OT,3:43.0,,C. LeVert misses 3-pt jump shot from 24 ft,103,102
474,1OT,3:42.0,Defensive rebound by M. Gortat,,103,102
475,1OT,3:28.0,O. Porter misses 3-pt jump shot from 22 ft,,103,102
476,1OT,3:27.0,,Defensive rebound by T. Booker,103,102
477,1OT,3:23.0,,T. Booker misses 2-pt layup from 1 ft,103,102
478,1OT,3:22.0,,Offensive rebound by T. Booker,103,102
479,1OT,3:19.0,,T. Booker makes 2-pt layup from 2 ft,103,104
480,1OT,2:56.0,B. Beal misses 2-pt layup from 2 ft,,103,104
481,1OT,2:55.0,,Defensive rebound by B. Bogdanović,103,104
482,1OT,2:48.0,,Turnover by T. Booker (lost ball; steal by O. Porter),103,104
483,1OT,2:44.0,B. Beal misses 2-pt layup from 2 ft (block by C. LeVert),,103,104
484,1OT,2:43.0,Offensive rebound by O. Porter,,103,104
485,1OT,2:42.0,O. Porter makes 2-pt layup from 1 ft,,105,104
486,1OT,2:25.0,,Personal foul by K. Oubre (drawn by R. Foye),105,104
487,1OT,2:17.0,,T. Booker makes 2-pt layup from 2 ft (assist by R. Hollis-Jefferson),105,106
488,1OT,1:53.0,J. Wall misses 2-pt jump shot from 8 ft,,105,106
489,1OT,1:52.0,Offensive rebound by O. Porter,,105,106
490,1OT,1:51.0,O. Porter makes 2-pt layup from 3 ft,,107,106
491,1OT,1:33.0,,Shooting foul by M. Gortat (drawn by C. LeVert),107,106
492,1OT,1:33.0,,C. LeVert misses free throw 1 of 2,107,106
493,1OT,1:33.0,,Offensive rebound by Team,107,106
494,1OT,1:33.0,,C. LeVert makes free throw 2 of 2,107,107
495,1OT,1:23.0,B. Beal misses 2-pt layup from 3 ft,,107,107
496,1OT,1:22.0,Offensive rebound by O. Porter,,107,107
497,1OT,1:21.0,Personal foul by B. Bogdanović (drawn by O. Porter),,107,107
498,1OT,1:21.0,O. Porter makes free throw 1 of 2,,108,107
499,1OT,1:21.0,O. Porter makes free throw 2 of 2,,109,107
500,1OT,1:21.0,,Brooklyn full timeout,109,107
501,1OT,1:16.0,,C. LeVert misses 2-pt layup from 2 ft,109,107
502,1OT,1:15.0,Defensive rebound by J. Wall,,109,107
503,1OT,1:00.0,Shooting foul by B. Bogdanović (drawn by J. Wall),,109,107
504,1OT,1:00.0,J. Wall makes free throw 1 of 2,,110,107
505,1OT,1:00.0,J. Wall makes free throw 2 of 2,,111,107
506,1OT,1:00.0,,Brooklyn full timeout,111,107
507,1OT,1:00.0,,J. Hamilton enters the game for R. Hollis-Jefferson,111,107
508,1OT,0:51.0,,B. Bogdanović makes 2-pt dunk at rim,111,109
509,1OT,0:28.0,B. Beal misses 2-pt jump shot from 21 ft,,111,109
510,1OT,0:25.0,Offensive rebound by B. Beal,,111,109
511,1OT,0:18.0,Personal foul by C. LeVert (drawn by B. Beal),,111,109
512,1OT,0:18.0,B. Beal makes free throw 1 of 2,,112,109
513,1OT,0:18.0,B. Beal makes free throw 2 of 2,,113,109
514,1OT,0:18.0,,Brooklyn full timeout,113,109
515,1OT,0:13.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,113,109
516,1OT,0:09.0,Defensive rebound by O. Porter,,113,109
517,1OT,0:08.0,Turnover by O. Porter (bad pass; steal by R. Foye),,113,109
518,1OT,0:08.0,,Personal foul by B. Beal (drawn by R. Foye),113,109
519,1OT,0:08.0,,R. Foye misses free throw 1 of 2,113,109
520,1OT,0:08.0,,Offensive rebound by Team,113,109
521,1OT,0:08.0,,R. Hollis-Jefferson enters the game for J. Hamilton,113,109
522,1OT,0:08.0,J. Smith enters the game for K. Oubre,,113,109
523,1OT,0:08.0,K. Oubre enters the game for J. Smith,,113,110
524,1OT,0:08.0,,R. Foye makes free throw 2 of 2,113,110
525,1OT,0:08.0,Washington full timeout,,113,110
526,1OT,0:06.0,Turnover by J. Wall (bad pass),,113,110
527,1OT,0:06.0,J. Smith enters the game for M. Gortat,,113,110
528,1OT,0:06.0,,J. Hamilton enters the game for R. Hollis-Jefferson,113,110
529,1OT,0:06.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,113,110
530,1OT,0:03.0,Defensive rebound by Team,,113,110
531,1OT,0:03.0,,Loose ball foul by J. Hamilton (drawn by J. Wall),113,110
532,1OT,0:03.0,J. Wall misses free throw 1 of 2,,113,110
533,1OT,0:03.0,Offensive rebound by Team,,113,110
534,1OT,0:03.0,J. Wall makes free throw 2 of 2,,114,110
535,1OT,0:00.0,,R. Foye misses 3-pt jump shot from 45 ft,114,110
536,1OT,0:00.0,,Offensive rebound by Team,114,110
