,QUARTER,TIME_REMAINING,PHOENIX_ACTION,OKLAHOMA CITY_ACTION,PHOENIX_SCORE,OKLAHOMA CITY_SCORE
387,4,6:51.0,P. Tucker makes 2-pt layup from 1 ft (assist by D. Booker),,86,103
388,4,6:33.0,,Turnover by R. Westbrook (bad pass; steal by D. Booker),86,103
389,4,6:22.0,Turnover by D. Booker (bad pass; steal by A. Roberson),,86,103
390,4,6:13.0,,S. Adams makes 2-pt layup at rim (assist by R. Westbrook),86,105
391,4,6:07.0,Phoenix full timeout,,86,105
392,4,6:07.0,,A. Morrow enters the game for S. Christon,86,105
393,4,6:04.0,Personal foul by S. Adams (drawn by E. Bledsoe),,86,105
394,4,6:04.0,E. Bledsoe makes free throw 1 of 2,,87,105
395,4,6:04.0,E. Bledsoe makes free throw 2 of 2,,88,105
396,4,5:42.0,,S. Adams misses 2-pt layup from 1 ft,88,105
397,4,5:42.0,Defensive rebound by T. Chandler,,88,105
398,4,5:31.0,D. Booker misses 2-pt jump shot from 9 ft,,88,105
399,4,5:31.0,,Defensive rebound by J. Grant,88,105
400,4,5:25.0,,A. Roberson makes 2-pt dunk at rim (assist by S. Adams),88,107
401,4,5:08.0,Turnover by D. Booker (bad pass; steal by R. Westbrook),,88,107
402,4,5:05.0,,Turnover by R. Westbrook (step out of bounds),88,107
403,4,4:50.0,T. Chandler makes 2-pt dunk at rim,,90,107
404,4,4:50.0,P. Tucker misses 2-pt jump shot from 3 ft,,90,107
405,4,4:50.0,Offensive rebound by T. Chandler,,90,107
406,4,4:25.0,,R. Westbrook misses 2-pt jump shot from 17 ft,90,107
407,4,4:25.0,Defensive rebound by E. Bledsoe,,90,107
408,4,4:11.0,B. Knight misses 2-pt jump shot from 4 ft,,90,107
409,4,4:11.0,,Defensive rebound by R. Westbrook,90,107
410,4,4:05.0,,J. Grant makes 2-pt dunk at rim (assist by R. Westbrook),90,109
411,4,4:04.0,Phoenix full timeout,,90,109
412,4,4:04.0,M. Chriss enters the game for P. Tucker,,90,109
413,4,4:04.0,T. Ulis enters the game for T. Chandler,,90,109
414,4,4:04.0,D. Bender enters the game for E. Bledsoe,,90,109
415,4,4:04.0,T. Warren enters the game for B. Knight,,90,109
416,4,3:45.0,T. Ulis makes 2-pt layup from 1 ft,,92,109
417,4,3:34.0,,Shooting foul by T. Warren (drawn by S. Adams),92,109
418,4,3:34.0,,S. Adams misses free throw 1 of 2,92,109
419,4,3:34.0,,Offensive rebound by Team,92,109
420,4,3:34.0,,S. Adams makes free throw 2 of 2,92,110
421,4,3:18.0,D. Booker makes 3-pt jump shot from 24 ft (assist by T. Ulis),,95,110
422,4,2:59.0,,A. Roberson misses 3-pt jump shot from 25 ft,95,110
423,4,2:58.0,Defensive rebound by D. Bender,,95,110
424,4,2:50.0,D. Booker misses 3-pt jump shot from 25 ft,,95,110
425,4,2:49.0,,Defensive rebound by S. Adams,95,110
426,4,2:33.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),95,112
427,4,2:26.0,Personal take foul by R. Westbrook (drawn by T. Ulis),,95,112
428,4,2:26.0,T. Ulis misses free throw 1 of 2,,95,112
429,4,2:26.0,Offensive rebound by Team,,95,112
430,4,2:26.0,A. Williams enters the game for D. Booker,,95,112
431,4,2:26.0,,D. Sabonis enters the game for A. Roberson,95,112
432,4,2:26.0,,S. Christon enters the game for S. Adams,95,112
433,4,2:26.0,,K. Singler enters the game for R. Westbrook,95,112
434,4,2:26.0,T. Ulis makes free throw 2 of 2,,96,112
435,4,2:14.0,,S. Christon misses 2-pt jump shot from 13 ft,96,112
436,4,2:14.0,Defensive rebound by M. Chriss,,96,112
437,4,2:02.0,Turnover by M. Chriss (step out of bounds),,96,112
438,4,1:48.0,,D. Sabonis misses 2-pt layup from 2 ft (block by T. Warren),96,112
439,4,1:48.0,,Offensive rebound by Team,96,112
440,4,1:48.0,,Á. Abrines enters the game for A. Morrow,96,112
441,4,1:42.0,,D. Sabonis misses 2-pt jump shot from 20 ft,96,112
442,4,1:42.0,Defensive rebound by D. Bender,,96,112
443,4,1:29.0,Shooting foul by J. Grant (drawn by M. Chriss),,96,112
444,4,1:29.0,M. Chriss misses free throw 1 of 2,,96,112
445,4,1:29.0,Offensive rebound by Team,,96,112
446,4,1:29.0,M. Chriss makes free throw 2 of 2,,97,112
447,4,1:17.0,,Personal foul by A. Williams (drawn by D. Sabonis),97,112
448,4,1:17.0,,D. Sabonis misses free throw 1 of 2,97,112
449,4,1:17.0,,Offensive rebound by Team,97,112
450,4,1:17.0,,D. Sabonis makes free throw 2 of 2,97,113
451,4,1:03.0,A. Williams misses 2-pt jump shot from 6 ft,,97,113
452,4,1:02.0,Offensive rebound by A. Williams,,97,113
453,4,1:01.0,A. Williams misses 2-pt layup from 2 ft,,97,113
454,4,1:00.0,Offensive rebound by A. Williams,,97,113
455,4,1:00.0,A. Williams makes 2-pt layup from 1 ft,,99,113
456,4,0:39.0,,D. Sabonis misses 2-pt layup from 1 ft (block by D. Bender),99,113
457,4,0:36.0,,Offensive rebound by Á. Abrines,99,113
458,4,0:36.0,,Á. Abrines misses 3-pt jump shot from 25 ft,99,113
459,4,0:35.0,,Offensive rebound by J. Grant,99,113
460,4,0:35.0,,Shooting foul by M. Chriss (drawn by J. Grant),99,113
461,4,0:35.0,,J. Grant makes free throw 1 of 2,99,114
462,4,0:35.0,,J. Grant misses free throw 2 of 2,99,114
463,4,0:33.0,Defensive rebound by M. Chriss,,99,114
464,4,0:25.0,T. Ulis makes 2-pt jump shot from 18 ft,,101,114
465,4,0:02.0,,S. Christon misses 3-pt jump shot from 31 ft,101,114
466,4,0:01.0,,Offensive rebound by Team,101,114
467,4,0:01.0,,Turnover by Team (shot clock),101,114
468,4,0:00.0,T. Ulis misses 3-pt jump shot from 57 ft,,101,114
469,4,0:00.0,Offensive rebound by Team,,101,114
