,QUARTER,TIME_REMAINING,TORONTO_ACTION,NEW YORK_ACTION,TORONTO_SCORE,NEW YORK_SCORE
382,4,2:18.0,D. DeRozan makes free throw 1 of 3,,83,83
383,4,2:18.0,D. DeRozan makes free throw 2 of 3,,84,83
384,4,2:18.0,D. DeRozan makes free throw 3 of 3,,85,83
385,4,1:57.0,,L. Thomas makes 3-pt jump shot from 23 ft (assist by C. Lee),85,86
386,4,1:35.0,D. DeRozan makes 3-pt jump shot from 27 ft (assist by C. Joseph),,88,86
387,4,1:21.0,,Offensive foul by D. Rose (drawn by P. Tucker),88,86
388,4,1:21.0,,Turnover by D. Rose (offensive foul),88,86
389,4,1:08.0,D. DeRozan misses 2-pt jump shot from 20 ft,,88,86
390,4,1:07.0,Offensive rebound by D. Carroll,,88,86
391,4,0:47.0,D. DeRozan misses 2-pt jump shot from 15 ft,,88,86
392,4,0:45.0,,Defensive rebound by L. Thomas,88,86
393,4,0:33.0,,D. Rose makes 2-pt layup from 1 ft,88,88
394,4,0:33.0,Toronto full timeout,,88,88
395,4,0:31.0,D. DeRozan makes 2-pt layup from 2 ft (assist by D. Carroll),,90,88
396,4,0:31.0,,New York full timeout,90,88
397,4,0:16.0,,C. Anthony misses 2-pt jump shot from 17 ft,90,88
398,4,0:15.0,,Offensive rebound by C. Anthony,90,88
399,4,0:11.0,,C. Lee makes 3-pt jump shot from 25 ft (assist by C. Anthony),90,91
400,4,0:11.0,Toronto full timeout,,90,91
401,4,0:02.0,D. DeRozan makes 2-pt jump shot from 18 ft,,92,91
402,4,0:02.0,,New York full timeout,92,91
403,4,0:02.0,L. Nogueira enters the game for D. Carroll,,92,91
404,4,0:01.0,,C. Anthony misses 3-pt jump shot from 25 ft,92,91
405,4,0:00.0,,Offensive rebound by Team,92,91
