,QUARTER,TIME_REMAINING,DETROIT_ACTION,SAN ANTONIO_ACTION,DETROIT_SCORE,SAN ANTONIO_SCORE
385,4,0:38.0,,J. Simmons makes free throw 2 of 2,84,94
386,4,0:38.0,Detroit full timeout,,84,94
387,4,0:38.0,B. Udrih enters the game for I. Smith,,84,94
388,4,0:38.0,M. Morris enters the game for J. Leuer,,84,94
389,4,0:35.0,Shooting foul by D. Murray (drawn by K. Caldwell-Pope),,84,94
390,4,0:35.0,K. Caldwell-Pope misses free throw 1 of 3,,84,94
391,4,0:35.0,Offensive rebound by Team,,84,94
392,4,0:35.0,K. Caldwell-Pope makes free throw 2 of 3,,85,94
393,4,0:35.0,K. Caldwell-Pope makes free throw 3 of 3,,86,94
394,4,0:30.0,,Personal foul by M. Morris (drawn by J. Simmons),86,94
395,4,0:30.0,,J. Simmons makes free throw 1 of 2,86,95
396,4,0:30.0,,J. Simmons makes free throw 2 of 2,86,96
397,4,0:23.0,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,,86,96
398,4,0:22.0,,Defensive rebound by D. Bertāns,86,96
