,QUARTER,TIME_REMAINING,DALLAS_ACTION,DETROIT_ACTION,DALLAS_SCORE,DETROIT_SCORE
384,4,5:54.0,,Defensive rebound by K. Caldwell-Pope,75,86
385,4,5:44.0,,Turnover by M. Morris (lost ball; steal by W. Matthews),75,86
386,4,5:31.0,S. Curry makes 3-pt jump shot from 23 ft (assist by W. Matthews),,78,86
387,4,5:17.0,,R. Jackson makes 3-pt jump shot from 25 ft,78,89
388,4,5:06.0,D. Williams misses 2-pt jump shot from 18 ft,,78,89
389,4,5:06.0,,Defensive rebound by T. Harris,78,89
390,4,4:56.0,,Turnover by R. Jackson (bad pass; steal by D. Williams),78,89
391,4,4:40.0,W. Matthews misses 3-pt jump shot from 26 ft,,78,89
392,4,4:40.0,,Defensive rebound by A. Drummond,78,89
393,4,4:29.0,,Turnover by T. Harris (bad pass),78,89
394,4,4:08.0,D. Williams makes 3-pt jump shot from 26 ft (assist by S. Curry),,81,89
395,4,3:37.0,,M. Morris misses 3-pt jump shot from 26 ft,81,89
396,4,3:37.0,Defensive rebound by D. Williams,,81,89
397,4,3:20.0,H. Barnes misses 2-pt jump shot from 7 ft,,81,89
398,4,3:20.0,,Defensive rebound by M. Morris,81,89
399,4,3:02.0,,K. Caldwell-Pope makes 3-pt jump shot from 23 ft (assist by A. Drummond),81,92
400,4,3:02.0,Dallas full timeout,,81,92
401,4,3:02.0,,J. Leuer enters the game for A. Drummond,81,92
402,4,3:02.0,D. Nowitzki enters the game for A. Bogut,,81,92
403,4,2:46.0,S. Curry misses 3-pt jump shot from 27 ft,,81,92
404,4,2:46.0,,Defensive rebound by M. Morris,81,92
405,4,2:23.0,,J. Leuer makes 2-pt jump shot from 18 ft (assist by T. Harris),81,94
406,4,2:06.0,D. Nowitzki misses 2-pt jump shot from 7 ft,,81,94
407,4,2:06.0,,Defensive rebound by M. Morris,81,94
408,4,1:51.0,,R. Jackson misses 2-pt jump shot from 17 ft,81,94
409,4,1:51.0,,Offensive rebound by M. Morris,81,94
410,4,1:51.0,Loose ball foul by H. Barnes (drawn by M. Morris),,81,94
411,4,1:51.0,Official timeout,,81,94
412,4,1:37.0,,M. Morris misses 2-pt jump shot from 15 ft,81,94
413,4,1:36.0,Defensive rebound by W. Matthews,,81,94
414,4,1:15.0,D. Williams misses 3-pt jump shot from 26 ft,,81,94
415,4,1:15.0,,Defensive rebound by M. Morris,81,94
416,4,0:54.0,,M. Morris misses 2-pt jump shot from 10 ft,81,94
417,4,0:54.0,Defensive rebound by H. Barnes,,81,94
418,4,0:49.0,D. Nowitzki makes 3-pt jump shot from 27 ft (assist by D. Williams),,84,94
419,4,0:34.0,,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,84,94
420,4,0:34.0,Defensive rebound by D. Nowitzki,,84,94
421,4,0:24.0,H. Barnes makes 2-pt layup at rim (assist by S. Curry),,86,94
422,4,0:23.0,,Personal foul by H. Barnes (drawn by J. Leuer),86,94
423,4,0:23.0,,J. Leuer makes free throw 1 of 2,86,95
424,4,0:23.0,,J. Leuer makes free throw 2 of 2,86,96
425,4,0:15.0,D. Williams makes 2-pt layup at rim,,88,96
426,4,0:15.0,,Personal foul by S. Curry (drawn by J. Leuer),88,96
427,4,0:15.0,,J. Leuer makes free throw 1 of 2,88,97
428,4,0:15.0,,J. Leuer makes free throw 2 of 2,88,98
429,4,0:15.0,Dallas full timeout,,88,98
430,4,0:03.0,D. Williams makes 3-pt jump shot from 27 ft (assist by D. Nowitzki),,91,98
