,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,LA CLIPPERS_ACTION,OKLAHOMA CITY_SCORE,LA CLIPPERS_SCORE
388,4,8:23.0,,L. Mbah a Moute enters the game for R. Felton,72,72
389,4,8:23.0,,C. Paul enters the game for A. Rivers,72,72
390,4,8:23.0,R. Westbrook makes free throw 1 of 1,,73,72
391,4,8:09.0,,J. Crawford misses 2-pt layup from 3 ft,73,72
392,4,8:08.0,,Offensive rebound by B. Griffin,73,72
393,4,8:08.0,,B. Griffin misses 2-pt dunk at rim,73,72
394,4,8:04.0,Defensive rebound by R. Westbrook,,73,72
395,4,8:03.0,Turnover by J. Grant (lost ball; steal by C. Paul),,73,72
396,4,7:58.0,,J. Crawford makes 2-pt layup from 1 ft (assist by C. Paul),73,74
397,4,7:32.0,R. Westbrook misses 3-pt jump shot from 25 ft,,73,74
398,4,7:31.0,,Defensive rebound by C. Paul,73,74
399,4,7:23.0,,J. Crawford misses 3-pt jump shot from 26 ft,73,74
400,4,7:22.0,Defensive rebound by D. Sabonis,,73,74
401,4,7:14.0,Shooting foul by B. Griffin (drawn by J. Lauvergne),,73,74
402,4,7:14.0,J. Lauvergne misses free throw 1 of 2,,73,74
403,4,7:14.0,Offensive rebound by Team,,73,74
404,4,7:14.0,,D. Jordan enters the game for M. Speights,73,74
405,4,7:14.0,J. Lauvergne makes free throw 2 of 2,,74,74
406,4,7:04.0,,Shooting foul by D. Sabonis (drawn by B. Griffin),74,74
407,4,7:04.0,,B. Griffin misses free throw 1 of 2,74,74
408,4,7:04.0,,Offensive rebound by Team,74,74
409,4,7:04.0,,B. Griffin misses free throw 2 of 2,74,74
410,4,7:04.0,,Offensive rebound by Team,74,74
411,4,7:04.0,Loose ball foul by S. Adams (drawn by D. Jordan),,74,74
412,4,7:04.0,S. Adams enters the game for J. Lauvergne,,74,74
413,4,7:04.0,V. Oladipo enters the game for J. Grant,,74,74
414,4,6:46.0,,J. Crawford misses 3-pt jump shot from 26 ft,74,74
415,4,6:45.0,Defensive rebound by R. Westbrook,,74,74
416,4,6:45.0,Personal foul by B. Griffin (drawn by R. Westbrook),,74,74
417,4,6:45.0,R. Westbrook makes free throw 1 of 2,,75,74
418,4,6:45.0,R. Westbrook makes free throw 2 of 2,,76,74
419,4,6:22.0,,C. Paul makes 2-pt jump shot from 16 ft,76,76
420,4,5:57.0,R. Westbrook misses 3-pt jump shot from 26 ft,,76,76
421,4,5:56.0,,Defensive rebound by C. Paul,76,76
422,4,5:49.0,,C. Paul makes 2-pt jump shot from 14 ft,76,78
423,4,5:49.0,Oklahoma City full timeout,,76,78
424,4,5:49.0,,J. Redick enters the game for J. Crawford,76,78
425,4,5:49.0,A. Roberson enters the game for Á. Abrines,,76,78
426,4,5:35.0,R. Westbrook misses 2-pt jump shot from 14 ft,,76,78
427,4,5:32.0,,Defensive rebound by C. Paul,76,78
428,4,5:29.0,,Turnover by C. Paul (lost ball),76,78
429,4,5:12.0,R. Westbrook misses 2-pt layup from 3 ft,,76,78
430,4,5:08.0,,Defensive rebound by J. Redick,76,78
431,4,4:55.0,,Turnover by C. Paul (bad pass),76,78
432,4,4:43.0,,Offensive charge foul by S. Adams (drawn by J. Redick),76,78
433,4,4:43.0,Turnover by S. Adams (offensive foul),,76,78
434,4,4:30.0,,Shooting foul by R. Westbrook (drawn by D. Jordan),76,78
435,4,4:30.0,,D. Jordan misses free throw 1 of 2,76,78
436,4,4:30.0,,Offensive rebound by Team,76,78
437,4,4:30.0,,D. Jordan misses free throw 2 of 2,76,78
438,4,4:30.0,A. Morrow enters the game for A. Roberson,,76,78
439,4,4:28.0,Defensive rebound by R. Westbrook,,76,78
440,4,4:17.0,D. Sabonis makes 3-pt jump shot from 27 ft (assist by R. Westbrook),,79,78
441,4,3:57.0,,B. Griffin misses 2-pt jump shot from 13 ft,79,78
442,4,3:54.0,Defensive rebound by R. Westbrook,,79,78
443,4,3:52.0,Turnover by R. Westbrook (lost ball; steal by C. Paul),,79,78
444,4,3:35.0,,Turnover by B. Griffin (lost ball; steal by D. Sabonis),79,78
445,4,3:30.0,Turnover by R. Westbrook (lost ball; steal by B. Griffin),,79,78
446,4,3:19.0,,LA Clippers full timeout,79,78
447,4,3:19.0,A. Roberson enters the game for A. Morrow,,79,78
448,4,3:10.0,,B. Griffin misses 2-pt jump shot from 15 ft,79,78
449,4,3:08.0,Defensive rebound by S. Adams,,79,78
450,4,2:46.0,R. Westbrook misses 2-pt jump shot from 12 ft,,79,78
451,4,2:43.0,,Defensive rebound by D. Jordan,79,78
452,4,2:36.0,,C. Paul misses 2-pt jump shot from 12 ft,79,78
453,4,2:33.0,Defensive rebound by S. Adams,,79,78
454,4,2:27.0,Turnover by R. Westbrook (lost ball; steal by L. Mbah a Moute),,79,78
455,4,2:20.0,,Turnover by C. Paul (bad pass; steal by R. Westbrook),79,78
456,4,2:15.0,R. Westbrook makes 2-pt layup from 2 ft,,81,78
457,4,1:50.0,,C. Paul misses 3-pt jump shot from 26 ft,81,78
458,4,1:49.0,,Offensive rebound by Team,81,78
459,4,1:48.0,,Turnover by Team (shot clock),81,78
460,4,1:48.0,,J. Crawford enters the game for J. Redick,81,78
461,4,1:48.0,A. Morrow enters the game for A. Roberson,,81,78
462,4,1:28.0,Turnover by R. Westbrook (bad pass; steal by C. Paul),,81,78
463,4,1:22.0,,LA Clippers full timeout,81,78
464,4,1:22.0,,J. Redick enters the game for L. Mbah a Moute,81,78
465,4,1:22.0,A. Roberson enters the game for A. Morrow,,81,78
466,4,1:13.0,,Turnover by J. Crawford (lost ball; steal by R. Westbrook),81,78
467,4,1:11.0,R. Westbrook makes 2-pt dunk at rim,,83,78
468,4,1:00.0,,J. Redick makes 3-pt jump shot from 27 ft (assist by C. Paul),83,81
469,4,0:39.0,R. Westbrook misses 3-pt jump shot from 25 ft,,83,81
470,4,0:39.0,Offensive rebound by Team,,83,81
471,4,0:39.0,,Loose ball foul by J. Crawford (drawn by A. Roberson),83,81
472,4,0:39.0,A. Roberson misses free throw 1 of 2,,83,81
473,4,0:39.0,Offensive rebound by Team,,83,81
474,4,0:39.0,A. Roberson misses free throw 2 of 2,,83,81
475,4,0:39.0,Offensive rebound by Team,,83,81
476,4,0:38.0,,L. Mbah a Moute enters the game for J. Redick,83,81
477,4,0:38.0,,A. Rivers enters the game for J. Crawford,83,81
478,4,0:35.0,A. Morrow enters the game for A. Roberson,,83,81
479,4,0:19.0,R. Westbrook makes 2-pt jump shot from 17 ft,,85,81
480,4,0:19.0,,LA Clippers full timeout,85,81
481,4,0:19.0,,J. Redick enters the game for L. Mbah a Moute,85,81
482,4,0:19.0,,J. Crawford enters the game for A. Rivers,85,81
483,4,0:19.0,A. Roberson enters the game for A. Morrow,,85,81
484,4,0:03.0,,D. Jordan makes 2-pt layup from 3 ft (assist by C. Paul),85,83
485,4,0:00.0,Personal foul by C. Paul (drawn by D. Sabonis),,85,83
486,4,0:00.0,R. Westbrook misses free throw 1 of 2,,85,83
487,4,0:00.0,Offensive rebound by Team,,85,83
488,4,0:00.0,R. Westbrook misses free throw 2 of 2,,85,83
489,4,0:00.0,,Defensive rebound by B. Griffin,85,83
