,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,MIAMI_ACTION,WASHINGTON_SCORE,MIAMI_SCORE
388,4,1:06.0,Shooting foul by J. Johnson (drawn by S. Mac),,96,110
389,4,1:06.0,S. Mac makes free throw 1 of 2,,97,110
390,4,1:06.0,,U. Haslem enters the game for H. Whiteside,97,110
391,4,1:06.0,,R. McGruder enters the game for G. Dragić,97,110
392,4,1:06.0,S. Mac makes free throw 2 of 2,,98,110
393,4,0:46.0,,U. Haslem misses 3-pt jump shot from 24 ft,98,110
394,4,0:45.0,Defensive rebound by S. Mac,,98,110
395,4,0:41.0,Shooting block foul by U. Haslem (drawn by S. Mac),,98,110
396,4,0:41.0,S. Mac makes free throw 1 of 2,,99,110
397,4,0:41.0,S. Mac misses free throw 2 of 2,,99,110
398,4,0:40.0,,Defensive rebound by U. Haslem,99,110
399,4,0:19.0,,Turnover by J. Richardson (lost ball; steal by T. Burke),99,110
400,4,0:11.0,T. Burke makes 3-pt jump shot from 25 ft (assist by D. Ochefu),,102,110
