,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,LA CLIPPERS_ACTION,SACRAMENTO_SCORE,LA CLIPPERS_SCORE
382,4,3:07.0,,R. Felton misses 2-pt layup from 2 ft,85,94
383,4,3:05.0,,Offensive rebound by B. Bass,85,94
384,4,3:04.0,,B. Bass misses 2-pt layup from 2 ft (block by G. Papagiannis),85,94
385,4,3:04.0,,Offensive rebound by B. Bass,85,94
386,4,3:04.0,,Shooting foul by W. Cauley-Stein (drawn by B. Bass),85,94
387,4,3:04.0,,B. Bass makes free throw 1 of 2,85,95
388,4,3:04.0,,C. Paul enters the game for R. Felton,85,95
389,4,3:04.0,,B. Griffin enters the game for P. Pierce,85,95
390,4,3:04.0,,B. Bass makes free throw 2 of 2,85,96
391,4,3:03.0,Sacramento full timeout,,85,96
392,4,2:54.0,G. Papagiannis makes 2-pt hook shot from 10 ft (assist by L. Galloway),,87,96
393,4,2:36.0,,J. Crawford misses 2-pt jump shot from 21 ft,87,96
394,4,2:33.0,Defensive rebound by B. Hield,,87,96
395,4,2:19.0,B. Hield makes 3-pt jump shot from 27 ft (assist by L. Galloway),,90,96
396,4,2:13.0,,Turnover by B. Griffin (bad pass; steal by B. Hield),90,96
397,4,2:10.0,B. Hield makes 3-pt jump shot from 25 ft,,93,96
398,4,2:10.0,,LA Clippers full timeout,93,96
399,4,2:10.0,,D. Jordan enters the game for B. Bass,93,96
400,4,2:10.0,,A. Rivers enters the game for W. Johnson,93,96
401,4,1:57.0,,Shooting foul by W. Cauley-Stein (drawn by B. Griffin),93,96
402,4,1:57.0,,B. Griffin makes free throw 1 of 2,93,97
403,4,1:57.0,,B. Griffin misses free throw 2 of 2,93,97
404,4,1:55.0,Defensive rebound by W. Cauley-Stein,,93,97
405,4,1:26.0,L. Galloway makes 3-pt jump shot from 26 ft (assist by G. Papagiannis),,96,97
406,4,1:11.0,,Turnover by Team (shot clock),96,97
407,4,1:11.0,A. Tolliver enters the game for G. Papagiannis,,96,97
408,4,1:11.0,,L. Mbah a Moute enters the game for J. Crawford,96,97
409,4,1:03.0,,Violation by C. Paul (kicked ball),96,97
410,4,1:03.0,Sacramento full timeout,,96,97
411,4,0:59.0,Offensive foul by W. Cauley-Stein (drawn by C. Paul),,96,97
412,4,0:59.0,Turnover by W. Cauley-Stein (offensive foul),,96,97
413,4,0:59.0,,J. Crawford enters the game for L. Mbah a Moute,96,97
414,4,0:41.0,,C. Paul misses 2-pt jump shot from 23 ft,96,97
415,4,0:40.0,Defensive rebound by B. Hield,,96,97
416,4,0:30.0,B. Hield misses 2-pt jump shot from 13 ft,,96,97
417,4,0:28.0,,Defensive rebound by A. Rivers,96,97
418,4,0:09.0,,J. Crawford misses 3-pt jump shot from 25 ft,96,97
419,4,0:08.0,Defensive rebound by B. Hield,,96,97
420,4,0:05.0,B. McLemore misses 2-pt layup from 4 ft,,96,97
421,4,0:04.0,Offensive rebound by W. Cauley-Stein,,96,97
422,4,0:03.0,W. Cauley-Stein makes 2-pt layup from 2 ft,,98,97
423,4,0:02.0,,LA Clippers full timeout,98,97
424,4,0:02.0,,LA Clippers full timeout,98,97
425,4,0:02.0,G. Temple enters the game for B. McLemore,,98,97
426,4,0:02.0,,R. Felton enters the game for A. Rivers,98,97
427,4,0:01.0,,C. Paul misses 2-pt jump shot from 20 ft,98,97
428,4,0:00.0,,Offensive rebound by Team,98,97
