,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,SAN ANTONIO_ACTION,MINNESOTA_SCORE,SAN ANTONIO_SCORE
389,4,5:15.0,N. Bjelica enters the game for G. Dieng,,76,75
390,4,5:15.0,B. Rush enters the game for T. Jones,,76,75
391,4,5:15.0,,D. Lee enters the game for D. Dedmon,76,75
392,4,5:04.0,,L. Aldridge misses 2-pt hook shot from 7 ft,76,75
393,4,5:03.0,Defensive rebound by R. Rubio,,76,75
394,4,4:51.0,Shooting foul by P. Mills (drawn by A. Wiggins),,76,75
395,4,4:51.0,A. Wiggins makes free throw 1 of 2,,77,75
396,4,4:51.0,A. Wiggins makes free throw 2 of 2,,78,75
397,4,4:34.0,,D. Green misses 3-pt jump shot from 25 ft,78,75
398,4,4:33.0,Defensive rebound by A. Wiggins,,78,75
399,4,4:17.0,R. Rubio misses 3-pt jump shot from 25 ft,,78,75
400,4,4:16.0,,Defensive rebound by D. Lee,78,75
401,4,4:08.0,,K. Leonard misses 2-pt jump shot from 11 ft,78,75
402,4,4:07.0,Defensive rebound by R. Rubio,,78,75
403,4,4:06.0,Turnover by R. Rubio (step out of bounds),,78,75
404,4,4:06.0,,San Antonio full timeout,78,75
405,4,4:06.0,,P. Gasol enters the game for D. Lee,78,75
406,4,3:57.0,,Shooting foul by R. Rubio (drawn by K. Leonard),78,75
407,4,3:57.0,,K. Leonard makes free throw 1 of 2,78,76
408,4,3:57.0,,K. Leonard misses free throw 2 of 2,78,76
409,4,3:56.0,,Offensive rebound by P. Gasol,78,76
410,4,3:47.0,,L. Aldridge makes 2-pt jump shot from 7 ft,78,78
411,4,3:31.0,A. Wiggins misses 2-pt jump shot from 5 ft,,78,78
412,4,3:30.0,,Defensive rebound by K. Leonard,78,78
413,4,3:25.0,,Turnover by K. Leonard (lost ball),78,78
414,4,3:25.0,G. Dieng enters the game for N. Bjelica,,78,78
415,4,3:01.0,Turnover by Team (shot clock),,78,78
416,4,2:45.0,,K. Leonard makes 2-pt jump shot from 5 ft (assist by D. Green),78,80
417,4,2:45.0,Minnesota full timeout,,78,80
418,4,2:21.0,A. Wiggins makes 2-pt jump shot from 18 ft (assist by G. Dieng),,80,80
419,4,1:52.0,,K. Leonard misses 3-pt jump shot from 23 ft,80,80
420,4,1:51.0,Defensive rebound by R. Rubio,,80,80
421,4,1:47.0,Shooting block foul by P. Mills (drawn by A. Wiggins),,80,80
422,4,1:47.0,A. Wiggins misses free throw 1 of 2,,80,80
423,4,1:47.0,Offensive rebound by Team,,80,80
424,4,1:47.0,A. Wiggins makes free throw 2 of 2,,81,80
425,4,1:39.0,,Personal foul by G. Dieng (drawn by L. Aldridge),81,80
426,4,1:39.0,,L. Aldridge makes free throw 1 of 2,81,81
427,4,1:39.0,,L. Aldridge misses free throw 2 of 2,81,81
428,4,1:38.0,Defensive rebound by G. Dieng,,81,81
429,4,1:38.0,Minnesota full timeout,,81,81
430,4,1:32.0,A. Wiggins misses 2-pt jump shot from 16 ft,,81,81
431,4,1:31.0,Offensive rebound by K. Towns,,81,81
432,4,1:18.0,A. Wiggins misses 2-pt layup from 2 ft,,81,81
433,4,1:17.0,,Defensive rebound by K. Leonard,81,81
434,4,1:13.0,,K. Leonard makes 2-pt layup from 2 ft,81,83
435,4,0:56.0,K. Towns makes 2-pt layup from 2 ft,,83,83
436,4,0:41.0,,K. Leonard misses 2-pt jump shot from 12 ft,83,83
437,4,0:40.0,Defensive rebound by K. Towns,,83,83
438,4,0:21.0,A. Wiggins misses 2-pt jump shot from 16 ft,,83,83
439,4,0:20.0,,Defensive rebound by P. Gasol,83,83
440,4,0:19.0,,San Antonio full timeout,83,83
441,4,0:19.0,,San Antonio full timeout,83,83
442,1OT,4:39.0,,L. Aldridge misses 2-pt jump shot from 13 ft,83,83
443,1OT,4:37.0,,Offensive rebound by P. Gasol,83,83
444,1OT,4:36.0,,P. Gasol makes 2-pt layup from 1 ft,83,85
445,1OT,4:16.0,G. Dieng makes 2-pt jump shot from 8 ft (assist by R. Rubio),,85,85
446,1OT,4:00.0,,K. Leonard makes 2-pt jump shot from 8 ft,85,87
447,1OT,3:39.0,A. Wiggins misses 2-pt jump shot from 18 ft,,85,87
448,1OT,3:38.0,Offensive rebound by G. Dieng,,85,87
449,1OT,3:32.0,R. Rubio makes 3-pt jump shot from 25 ft (assist by G. Dieng),,88,87
450,1OT,3:18.0,,P. Gasol makes 3-pt jump shot from 24 ft (assist by K. Leonard),88,90
451,1OT,2:53.0,R. Rubio makes 2-pt jump shot from 9 ft (assist by B. Rush),,90,90
452,1OT,2:37.0,,K. Leonard makes 2-pt jump shot from 7 ft (assist by P. Gasol),90,92
453,1OT,2:35.0,Minnesota full timeout,,90,92
454,1OT,2:24.0,Turnover by A. Wiggins (lost ball; steal by K. Leonard),,90,92
455,1OT,2:21.0,,Shooting foul by A. Wiggins (drawn by K. Leonard),90,92
456,1OT,2:21.0,,K. Leonard makes free throw 1 of 2,90,93
457,1OT,2:21.0,,K. Leonard makes free throw 2 of 2,90,94
458,1OT,2:09.0,K. Towns misses 3-pt jump shot from 23 ft,,90,94
459,1OT,2:08.0,,Defensive rebound by K. Leonard,90,94
460,1OT,1:45.0,,L. Aldridge misses 2-pt jump shot from 10 ft,90,94
461,1OT,1:44.0,Defensive rebound by K. Towns,,90,94
462,1OT,1:30.0,Minnesota full timeout,,90,94
463,1OT,1:30.0,N. Bjelica enters the game for G. Dieng,,90,94
464,1OT,1:23.0,N. Bjelica misses 3-pt jump shot from 28 ft,,90,94
465,1OT,1:22.0,Offensive rebound by R. Rubio,,90,94
466,1OT,1:17.0,R. Rubio misses 2-pt jump shot from 7 ft,,90,94
467,1OT,1:17.0,,Defensive rebound by L. Aldridge,90,94
468,1OT,1:17.0,,Personal foul by K. Towns (drawn by L. Aldridge),90,94
469,1OT,1:01.0,,L. Aldridge misses 2-pt hook shot from 5 ft,90,94
470,1OT,1:00.0,Defensive rebound by R. Rubio,,90,94
471,1OT,0:45.0,Turnover by N. Bjelica (offensive foul),,90,94
472,1OT,0:45.0,Offensive foul by N. Bjelica (drawn by P. Mills),,90,94
473,1OT,0:24.0,,K. Leonard misses 2-pt jump shot from 19 ft,90,94
474,1OT,0:22.0,,Offensive rebound by D. Green,90,94
475,1OT,0:22.0,,D. Green misses 2-pt layup from 3 ft (block by B. Rush),90,94
476,1OT,0:20.0,,Offensive rebound by D. Green,90,94
477,1OT,0:20.0,,D. Green makes 2-pt layup from 3 ft,90,96
478,1OT,0:19.0,Minnesota full timeout,,90,96
479,1OT,0:19.0,,K. Anderson enters the game for P. Gasol,90,96
480,1OT,0:13.0,A. Wiggins misses 3-pt jump shot from 25 ft,,90,96
481,1OT,0:13.0,,Defensive rebound by Team,90,96
482,1OT,0:13.0,,P. Gasol enters the game for K. Anderson,90,96
483,1OT,0:08.0,,Personal take foul by R. Rubio (drawn by D. Green),90,96
484,1OT,0:08.0,,D. Green misses free throw 1 of 2,90,96
485,1OT,0:08.0,,Offensive rebound by Team,90,96
486,1OT,0:08.0,,J. Anthony enters the game for L. Aldridge,90,96
487,1OT,0:08.0,,J. Simmons enters the game for K. Leonard,90,96
488,1OT,0:08.0,,D. Green makes free throw 2 of 2,90,97
489,1OT,0:04.0,Personal take foul by P. Mills,,90,97
490,1OT,0:00.0,A. Wiggins misses 3-pt jump shot from 26 ft,,90,97
491,1OT,0:00.0,Offensive rebound by Team,,90,97
