,QUARTER,TIME_REMAINING,INDIANA_ACTION,CLEVELAND_ACTION,INDIANA_SCORE,CLEVELAND_SCORE
395,4,2:27.0,Defensive rebound by R. Christmas,,94,110
396,4,2:08.0,G. Niang makes 2-pt jump shot from 5 ft,,96,110
397,4,1:41.0,,J. Jones makes 3-pt jump shot from 26 ft (assist by J. McRae),96,113
398,4,1:25.0,,Violation by R. Jefferson (kicked ball),96,113
399,4,1:19.0,G. Robinson makes 2-pt jump shot from 17 ft (assist by J. Young),,98,113
400,4,0:59.0,,J. Jones misses 3-pt jump shot from 26 ft,98,113
401,4,0:58.0,Defensive rebound by R. Christmas,,98,113
402,4,0:49.0,J. Young misses 3-pt jump shot from 27 ft,,98,113
403,4,0:49.0,Offensive rebound by R. Christmas,,98,113
404,4,0:42.0,G. Niang misses 3-pt jump shot from 24 ft,,98,113
405,4,0:40.0,Offensive rebound by R. Christmas,,98,113
406,4,0:40.0,R. Christmas misses 2-pt layup from 1 ft,,98,113
407,4,0:38.0,Offensive rebound by A. Brooks,,98,113
408,4,0:30.0,A. Brooks makes 3-pt jump shot from 29 ft,,101,113
409,4,0:30.0,Shooting foul by J. McRae (drawn by A. Brooks),,101,113
410,4,0:30.0,A. Brooks makes free throw 1 of 1,,102,113
411,4,0:14.0,,J. McRae misses 2-pt layup from 1 ft,102,113
412,4,0:12.0,Defensive rebound by G. Niang,,102,113
413,4,0:06.0,J. Young makes 2-pt jump shot from 10 ft (assist by G. Robinson),,104,113
