,QUARTER,TIME_REMAINING,CHICAGO_ACTION,ORLANDO_ACTION,CHICAGO_SCORE,ORLANDO_SCORE
387,4,1:16.0,Chicago full timeout,,91,95
388,4,1:00.0,J. Butler misses 3-pt jump shot from 25 ft,,91,95
389,4,1:00.0,,Defensive rebound by E. Fournier,91,95
390,4,0:37.0,,T. Ross misses 2-pt jump shot from 14 ft,91,95
391,4,0:36.0,Defensive rebound by J. Grant,,91,95
392,4,0:29.0,J. Grant misses 2-pt layup from 2 ft (block by E. Payton),,91,95
393,4,0:28.0,Offensive rebound by Team,,91,95
394,4,0:26.0,J. Grant misses 3-pt jump shot from 26 ft,,91,95
395,4,0:25.0,Offensive rebound by J. Lauvergne,,91,95
396,4,0:23.0,J. Lauvergne misses 2-pt layup from 2 ft,,91,95
397,4,0:21.0,,Defensive rebound by A. Gordon,91,95
398,4,0:21.0,,Personal take foul by J. Grant (drawn by A. Gordon),91,95
399,4,0:21.0,C. Payne enters the game for R. Lopez,,91,95
400,4,0:18.0,,Personal take foul by R. Rondo (drawn by E. Fournier),91,95
401,4,0:18.0,,E. Fournier misses free throw 1 of 2,91,95
402,4,0:18.0,,Offensive rebound by Team,91,95
403,4,0:18.0,R. Lopez enters the game for C. Payne,,91,95
404,4,0:18.0,,E. Fournier makes free throw 2 of 2,91,96
405,4,0:18.0,Chicago full timeout,,91,96
406,4,0:12.0,J. Grant misses 2-pt layup from 1 ft,,91,96
407,4,0:10.0,,Defensive rebound by E. Fournier,91,96
408,4,0:09.0,,Personal take foul by J. Grant (drawn by E. Fournier),91,96
409,4,0:09.0,,E. Fournier makes free throw 1 of 2,91,97
410,4,0:09.0,,E. Fournier makes free throw 2 of 2,91,98
411,4,0:09.0,Chicago full timeout,,91,98
412,4,0:07.0,J. Butler misses 3-pt jump shot from 25 ft,,91,98
413,4,0:05.0,Offensive rebound by R. Lopez,,91,98
414,4,0:05.0,R. Lopez misses 2-pt layup from 2 ft,,91,98
415,4,0:03.0,,Defensive rebound by E. Payton,91,98
