,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,MEMPHIS_ACTION,SAN ANTONIO_SCORE,MEMPHIS_SCORE
393,4,0:30.0,K. Leonard makes free throw 1 of 2,,99,94
394,4,0:30.0,K. Leonard makes free throw 2 of 2,,100,94
395,4,0:30.0,,Memphis full timeout,100,94
396,4,0:30.0,,T. Daniels enters the game for J. Ennis,100,94
397,4,0:30.0,,Z. Randolph enters the game for J. Green,100,94
398,4,0:29.0,,Shooting foul by L. Aldridge (drawn by M. Conley),100,94
399,4,0:29.0,,M. Conley makes free throw 1 of 3,100,95
400,4,0:29.0,,M. Conley makes free throw 2 of 3,100,96
401,4,0:29.0,P. Gasol enters the game for D. Lee,,100,94
402,4,0:29.0,,J. Green enters the game for Z. Randolph,100,94
403,4,0:29.0,,J. Ennis enters the game for T. Daniels,100,94
404,4,0:29.0,,M. Conley misses free throw 3 of 3,100,96
405,4,0:27.0,Defensive rebound by K. Leonard,,100,96
406,4,0:23.0,T. Parker makes 2-pt layup from 1 ft (assist by K. Leonard),,102,96
407,4,0:23.0,,Memphis full timeout,102,96
408,4,0:23.0,D. Green enters the game for P. Gasol,,102,96
409,4,0:23.0,,Z. Randolph enters the game for J. Green,102,96
410,4,0:23.0,,T. Daniels enters the game for J. Ennis,102,96
411,4,0:14.0,,Z. Randolph misses 3-pt jump shot from 23 ft,102,96
412,4,0:14.0,Defensive rebound by D. Green,,102,96
413,4,0:13.0,Personal foul by M. Conley (drawn by D. Green),,102,96
414,4,0:13.0,D. Green makes free throw 1 of 2,,103,96
415,4,0:13.0,D. Green misses free throw 2 of 2,,103,96
416,4,0:12.0,,Defensive rebound by M. Gasol,103,96
417,4,0:00.0,,M. Conley misses 3-pt jump shot from 26 ft,103,96
418,4,0:00.0,Defensive rebound by D. Green,,103,96
