,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,HOUSTON_ACTION,SAN ANTONIO_SCORE,HOUSTON_SCORE
386,4,5:39.0,,N. Hilário misses 2-pt hook shot from 9 ft,82,89
387,4,5:38.0,,Offensive rebound by N. Hilário,82,89
388,4,5:31.0,,T. Ariza makes 3-pt jump shot from 25 ft (assist by P. Beverley),82,92
389,4,5:22.0,Shooting foul by P. Beverley (drawn by T. Parker),,82,92
390,4,5:22.0,T. Parker misses free throw 1 of 2,,82,92
391,4,5:22.0,Offensive rebound by Team,,82,92
392,4,5:22.0,T. Parker makes free throw 2 of 2,,83,92
393,4,5:00.0,,J. Harden makes 2-pt jump shot from 19 ft,83,94
394,4,4:39.0,L. Aldridge misses 2-pt jump shot from 6 ft,,83,94
395,4,4:39.0,,Defensive rebound by J. Harden,83,94
396,4,4:39.0,Loose ball foul by P. Gasol (drawn by R. Anderson),,83,94
397,4,4:39.0,,R. Anderson makes free throw 1 of 2,83,95
398,4,4:39.0,,R. Anderson makes free throw 2 of 2,83,96
399,4,4:24.0,T. Parker misses 2-pt jump shot from 14 ft,,83,96
400,4,4:22.0,Offensive rebound by L. Aldridge,,83,96
401,4,4:18.0,T. Parker makes 3-pt jump shot from 22 ft (assist by L. Aldridge),,86,96
402,4,3:56.0,,J. Harden misses 2-pt jump shot from 16 ft,86,96
403,4,3:55.0,Defensive rebound by K. Leonard,,86,96
404,4,3:50.0,P. Gasol makes 2-pt dunk at rim (assist by K. Leonard),,88,96
405,4,3:37.0,,Turnover by N. Hilário (bad pass; steal by K. Leonard),88,96
406,4,3:34.0,Shooting block foul by J. Harden (drawn by K. Leonard),,88,96
407,4,3:34.0,K. Leonard misses free throw 1 of 2,,88,96
408,4,3:34.0,Offensive rebound by Team,,88,96
409,4,3:34.0,K. Leonard misses free throw 2 of 2,,88,96
410,4,3:34.0,,Defensive rebound by T. Ariza,88,96
411,4,3:34.0,,M. Harrell enters the game for N. Hilário,88,96
412,4,3:34.0,,E. Gordon enters the game for R. Anderson,88,96
413,4,3:34.0,M. Ginóbili enters the game for L. Aldridge,,88,96
414,4,3:18.0,,T. Ariza misses 3-pt jump shot from 25 ft,88,96
415,4,3:17.0,,Offensive rebound by J. Harden,88,96
416,4,3:12.0,,E. Gordon misses 3-pt jump shot from 26 ft,88,96
417,4,3:11.0,Defensive rebound by M. Ginóbili,,88,96
418,4,3:00.0,M. Ginóbili makes 3-pt jump shot from 25 ft (assist by K. Leonard),,91,96
419,4,2:48.0,,Turnover by J. Harden (lost ball; steal by M. Ginóbili),91,96
420,4,2:42.0,D. Green makes 3-pt jump shot from 26 ft (assist by M. Ginóbili),,94,96
421,4,2:41.0,,Houston full timeout,94,96
422,4,2:41.0,P. Mills enters the game for P. Gasol,,94,96
423,4,2:41.0,L. Aldridge enters the game for T. Parker,,94,96
424,4,2:41.0,,R. Anderson enters the game for M. Harrell,94,96
425,4,2:29.0,,J. Harden makes 2-pt layup from 2 ft,94,98
426,4,2:14.0,K. Leonard misses 3-pt jump shot from 26 ft,,94,98
427,4,2:13.0,Offensive rebound by D. Green,,94,98
428,4,2:03.0,M. Ginóbili misses 2-pt jump shot from 10 ft (block by E. Gordon),,94,98
429,4,2:02.0,,Defensive rebound by R. Anderson,94,98
430,4,1:58.0,,T. Ariza makes 2-pt layup from 3 ft (assist by E. Gordon),94,100
431,4,1:54.0,Turnover by K. Leonard (lost ball; steal by T. Ariza),,94,100
432,4,1:30.0,,J. Harden misses 3-pt jump shot from 25 ft,94,100
433,4,1:30.0,,Offensive rebound by Team,94,100
434,4,1:30.0,,Turnover by Team (shot clock),94,100
435,4,1:23.0,Shooting foul by T. Ariza (drawn by K. Leonard),,94,100
436,4,1:23.0,K. Leonard makes free throw 1 of 2,,95,100
437,4,1:23.0,K. Leonard makes free throw 2 of 2,,96,100
438,4,1:07.0,Offensive charge foul by T. Ariza (drawn by M. Ginóbili),,96,100
439,4,1:07.0,,Turnover by T. Ariza (offensive foul),96,100
440,4,0:55.0,D. Green makes 3-pt jump shot from 25 ft (assist by M. Ginóbili),,99,100
441,4,0:43.0,,Turnover by J. Harden (lost ball; steal by K. Leonard),99,100
442,4,0:37.0,K. Leonard misses 2-pt layup from 2 ft,,99,100
443,4,0:36.0,,Defensive rebound by T. Ariza,99,100
444,4,0:34.0,,Turnover by T. Ariza (bad pass; steal by D. Green),99,100
445,4,0:29.0,San Antonio full timeout,,99,100
446,4,0:29.0,,N. Hilário enters the game for R. Anderson,99,100
447,4,0:13.0,P. Mills makes 3-pt jump shot from 25 ft (assist by M. Ginóbili),,102,100
448,4,0:05.0,,E. Gordon misses 3-pt jump shot from 25 ft,102,100
449,4,0:04.0,Defensive rebound by M. Ginóbili,,102,100
450,4,0:03.0,Personal take foul by P. Beverley (drawn by M. Ginóbili),,102,100
451,4,0:03.0,M. Ginóbili misses free throw 1 of 2,,102,100
452,4,0:03.0,Offensive rebound by Team,,102,100
453,4,0:03.0,M. Ginóbili misses free throw 2 of 2,,102,100
454,4,0:03.0,,Defensive rebound by T. Ariza,102,100
455,4,0:03.0,,Houston full timeout,102,100
456,4,0:03.0,,Houston full timeout,102,100
457,4,0:03.0,,R. Anderson enters the game for N. Hilário,102,100
458,4,0:03.0,J. Simmons enters the game for L. Aldridge,,102,100
459,4,0:00.0,,J. Harden misses 3-pt jump shot from 27 ft,102,100
460,4,0:00.0,,Offensive rebound by Team,102,100
