,QUARTER,TIME_REMAINING,ORLANDO_ACTION,PHILADELPHIA_ACTION,ORLANDO_SCORE,PHILADELPHIA_SCORE
382,4,5:46.0,,N. Stauskas enters the game for T. McConnell,97,73
383,4,5:38.0,,J. Embiid makes 2-pt layup from 2 ft (assist by N. Stauskas),97,75
384,4,5:38.0,,Shooting foul by E. Payton (drawn by J. Embiid),97,75
385,4,5:38.0,,J. Embiid makes free throw 1 of 1,97,76
386,4,5:18.0,N. Vučević makes 2-pt jump shot from 12 ft (assist by J. Green),,99,76
387,4,5:00.0,,J. Okafor makes 2-pt layup from 2 ft (assist by N. Stauskas),99,78
388,4,4:46.0,N. Vučević makes 2-pt hook shot from 14 ft (assist by E. Payton),,101,78
389,4,4:35.0,,Personal foul by N. Vučević (drawn by J. Embiid),101,78
390,4,4:21.0,,N. Stauskas misses 3-pt jump shot from 29 ft,101,78
391,4,4:19.0,,Offensive rebound by J. Okafor,101,78
392,4,4:18.0,,J. Embiid makes 2-pt dunk at rim (assist by H. Thompson),101,80
393,4,3:57.0,Turnover by E. Payton (traveling),,101,80
394,4,3:50.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 24 ft,101,80
395,4,3:48.0,Defensive rebound by E. Payton,,101,80
396,4,3:44.0,Shooting foul by T. Luwawu-Cabarrot (drawn by J. Green),,101,80
397,4,3:44.0,J. Green makes free throw 1 of 2,,102,80
398,4,3:44.0,,R. Holmes enters the game for J. Embiid,102,80
399,4,3:44.0,B. Biyombo enters the game for N. Vučević,,102,80
400,4,3:44.0,J. Green makes free throw 2 of 2,,103,80
401,4,3:27.0,,H. Thompson misses 3-pt jump shot from 24 ft,103,80
402,4,3:26.0,Defensive rebound by B. Biyombo,,103,80
403,4,3:16.0,Personal foul by R. Holmes (drawn by J. Meeks),,103,80
404,4,3:16.0,M. Hezonja enters the game for J. Green,,103,80
405,4,3:16.0,D. Rudež enters the game for E. Payton,,103,80
406,4,3:02.0,J. Meeks misses 2-pt jump shot from 20 ft,,103,80
407,4,3:01.0,,Defensive rebound by J. Okafor,103,80
408,4,2:55.0,,R. Holmes misses 2-pt jump shot from 3 ft,103,80
409,4,2:53.0,,Offensive rebound by J. Okafor,103,80
410,4,2:51.0,,J. Okafor makes 2-pt layup from 2 ft,103,82
411,4,2:34.0,D. Rudež misses 3-pt jump shot from 26 ft,,103,82
412,4,2:32.0,,Defensive rebound by T. Luwawu-Cabarrot,103,82
413,4,2:15.0,,T. Luwawu-Cabarrot misses 2-pt layup from 1 ft,103,82
414,4,2:14.0,Defensive rebound by D. Rudež,,103,82
415,4,2:05.0,Official timeout,,103,82
416,4,2:05.0,C. Wilcox enters the game for B. Biyombo,,103,82
417,4,2:05.0,,D. Šarić enters the game for J. Okafor,103,82
418,4,1:56.0,M. Hezonja misses 2-pt jump shot from 17 ft,,103,82
419,4,1:54.0,,Defensive rebound by T. Luwawu-Cabarrot,103,82
420,4,1:42.0,,D. Šarić makes 2-pt layup from 2 ft (assist by N. Stauskas),103,84
421,4,1:19.0,C. Watson misses 2-pt jump shot from 20 ft,,103,84
422,4,1:17.0,,Defensive rebound by R. Holmes,103,84
423,4,1:03.0,,Personal foul by J. Meeks (drawn by T. Luwawu-Cabarrot),103,84
424,4,1:03.0,,T. Luwawu-Cabarrot makes free throw 1 of 2,103,85
425,4,1:03.0,,T. Luwawu-Cabarrot makes free throw 2 of 2,103,86
426,4,0:48.0,M. Hezonja misses 2-pt layup from 1 ft (block by T. Luwawu-Cabarrot),,103,86
427,4,0:45.0,,Defensive rebound by T. Luwawu-Cabarrot,103,86
428,4,0:41.0,,T. Luwawu-Cabarrot makes 2-pt layup from 2 ft,103,88
429,4,0:26.0,J. Meeks misses 3-pt jump shot from 26 ft,,103,88
430,4,0:25.0,Offensive rebound by C. Wilcox,,103,88
431,4,0:24.0,Turnover by C. Wilcox (bad pass),,103,88
432,4,0:18.0,,Turnover by N. Stauskas (bad pass; steal by J. Meeks),103,88
433,4,0:15.0,Clear path foul by H. Thompson,,103,88
434,4,0:15.0,J. Meeks makes clear path free throw 1 of 2,,104,88
435,4,0:15.0,J. Meeks makes clear path free throw 2 of 2,,105,88
