,QUARTER,TIME_REMAINING,ATLANTA_ACTION,PHILADELPHIA_ACTION,ATLANTA_SCORE,PHILADELPHIA_SCORE
377,4,6:11.0,,Defensive rebound by G. Henderson,88,84
378,4,6:02.0,,J. Anderson misses 3-pt jump shot from 24 ft,88,84
379,4,6:01.0,Defensive rebound by D. Howard,,88,84
380,4,5:50.0,D. Howard misses 2-pt hook shot from 5 ft,,88,84
381,4,5:49.0,,Defensive rebound by S. Long,88,84
382,4,5:36.0,,G. Henderson misses 3-pt jump shot from 24 ft,88,84
383,4,5:34.0,Defensive rebound by Team,,88,84
384,4,5:34.0,,D. Šarić enters the game for S. Long,88,84
385,4,5:34.0,,R. Holmes enters the game for J. Anderson,88,84
386,4,5:21.0,D. Schröder makes 2-pt layup from 2 ft (assist by E. İlyasova),,90,84
387,4,5:10.0,,D. Šarić misses 3-pt jump shot from 26 ft,90,84
388,4,5:09.0,,Offensive rebound by R. Holmes,90,84
389,4,5:02.0,,G. Henderson makes 2-pt jump shot from 8 ft (assist by N. Stauskas),90,86
390,4,4:40.0,Shooting foul by R. Holmes (drawn by T. Prince),,90,86
391,4,4:40.0,T. Prince makes free throw 1 of 2,,91,86
392,4,4:40.0,T. Prince makes free throw 2 of 2,,92,86
393,4,4:27.0,,Offensive foul by G. Henderson (drawn by E. İlyasova),92,86
394,4,4:27.0,,Turnover by G. Henderson (offensive foul),92,86
395,4,4:27.0,,T. Luwawu-Cabarrot enters the game for G. Henderson,92,86
396,4,4:19.0,D. Schröder misses 2-pt jump shot from 18 ft,,92,86
397,4,4:18.0,,Defensive rebound by T. McConnell,92,86
398,4,3:58.0,,Turnover by R. Holmes (lost ball; steal by D. Schröder),92,86
399,4,3:53.0,T. Prince misses 3-pt jump shot from 24 ft,,92,86
400,4,3:52.0,,Defensive rebound by Team,92,86
401,4,3:52.0,Loose ball foul by E. İlyasova (drawn by D. Šarić),,92,86
402,4,3:43.0,,D. Šarić misses 3-pt jump shot from 25 ft,92,86
403,4,3:42.0,Defensive rebound by T. Prince,,92,86
404,4,3:21.0,D. Schröder misses 2-pt layup from 2 ft,,92,86
405,4,3:20.0,Offensive rebound by D. Howard,,92,86
406,4,3:19.0,Shooting foul by R. Holmes (drawn by D. Howard),,92,86
407,4,3:19.0,D. Howard makes free throw 1 of 2,,93,86
408,4,3:19.0,D. Howard misses free throw 2 of 2,,93,86
409,4,3:18.0,,Defensive rebound by D. Šarić,93,86
410,4,3:04.0,,Turnover by N. Stauskas (bad pass),93,86
411,4,2:45.0,D. Howard misses 2-pt jump shot from 4 ft (block by R. Holmes),,93,86
412,4,2:44.0,Offensive rebound by D. Howard,,93,86
413,4,2:42.0,D. Howard misses 2-pt hook shot from 7 ft,,93,86
414,4,2:41.0,,Defensive rebound by T. Luwawu-Cabarrot,93,86
415,4,2:28.0,,D. Šarić misses 2-pt hook shot from 4 ft,93,86
416,4,2:27.0,Defensive rebound by D. Howard,,93,86
417,4,2:19.0,T. Hardaway misses 3-pt jump shot from 25 ft,,93,86
418,4,2:18.0,,Defensive rebound by N. Stauskas,93,86
419,4,2:04.0,,T. McConnell misses 2-pt jump shot from 10 ft,93,86
420,4,2:03.0,Defensive rebound by D. Schröder,,93,86
421,4,1:44.0,D. Schröder makes 2-pt layup from 1 ft,,95,86
422,4,1:44.0,,Philadelphia full timeout,95,86
423,4,1:44.0,Official timeout,,95,86
424,4,1:28.0,,N. Stauskas makes 3-pt jump shot from 23 ft (assist by T. McConnell),95,89
425,4,1:11.0,D. Schröder misses 2-pt jump shot from 13 ft,,95,89
426,4,1:10.0,,Defensive rebound by T. Luwawu-Cabarrot,95,89
427,4,0:57.0,,N. Stauskas misses 2-pt jump shot from 11 ft,95,89
428,4,0:55.0,,Offensive rebound by R. Holmes,95,89
429,4,0:51.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 25 ft,95,89
430,4,0:49.0,Defensive rebound by D. Howard,,95,89
431,4,0:28.0,T. Hardaway makes 2-pt layup from 2 ft,,97,89
432,4,0:28.0,,Philadelphia full timeout,97,89
433,4,0:15.0,,R. Holmes makes 3-pt jump shot from 26 ft (assist by N. Stauskas),97,92
434,4,0:12.0,Personal take foul by N. Stauskas (drawn by D. Schröder),,97,92
435,4,0:10.0,Personal take foul by T. Luwawu-Cabarrot (drawn by T. Prince),,97,92
436,4,0:10.0,T. Prince makes free throw 1 of 2,,98,92
437,4,0:10.0,T. Prince makes free throw 2 of 2,,99,92
438,4,0:10.0,,Philadelphia full timeout,99,92
439,4,0:10.0,D. Bembry enters the game for D. Howard,,99,92
440,4,0:10.0,,J. Anderson enters the game for T. McConnell,99,92
441,4,0:08.0,,N. Stauskas misses 3-pt jump shot from 24 ft,99,92
442,4,0:07.0,Defensive rebound by D. Schröder,,99,92
