,QUARTER,TIME_REMAINING,BOSTON_ACTION,DALLAS_ACTION,BOSTON_SCORE,DALLAS_SCORE
383,4,3:44.0,Defensive rebound by J. Crowder,,102,92
384,4,3:38.0,J. Crowder makes 3-pt jump shot from 25 ft (assist by I. Thomas),,105,92
385,4,3:36.0,,Dallas full timeout,105,92
386,4,3:26.0,,H. Barnes misses 2-pt jump shot from 16 ft,105,92
387,4,3:25.0,Defensive rebound by J. Young,,105,92
388,4,3:07.0,K. Olynyk makes 2-pt layup from 1 ft (assist by I. Thomas),,107,92
389,4,3:01.0,,Personal foul by J. Crowder (drawn by W. Matthews),107,92
390,4,3:01.0,,W. Matthews makes free throw 1 of 2,107,93
391,4,3:01.0,,W. Matthews makes free throw 2 of 2,107,94
392,4,2:51.0,I. Thomas misses 3-pt jump shot from 24 ft,,107,94
393,4,2:50.0,,Defensive rebound by H. Barnes,107,94
394,4,2:36.0,,D. Nowitzki misses 3-pt jump shot from 25 ft,107,94
395,4,2:36.0,Defensive rebound by J. Crowder,,107,94
396,4,2:18.0,Shooting foul by Y. Ferrell (drawn by J. Crowder),,107,94
397,4,2:18.0,J. Crowder makes free throw 1 of 2,,108,94
398,4,2:18.0,J. Crowder misses free throw 2 of 2,,108,94
399,4,2:18.0,M. Smart enters the game for I. Thomas,,108,94
400,4,2:17.0,,Defensive rebound by S. Curry,108,94
401,4,2:04.0,,H. Barnes misses 2-pt jump shot from 6 ft,108,94
402,4,2:03.0,Defensive rebound by J. Crowder,,108,94
403,4,1:48.0,Offensive foul by J. Crowder (drawn by Y. Ferrell),,108,94
404,4,1:48.0,Turnover by J. Crowder (offensive foul),,108,94
405,4,1:48.0,T. Rozier enters the game for J. Crowder,,108,94
406,4,1:33.0,,S. Curry misses 3-pt jump shot from 25 ft,108,94
407,4,1:33.0,,Offensive rebound by Team,108,94
408,4,1:33.0,Loose ball foul by K. Olynyk (drawn by D. Nowitzki),,108,94
409,4,1:33.0,,D. Nowitzki makes free throw 1 of 2,108,95
410,4,1:33.0,,D. Nowitzki makes free throw 2 of 2,108,96
411,4,1:13.0,K. Olynyk misses 3-pt jump shot from 25 ft,,108,96
412,4,1:12.0,,Defensive rebound by D. Nowitzki,108,96
413,4,1:06.0,,D. Nowitzki misses 3-pt jump shot from 27 ft,108,96
414,4,1:06.0,Defensive rebound by Team,,108,96
415,4,1:06.0,,D. Finney-Smith enters the game for W. Matthews,108,96
416,4,1:06.0,,D. Powell enters the game for H. Barnes,108,96
417,4,1:06.0,,J. Anderson enters the game for D. Nowitzki,108,96
418,4,1:06.0,J. Mickey enters the game for A. Horford,,108,96
419,4,1:06.0,,N. Brussino enters the game for S. Curry,108,96
420,4,0:49.0,Turnover by M. Smart (bad pass),,108,96
421,4,0:41.0,,N. Brussino misses 3-pt jump shot from 24 ft,108,96
422,4,0:39.0,Defensive rebound by J. Mickey,,108,96
423,4,0:19.0,J. Young makes 3-pt jump shot from 25 ft (assist by M. Smart),,111,96
424,4,0:12.0,,J. Anderson makes 2-pt jump shot from 8 ft (assist by Y. Ferrell),111,98
