,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,HOUSTON_ACTION,LA LAKERS_SCORE,HOUSTON_SCORE
386,4,9:59.0,,Defensive rebound by P. Beverley,77,112
387,4,9:51.0,,Turnover by P. Beverley (bad pass; steal by M. Huertas),77,112
388,4,9:37.0,Personal foul by P. Beverley (drawn by T. Robinson),,77,112
389,4,9:27.0,Turnover by M. Huertas (lost ball; steal by P. Beverley),,77,112
390,4,9:22.0,,S. Dekker makes 2-pt layup from 2 ft (assist by P. Beverley),77,114
391,4,9:06.0,L. Nance misses 3-pt jump shot from 26 ft,,77,114
392,4,9:05.0,Offensive rebound by Team,,77,114
393,4,8:54.0,B. Ingram makes 2-pt layup from 2 ft,,79,114
394,4,8:43.0,,P. Beverley misses 3-pt jump shot from 28 ft,79,114
395,4,8:42.0,Defensive rebound by L. Nance,,79,114
396,4,8:17.0,B. Ingram misses 3-pt jump shot from 26 ft,,79,114
397,4,8:15.0,,Defensive rebound by E. Gordon,79,114
398,4,8:09.0,,Turnover by E. Gordon (bad pass; steal by T. Robinson),79,114
399,4,8:03.0,M. Huertas makes 2-pt layup from 2 ft (assist by T. Robinson),,81,114
400,4,7:44.0,,C. Brewer misses 3-pt jump shot from 24 ft,81,114
401,4,7:42.0,,Offensive rebound by S. Dekker,81,114
402,4,7:38.0,,P. Beverley makes 3-pt jump shot from 27 ft (assist by S. Dekker),81,117
403,4,7:17.0,Turnover by B. Ingram (bad pass; steal by C. Brewer),,81,117
404,4,7:12.0,,S. Dekker makes 2-pt dunk at rim (assist by C. Brewer),81,119
405,4,7:11.0,LA Lakers full timeout,,81,119
406,4,7:11.0,,K. McDaniels enters the game for E. Gordon,81,119
407,4,7:11.0,,C. Capela enters the game for N. Hilário,81,119
408,4,7:11.0,J. Randle enters the game for B. Ingram,,81,119
409,4,7:11.0,M. World Peace enters the game for L. Nance,,81,119
410,4,6:52.0,J. Clarkson misses 2-pt jump shot from 11 ft,,81,119
411,4,6:51.0,,Defensive rebound by K. McDaniels,81,119
412,4,6:39.0,,Turnover by C. Brewer (offensive foul),81,119
413,4,6:39.0,,Offensive foul by C. Brewer (drawn by T. Robinson),81,119
414,4,6:26.0,M. Huertas misses 3-pt jump shot from 26 ft,,81,119
415,4,6:24.0,,Defensive rebound by C. Capela,81,119
416,4,6:16.0,,S. Dekker misses 3-pt jump shot from 25 ft,81,119
417,4,6:14.0,Defensive rebound by T. Robinson,,81,119
418,4,6:07.0,M. World Peace misses 3-pt jump shot from 23 ft,,81,119
419,4,6:06.0,,Defensive rebound by S. Dekker,81,119
420,4,6:01.0,,C. Brewer makes 2-pt layup from 3 ft (assist by S. Dekker),81,121
421,4,5:44.0,Shooting foul by C. Capela (drawn by T. Robinson),,81,121
422,4,5:44.0,Official timeout,,81,121
423,4,5:44.0,T. Robinson makes free throw 1 of 2,,82,121
424,4,5:44.0,B. Ingram enters the game for J. Clarkson,,81,121
425,4,5:44.0,T. Robinson makes free throw 2 of 2,,83,121
426,4,5:28.0,,K. McDaniels misses 3-pt jump shot from 23 ft,83,121
427,4,5:27.0,Defensive rebound by B. Ingram,,83,121
428,4,5:14.0,Personal foul by K. McDaniels (drawn by M. World Peace),,83,121
429,4,5:14.0,I. Zubac enters the game for T. Robinson,,83,121
430,4,5:07.0,M. Huertas misses 3-pt jump shot from 25 ft,,83,121
431,4,5:06.0,,Defensive rebound by S. Dekker,83,121
432,4,4:59.0,,Turnover by P. Beverley (bad pass; steal by M. Huertas),83,121
433,4,4:51.0,J. Randle misses 2-pt layup from 2 ft,,83,121
434,4,4:49.0,Offensive rebound by Team,,83,121
435,4,4:49.0,,M. Harrell enters the game for C. Capela,83,121
436,4,4:40.0,Turnover by M. Huertas (bad pass; steal by P. Beverley),,83,121
437,4,4:35.0,,M. Harrell makes 2-pt dunk at rim (assist by P. Beverley),83,123
438,4,4:16.0,I. Zubac misses 2-pt hook shot from 5 ft,,83,123
439,4,4:14.0,Offensive rebound by J. Randle,,83,123
440,4,4:12.0,J. Randle makes 2-pt layup from 1 ft,,85,123
441,4,4:03.0,,P. Beverley misses 3-pt jump shot from 26 ft,85,123
442,4,4:01.0,,Offensive rebound by S. Dekker,85,123
443,4,4:00.0,,S. Dekker makes 2-pt layup from 2 ft,85,125
444,4,3:50.0,Turnover by B. Ingram (lost ball; steal by C. Brewer),,85,125
445,4,3:45.0,,K. McDaniels misses 2-pt layup from 3 ft (block by M. World Peace),85,125
446,4,3:40.0,Defensive rebound by M. Huertas,,85,125
447,4,3:38.0,Turnover by B. Ingram (bad pass; steal by C. Brewer),,85,125
448,4,3:26.0,,M. Harrell makes 2-pt jump shot from 20 ft,85,127
449,4,3:08.0,Turnover by M. Huertas (bad pass; steal by K. McDaniels),,85,127
450,4,3:04.0,,K. McDaniels misses 2-pt jump shot from 5 ft,85,127
451,4,3:03.0,Defensive rebound by Team,,85,127
452,4,3:03.0,,T. Ennis enters the game for P. Beverley,85,127
453,4,2:39.0,J. Randle makes 2-pt layup from 3 ft,,87,127
454,4,2:26.0,,K. McDaniels misses 2-pt jump shot from 8 ft,87,127
455,4,2:25.0,Defensive rebound by B. Ingram,,87,127
456,4,2:19.0,M. Huertas makes 2-pt layup from 2 ft (assist by B. Ingram),,89,127
457,4,1:59.0,,M. Harrell makes 2-pt layup from 2 ft (assist by T. Ennis),89,129
458,4,1:45.0,Shooting foul by C. Brewer (drawn by M. World Peace),,89,129
459,4,1:45.0,,Houston full timeout,89,129
460,4,1:45.0,M. World Peace makes free throw 1 of 2,,90,129
461,4,1:45.0,M. World Peace makes free throw 2 of 2,,91,129
462,4,1:31.0,,C. Brewer misses 2-pt jump shot from 10 ft,91,129
463,4,1:31.0,,Offensive rebound by M. Harrell,91,129
464,4,1:31.0,,M. Harrell makes 2-pt dunk at rim,91,131
465,4,1:17.0,I. Zubac misses 2-pt hook shot from 9 ft,,91,131
466,4,1:16.0,Offensive rebound by J. Randle,,91,131
467,4,1:11.0,M. Huertas misses 3-pt jump shot from 25 ft,,91,131
468,4,1:09.0,,Defensive rebound by K. McDaniels,91,131
469,4,0:50.0,,M. Harrell misses 2-pt hook shot from 6 ft,91,131
470,4,0:49.0,Defensive rebound by M. Huertas,,91,131
471,4,0:34.0,Shooting foul by M. Harrell (drawn by I. Zubac),,91,131
472,4,0:34.0,I. Zubac makes free throw 1 of 2,,92,131
473,4,0:34.0,I. Zubac makes free throw 2 of 2,,93,131
474,4,0:20.0,,Shooting foul by B. Ingram (drawn by C. Brewer),93,131
475,4,0:20.0,,C. Brewer makes 2-pt jump shot from 6 ft (assist by S. Dekker),93,133
476,4,0:20.0,,C. Brewer makes free throw 1 of 1,93,134
477,4,0:07.0,Personal foul by T. Ennis (drawn by M. Huertas),,93,134
478,4,0:07.0,M. Huertas makes free throw 1 of 2,,94,134
479,4,0:07.0,M. Huertas makes free throw 2 of 2,,95,134
