,QUARTER,TIME_REMAINING,TORONTO_ACTION,PHILADELPHIA_ACTION,TORONTO_SCORE,PHILADELPHIA_SCORE
382,4,7:55.0,D. DeRozan enters the game for N. Powell,,70,76
383,4,7:43.0,,Personal foul by D. DeRozan (drawn by D. Šarić),70,76
384,4,7:43.0,J. Valančiūnas enters the game for J. Sullinger,,70,76
385,4,7:43.0,,R. Covington enters the game for T. Luwawu-Cabarrot,70,76
386,4,7:35.0,,S. Rodríguez misses 3-pt jump shot from 27 ft,70,76
387,4,7:33.0,Defensive rebound by T. Ross,,70,76
388,4,7:18.0,,T. Luwawu-Cabarrot enters the game for G. Henderson,70,76
389,4,7:13.0,D. DeRozan makes 2-pt layup from 3 ft,,72,76
390,4,6:51.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 25 ft,72,76
391,4,6:49.0,,Offensive rebound by D. Šarić,72,76
392,4,6:48.0,,D. Šarić makes 2-pt layup from 2 ft,72,78
393,4,6:32.0,D. DeRozan makes 2-pt jump shot from 5 ft,,74,78
394,4,6:16.0,,Turnover by R. Covington (lost ball; steal by D. DeRozan),74,78
395,4,6:14.0,Personal foul by N. Noel (drawn by C. Joseph),,74,78
396,4,6:14.0,,T. McConnell enters the game for S. Rodríguez,74,78
397,4,6:02.0,D. DeRozan misses 2-pt jump shot from 19 ft,,74,78
398,4,6:00.0,,Defensive rebound by D. Šarić,74,78
399,4,5:50.0,,D. Šarić makes 3-pt jump shot from 28 ft (assist by T. McConnell),74,81
400,4,5:33.0,D. DeRozan makes 2-pt layup from 3 ft,,76,81
401,4,5:18.0,,Turnover by D. Šarić (bad pass),76,81
402,4,5:18.0,Official timeout,,76,81
403,4,5:03.0,D. DeRozan makes 2-pt jump shot from 5 ft (assist by C. Joseph),,78,81
404,4,4:45.0,,T. McConnell misses 2-pt jump shot from 15 ft,78,81
405,4,4:40.0,,Offensive rebound by N. Noel,78,81
406,4,4:40.0,,N. Noel misses 2-pt layup from 2 ft (block by K. Lowry),78,81
407,4,4:28.0,Defensive rebound by Team,,78,81
408,4,4:24.0,D. DeRozan misses 2-pt jump shot from 9 ft,,78,81
409,4,4:23.0,,Defensive rebound by T. McConnell,78,81
410,4,4:21.0,,T. Luwawu-Cabarrot makes 2-pt layup from 2 ft,78,83
411,4,4:13.0,Turnover by K. Lowry (lost ball; steal by T. McConnell),,78,83
412,4,4:06.0,,Turnover by T. McConnell (lost ball; steal by K. Lowry),78,83
413,4,3:55.0,T. Ross misses 3-pt jump shot from 25 ft,,78,83
414,4,3:54.0,,Defensive rebound by N. Noel,78,83
415,4,3:45.0,,N. Noel misses 2-pt jump shot from 13 ft,78,83
416,4,3:43.0,Defensive rebound by J. Valančiūnas,,78,83
417,4,3:39.0,T. Ross makes 2-pt dunk at rim (assist by K. Lowry),,80,83
418,4,3:36.0,,E. İlyasova enters the game for N. Noel,80,83
419,4,3:36.0,,G. Henderson enters the game for D. Šarić,80,83
420,4,3:36.0,,J. Embiid enters the game for T. Luwawu-Cabarrot,80,83
421,4,3:36.0,,Philadelphia full timeout,80,83
422,4,3:25.0,,R. Covington misses 2-pt jump shot from 4 ft,80,83
423,4,3:23.0,Defensive rebound by J. Valančiūnas,,80,83
424,4,3:01.0,D. DeRozan makes 2-pt jump shot from 18 ft,,82,83
425,4,2:45.0,,J. Embiid makes 2-pt layup from 2 ft (assist by T. McConnell),82,85
426,4,2:27.0,D. DeRozan makes 2-pt jump shot from 9 ft,,84,85
427,4,2:06.0,Offensive charge foul by J. Embiid (drawn by D. DeRozan),,84,85
428,4,2:06.0,,Turnover by J. Embiid (offensive foul),84,85
429,4,1:53.0,D. DeRozan makes 2-pt jump shot from 18 ft,,86,85
430,4,1:42.0,,Shooting foul by J. Valančiūnas (drawn by J. Embiid),86,85
431,4,1:42.0,,J. Embiid makes free throw 1 of 2,86,86
432,4,1:42.0,,J. Embiid misses free throw 2 of 2,86,86
433,4,1:37.0,Defensive rebound by D. DeRozan,,86,86
434,4,1:21.0,D. DeRozan misses 2-pt jump shot from 12 ft,,86,86
435,4,1:19.0,,Defensive rebound by J. Embiid,86,86
436,4,1:10.0,,T. McConnell makes 2-pt layup from 2 ft (assist by R. Covington),86,88
437,4,1:09.0,Toronto full timeout,,86,88
438,4,0:48.0,C. Joseph misses 3-pt jump shot from 24 ft,,86,88
439,4,0:46.0,,Defensive rebound by R. Covington,86,88
440,4,0:35.0,,Personal foul by K. Lowry (drawn by T. McConnell),86,88
441,4,0:35.0,,T. McConnell makes free throw 1 of 2,86,89
442,4,0:35.0,,T. McConnell makes free throw 2 of 2,86,90
443,4,0:35.0,Toronto full timeout,,86,90
444,4,0:30.0,K. Lowry misses 3-pt jump shot from 28 ft (block by R. Covington),,86,90
445,4,0:27.0,Offensive rebound by K. Lowry,,86,90
446,4,0:23.0,K. Lowry misses 2-pt jump shot from 5 ft (block by J. Embiid),,86,90
447,4,0:21.0,,Defensive rebound by J. Embiid,86,90
448,4,0:21.0,,Personal foul by K. Lowry (drawn by J. Embiid),86,90
449,4,0:21.0,,J. Embiid makes free throw 1 of 2,86,91
450,4,0:21.0,N. Powell enters the game for K. Lowry,,86,90
451,4,0:21.0,,J. Embiid makes free throw 2 of 2,86,92
452,4,0:12.0,T. Ross misses 3-pt jump shot from 27 ft,,86,92
453,4,0:10.0,Offensive rebound by J. Valančiūnas,,86,92
454,4,0:05.0,N. Powell makes 3-pt jump shot from 27 ft (assist by J. Valančiūnas),,89,92
455,4,0:04.0,,Shooting foul by C. Joseph (drawn by J. Embiid),89,92
456,4,0:04.0,,J. Embiid makes free throw 1 of 2,89,93
457,4,0:04.0,F. VanVleet enters the game for J. Valančiūnas,,89,93
458,4,0:04.0,,J. Embiid makes free throw 2 of 2,89,94
459,4,0:04.0,Toronto full timeout,,89,94
460,4,0:00.0,F. VanVleet misses 2-pt jump shot from 4 ft,,89,94
461,4,0:00.0,Offensive rebound by Team,,89,94
