,QUARTER,TIME_REMAINING,PHOENIX_ACTION,MINNESOTA_ACTION,PHOENIX_SCORE,MINNESOTA_SCORE
382,4,9:20.0,Turnover by P. Tucker (offensive foul),,93,97
383,4,9:20.0,Technical foul by P. Tucker,,93,97
384,4,9:20.0,,Z. LaVine makes technical free throw,93,98
385,4,9:05.0,,Turnover by K. Dunn (lost ball; steal by L. Barbosa),93,98
386,4,8:46.0,P. Tucker misses 2-pt layup from 1 ft (block by K. Dunn),,93,98
387,4,8:45.0,Offensive rebound by P. Tucker,,93,98
388,4,8:43.0,P. Tucker makes 2-pt layup from 1 ft,,95,98
389,4,8:28.0,,Shooting foul by P. Tucker (drawn by A. Wiggins),95,98
390,4,8:28.0,,Minnesota full timeout,95,98
391,4,8:28.0,,A. Wiggins misses free throw 1 of 2,95,98
392,4,8:28.0,,Offensive rebound by Team,95,98
393,4,8:28.0,,A. Wiggins makes free throw 2 of 2,95,99
394,4,8:07.0,Turnover by A. Len (traveling),,95,99
395,4,7:44.0,,N. Bjelica misses 3-pt jump shot from 25 ft,95,99
396,4,7:43.0,Defensive rebound by A. Len,,95,99
397,4,7:35.0,L. Barbosa misses 2-pt jump shot from 22 ft,,95,99
398,4,7:34.0,,Defensive rebound by K. Dunn,95,99
399,4,7:23.0,,Z. LaVine misses 3-pt jump shot from 24 ft,95,99
400,4,7:22.0,Defensive rebound by P. Tucker,,95,99
401,4,7:02.0,B. Knight makes 2-pt jump shot from 4 ft,,97,99
402,4,6:54.0,,Minnesota full timeout,97,99
403,4,6:54.0,,R. Rubio enters the game for K. Dunn,97,99
404,4,6:54.0,,K. Towns enters the game for N. Bjelica,97,99
405,4,6:54.0,E. Bledsoe enters the game for L. Barbosa,,97,99
406,4,6:46.0,,A. Wiggins makes 2-pt layup from 2 ft,97,101
407,4,6:23.0,B. Knight misses 2-pt layup at rim,,97,101
408,4,6:21.0,Offensive rebound by A. Len,,97,101
409,4,6:18.0,J. Dudley misses 3-pt jump shot from 25 ft,,97,101
410,4,6:16.0,,Defensive rebound by R. Rubio,97,101
411,4,6:13.0,,A. Wiggins makes 2-pt layup at rim (assist by R. Rubio),97,103
412,4,6:11.0,Phoenix full timeout,,97,103
413,4,6:11.0,T. Chandler enters the game for A. Len,,97,103
414,4,6:11.0,D. Booker enters the game for J. Dudley,,97,103
415,4,5:57.0,E. Bledsoe misses 2-pt jump shot from 23 ft,,97,103
416,4,5:56.0,,Defensive rebound by A. Wiggins,97,103
417,4,5:38.0,,K. Towns misses 2-pt jump shot from 8 ft,97,103
418,4,5:36.0,Defensive rebound by T. Chandler,,97,103
419,4,5:30.0,E. Bledsoe makes 2-pt layup from 3 ft,,99,103
420,4,5:13.0,,Z. LaVine misses 2-pt layup from 3 ft (block by E. Bledsoe),99,103
421,4,5:13.0,,Offensive rebound by Team,99,103
422,4,5:04.0,,G. Dieng makes 2-pt jump shot from 18 ft (assist by Z. LaVine),99,105
423,4,4:45.0,Shooting foul by A. Wiggins (drawn by D. Booker),,99,105
424,4,4:45.0,D. Booker makes free throw 1 of 2,,100,105
425,4,4:45.0,D. Booker makes free throw 2 of 2,,101,105
426,4,4:36.0,,Personal foul by E. Bledsoe (drawn by A. Wiggins),101,105
427,4,4:32.0,,Turnover by R. Rubio (bad pass),101,105
428,4,4:17.0,D. Booker makes 2-pt jump shot from 16 ft,,103,105
429,4,3:54.0,,Z. LaVine misses 2-pt jump shot from 5 ft,103,105
430,4,3:52.0,Defensive rebound by T. Chandler,,103,105
431,4,3:46.0,B. Knight misses 3-pt jump shot from 24 ft,,103,105
432,4,3:44.0,,Defensive rebound by A. Wiggins,103,105
433,4,3:27.0,,G. Dieng misses 2-pt jump shot from 20 ft,103,105
434,4,3:25.0,,Offensive rebound by K. Towns,103,105
435,4,3:23.0,,K. Towns misses 2-pt layup from 1 ft,103,105
436,4,3:22.0,,Offensive rebound by K. Towns,103,105
437,4,3:21.0,,K. Towns makes 2-pt layup at rim,103,107
438,4,3:21.0,,Shooting foul by D. Booker (drawn by K. Towns),103,107
439,4,3:21.0,,K. Towns makes free throw 1 of 1,103,108
440,4,3:08.0,Shooting foul by G. Dieng (drawn by D. Booker),,103,108
441,4,3:08.0,D. Booker misses free throw 1 of 2,,103,108
442,4,3:08.0,Offensive rebound by Team,,103,108
443,4,3:08.0,D. Booker makes free throw 2 of 2,,104,108
444,4,2:52.0,,Z. LaVine makes 3-pt jump shot from 25 ft (assist by R. Rubio),104,111
445,4,2:31.0,Shooting foul by K. Towns (drawn by E. Bledsoe),,104,111
446,4,2:31.0,E. Bledsoe misses free throw 1 of 2,,104,111
447,4,2:31.0,Offensive rebound by Team,,104,111
448,4,2:31.0,E. Bledsoe makes free throw 2 of 2,,105,111
449,4,2:12.0,,A. Wiggins makes 2-pt jump shot from 20 ft,105,113
450,4,1:52.0,Turnover by E. Bledsoe (lost ball; steal by Z. LaVine),,105,113
451,4,1:34.0,,K. Towns makes 2-pt layup at rim (assist by R. Rubio),105,115
452,4,1:34.0,Phoenix full timeout,,105,115
453,4,1:30.0,Offensive foul by T. Chandler (drawn by A. Wiggins),,105,115
454,4,1:30.0,Turnover by T. Chandler (offensive foul),,105,115
455,4,1:13.0,,Turnover by R. Rubio (bad pass; steal by E. Bledsoe),105,115
456,4,1:07.0,E. Bledsoe misses 2-pt layup from 2 ft,,105,115
457,4,1:06.0,Offensive rebound by Team,,105,115
458,4,1:06.0,Turnover by T. Chandler (offensive goaltending),,105,115
459,4,0:49.0,,R. Rubio misses 3-pt jump shot from 23 ft,105,115
460,4,0:47.0,,Offensive rebound by Z. LaVine,105,115
461,4,0:29.0,,Turnover by K. Towns (lost ball; steal by P. Tucker),105,115
462,4,0:21.0,E. Bledsoe makes 3-pt jump shot from 24 ft (assist by B. Knight),,108,115
