,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,PHOENIX_ACTION,CHARLOTTE_SCORE,PHOENIX_SCORE
377,4,6:32.0,,Turnover by A. Williams (offensive foul),97,105
378,4,6:12.0,Turnover by M. Belinelli (bad pass),,97,105
379,4,5:57.0,,J. Dudley makes 3-pt jump shot from 27 ft (assist by T. Ulis),97,108
380,4,5:38.0,K. Walker misses 3-pt jump shot from 25 ft,,97,108
381,4,5:38.0,,Defensive rebound by A. Williams,97,108
382,4,5:21.0,,T. Ulis misses 2-pt layup from 3 ft,97,108
383,4,5:21.0,Defensive rebound by C. Zeller,,97,108
384,4,5:18.0,Turnover by C. Zeller (lost ball; steal by D. Jones),,97,108
385,4,5:18.0,,Shooting foul by C. Zeller (drawn by D. Jones),97,108
386,4,5:18.0,,D. Jones makes free throw 1 of 2,97,109
387,4,5:18.0,M. Williams enters the game for M. Belinelli,,97,109
388,4,5:18.0,,D. Jones makes free throw 2 of 2,97,110
389,4,5:05.0,N. Batum misses 3-pt jump shot from 25 ft,,97,110
390,4,5:04.0,,Defensive rebound by A. Williams,97,110
391,4,4:49.0,,Turnover by L. Barbosa (bad pass; steal by M. Kidd-Gilchrist),97,110
392,4,4:39.0,Turnover by K. Walker (bad pass; steal by L. Barbosa),,97,110
393,4,4:33.0,,J. Dudley misses 3-pt jump shot from 25 ft,97,110
394,4,4:32.0,Defensive rebound by M. Williams,,97,110
395,4,4:26.0,C. Zeller makes 2-pt layup from 2 ft (assist by M. Kidd-Gilchrist),,99,110
396,4,4:01.0,,T. Ulis makes 2-pt jump shot from 20 ft,99,112
397,4,3:40.0,K. Walker misses 3-pt jump shot from 25 ft,,99,112
398,4,3:39.0,,Defensive rebound by A. Williams,99,112
399,4,3:24.0,,Turnover by L. Barbosa (bad pass; steal by C. Zeller),99,112
400,4,3:22.0,Personal foul by L. Barbosa (drawn by M. Kidd-Gilchrist),,99,112
401,4,3:22.0,M. Belinelli enters the game for M. Kidd-Gilchrist,,99,112
402,4,3:20.0,Personal foul by L. Barbosa (drawn by M. Kidd-Gilchrist),,99,112
403,4,3:20.0,Offensive foul by M. Belinelli (drawn by L. Barbosa),,99,112
404,4,3:20.0,Turnover by M. Belinelli (offensive foul),,99,112
405,4,3:08.0,,T. Ulis misses 2-pt jump shot from 20 ft,99,112
406,4,3:06.0,Defensive rebound by C. Zeller,,99,112
407,4,2:51.0,N. Batum misses 2-pt layup from 3 ft,,99,112
408,4,2:49.0,,Defensive rebound by T. Ulis,99,112
409,4,2:46.0,,A. Williams makes 2-pt layup from 2 ft (assist by T. Ulis),99,114
410,4,2:46.0,Charlotte full timeout,,99,114
411,4,2:46.0,,Phoenix full timeout,99,114
412,4,2:32.0,Personal foul by D. Jones (drawn by C. Zeller),,99,114
413,4,2:25.0,Personal foul by J. Dudley (drawn by M. Williams),,99,114
414,4,2:25.0,M. Williams misses free throw 1 of 2,,99,114
415,4,2:25.0,Offensive rebound by Team,,99,114
416,4,2:25.0,M. Williams misses free throw 2 of 2,,99,114
417,4,2:24.0,,Defensive rebound by A. Williams,99,114
418,4,2:07.0,,A. Williams makes 2-pt hook shot from 6 ft (assist by T. Ulis),99,116
419,4,1:52.0,N. Batum misses 2-pt jump shot from 15 ft,,99,116
420,4,1:51.0,Offensive rebound by C. Zeller,,99,116
421,4,1:47.0,K. Walker misses 3-pt jump shot from 27 ft,,99,116
422,4,1:46.0,,Defensive rebound by L. Barbosa,99,116
423,4,1:38.0,,Personal foul by K. Walker (drawn by T. Ulis),99,116
424,4,1:38.0,B. Weber enters the game for M. Williams,,99,116
425,4,1:38.0,J. O'Bryant enters the game for N. Batum,,99,116
426,4,1:38.0,C. Wood enters the game for K. Walker,,99,116
427,4,1:38.0,B. Roberts enters the game for C. Zeller,,99,116
428,4,1:38.0,T. Graham enters the game for M. Belinelli,,99,116
429,4,1:21.0,,A. Williams misses 2-pt jump shot from 8 ft,99,116
430,4,1:21.0,Defensive rebound by B. Roberts,,99,116
431,4,1:05.0,Turnover by J. O'Bryant (bad pass; steal by L. Barbosa),,99,116
432,4,1:02.0,,L. Barbosa makes 2-pt layup from 1 ft,99,118
433,4,0:57.0,Personal foul by L. Barbosa (drawn by B. Weber),,99,118
434,4,0:57.0,B. Weber makes free throw 1 of 2,,100,118
435,4,0:57.0,,R. Price enters the game for L. Barbosa,99,118
436,4,0:57.0,B. Weber makes free throw 2 of 2,,101,118
437,4,0:40.0,,A. Williams makes 2-pt layup from 1 ft (assist by T. Ulis),101,120
438,4,0:26.0,J. O'Bryant makes 2-pt jump shot from 10 ft (assist by B. Roberts),,103,120
439,4,0:01.0,,Turnover by Team (shot clock),103,120
440,4,0:00.0,C. Wood misses 3-pt jump shot from 35 ft,,103,120
441,4,0:00.0,Offensive rebound by Team,,103,120
