,QUARTER,TIME_REMAINING,PHOENIX_ACTION,SACRAMENTO_ACTION,PHOENIX_SCORE,SACRAMENTO_SCORE
389,4,7:04.0,,B. McLemore misses 3-pt jump shot from 25 ft,85,88
390,4,7:03.0,Defensive rebound by T. Chandler,,85,88
391,4,6:49.0,E. Bledsoe makes 3-pt jump shot from 25 ft,,88,88
392,4,6:31.0,Violation by E. Bledsoe (kicked ball),,88,88
393,4,6:21.0,,T. Lawson makes 2-pt jump shot from 18 ft,88,90
394,4,6:09.0,Turnover by E. Bledsoe (lost ball; steal by D. Collison),,88,90
395,4,6:02.0,,D. Collison makes 2-pt layup from 3 ft (assist by M. Barnes),88,92
396,4,6:02.0,Phoenix full timeout,,88,92
397,4,5:44.0,D. Booker misses 2-pt hook shot from 8 ft,,88,92
398,4,5:43.0,Offensive rebound by E. Bledsoe,,88,92
399,4,5:41.0,E. Bledsoe misses 2-pt layup from 3 ft (block by M. Barnes),,88,92
400,4,5:39.0,,Defensive rebound by M. Barnes,88,92
401,4,5:34.0,,D. Collison makes 2-pt layup from 1 ft (assist by B. McLemore),88,94
402,4,5:20.0,Personal foul by W. Cauley-Stein (drawn by E. Bledsoe),,88,94
403,4,5:20.0,E. Bledsoe misses free throw 1 of 2,,88,94
404,4,5:20.0,Offensive rebound by Team,,88,94
405,4,5:20.0,E. Bledsoe makes free throw 2 of 2,,89,94
406,4,5:03.0,,W. Cauley-Stein makes 2-pt layup from 3 ft (assist by T. Lawson),89,96
407,4,4:46.0,D. Booker makes 2-pt jump shot from 9 ft,,91,96
408,4,4:22.0,,D. Collison makes 2-pt jump shot from 17 ft,91,98
409,4,4:10.0,Turnover by D. Booker (lost ball; steal by W. Cauley-Stein),,91,98
410,4,4:08.0,,Turnover by D. Collison (lost ball; steal by D. Booker),91,98
411,4,4:05.0,D. Booker makes 2-pt dunk at rim,,93,98
412,4,3:46.0,,M. Barnes misses 3-pt jump shot from 24 ft,93,98
413,4,3:45.0,Defensive rebound by T. Chandler,,93,98
414,4,3:25.0,E. Bledsoe makes 3-pt jump shot from 25 ft,,96,98
415,4,3:18.0,,Sacramento full timeout,96,98
416,4,3:18.0,,D. Cousins enters the game for W. Cauley-Stein,96,98
417,4,2:59.0,,D. Collison misses 2-pt jump shot from 20 ft,96,98
418,4,2:57.0,,Offensive rebound by D. Cousins,96,98
419,4,2:54.0,,Turnover by D. Cousins (bad pass; steal by D. Booker),96,98
420,4,2:54.0,Personal foul by T. Lawson (drawn by D. Booker),,96,98
421,4,2:54.0,D. Booker makes free throw 1 of 2,,97,98
422,4,2:54.0,,A. Tolliver enters the game for B. McLemore,97,98
423,4,2:54.0,D. Booker makes free throw 2 of 2,,98,98
424,4,2:32.0,,D. Cousins makes 3-pt jump shot from 23 ft (assist by M. Barnes),98,101
425,4,2:13.0,E. Bledsoe misses 2-pt jump shot from 16 ft,,98,101
426,4,2:11.0,,Defensive rebound by D. Collison,98,101
427,4,2:09.0,,Sacramento full timeout,98,101
428,4,1:54.0,,D. Cousins misses 2-pt jump shot from 6 ft,98,101
429,4,1:53.0,Defensive rebound by E. Bledsoe,,98,101
430,4,1:34.0,T. Warren makes 2-pt jump shot from 7 ft,,100,101
431,4,1:17.0,,D. Collison misses 2-pt jump shot from 18 ft,100,101
432,4,1:16.0,Defensive rebound by E. Bledsoe,,100,101
433,4,1:01.0,D. Booker misses 2-pt jump shot from 22 ft,,100,101
434,4,1:00.0,,Defensive rebound by M. Barnes,100,101
435,4,0:52.0,,D. Cousins misses 2-pt layup from 3 ft,100,101
436,4,0:50.0,,Offensive rebound by T. Lawson,100,101
437,4,0:44.0,,Personal foul by T. Chandler (drawn by D. Cousins),100,101
438,4,0:29.0,,D. Cousins misses 3-pt jump shot from 26 ft,100,101
439,4,0:28.0,Defensive rebound by T. Chandler,,100,101
440,4,0:22.0,P. Tucker makes 3-pt jump shot from 24 ft (assist by D. Booker),,103,101
441,4,0:22.0,,Sacramento full timeout,103,101
442,4,0:08.0,,D. Collison makes 2-pt jump shot from 15 ft (assist by D. Cousins),103,103
443,4,0:08.0,Phoenix full timeout,,103,103
444,4,0:00.0,D. Booker makes 2-pt jump shot from 20 ft,,105,103
