,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,GOLDEN STATE_ACTION,LA CLIPPERS_SCORE,GOLDEN STATE_SCORE
380,4,3:47.0,,P. McCaw makes 2-pt layup at rim (assist by J. McAdoo),91,136
381,4,3:33.0,A. Anderson makes 3-pt jump shot from 24 ft (assist by B. Bass),,94,136
382,4,3:19.0,,Shooting foul by D. Stone (drawn by A. Varejão),94,136
383,4,3:19.0,,A. Varejão misses free throw 1 of 2,94,136
384,4,3:19.0,,Offensive rebound by Team,94,136
385,4,3:19.0,,A. Varejão makes free throw 2 of 2,94,137
386,4,3:10.0,R. Felton misses 2-pt layup from 2 ft (block by A. Varejão),,94,137
387,4,3:09.0,,Defensive rebound by K. Looney,94,137
388,4,3:03.0,,I. Clark misses 3-pt jump shot from 26 ft,94,137
389,4,3:01.0,,Offensive rebound by K. Looney,94,137
390,4,2:45.0,,K. Looney makes 2-pt layup from 2 ft (assist by A. Varejão),94,139
391,4,2:19.0,R. Felton misses 3-pt jump shot from 28 ft,,94,139
392,4,2:18.0,,Defensive rebound by J. McAdoo,94,139
393,4,2:07.0,,K. Looney misses 3-pt jump shot from 26 ft,94,139
394,4,2:06.0,Defensive rebound by R. Felton,,94,139
395,4,1:56.0,B. Bass makes 2-pt dunk at rim (assist by A. Anderson),,96,139
396,4,1:42.0,,I. Clark misses 2-pt jump shot from 11 ft,96,139
397,4,1:40.0,Defensive rebound by B. Bass,,96,139
398,4,1:31.0,A. Anderson misses 2-pt jump shot from 23 ft,,96,139
399,4,1:30.0,,Defensive rebound by A. Varejão,96,139
400,4,1:15.0,,P. McCaw makes 3-pt jump shot from 27 ft,96,142
401,4,1:03.0,D. Stone misses 2-pt jump shot from 14 ft,,96,142
402,4,1:02.0,,Defensive rebound by I. Clark,96,142
403,4,0:50.0,,P. McCaw misses 3-pt jump shot from 26 ft,96,142
404,4,0:49.0,Defensive rebound by D. Stone,,96,142
405,4,0:39.0,Shooting foul by A. Varejão (drawn by D. Stone),,96,142
406,4,0:39.0,Official timeout,,96,142
407,4,0:39.0,D. Stone makes free throw 1 of 2,,97,142
408,4,0:39.0,D. Stone makes free throw 2 of 2,,98,142
409,4,0:19.0,,A. Varejão makes 2-pt jump shot from 10 ft,98,144
410,4,0:12.0,R. Felton misses 2-pt layup from 2 ft,,98,144
411,4,0:10.0,Offensive rebound by B. Bass,,98,144
412,4,0:05.0,A. Anderson misses 3-pt jump shot from 26 ft,,98,144
413,4,0:04.0,,Defensive rebound by P. McCaw,98,144
