,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,OKLAHOMA CITY_ACTION,SAN ANTONIO_SCORE,OKLAHOMA CITY_SCORE
382,4,6:13.0,,Personal foul by P. Gasol (drawn by E. Freedom),80,93
383,4,5:58.0,,R. Westbrook makes 3-pt jump shot from 25 ft,80,96
384,4,5:34.0,L. Aldridge misses 2-pt layup from 2 ft,,80,96
385,4,5:34.0,Offensive rebound by L. Aldridge,,80,96
386,4,5:32.0,L. Aldridge makes 2-pt layup from 1 ft,,82,96
387,4,5:10.0,,E. Freedom makes 2-pt jump shot from 20 ft (assist by R. Westbrook),82,98
388,4,4:48.0,Personal foul by S. Christon (drawn by D. Green),,82,98
389,4,4:48.0,J. Anthony enters the game for L. Aldridge,,82,98
390,4,4:48.0,D. Dedmon enters the game for D. Green,,82,98
391,4,4:48.0,B. Forbes enters the game for P. Gasol,,82,98
392,4,4:48.0,,V. Oladipo enters the game for E. Freedom,82,98
393,4,4:48.0,,T. Gibson enters the game for S. Christon,82,98
394,4,4:38.0,B. Forbes misses 2-pt jump shot from 13 ft,,82,98
395,4,4:38.0,,Defensive rebound by R. Westbrook,82,98
396,4,4:31.0,,R. Westbrook misses 3-pt jump shot from 24 ft,82,98
397,4,4:31.0,Defensive rebound by J. Anthony,,82,98
398,4,4:16.0,D. Dedmon misses 2-pt jump shot from 13 ft,,82,98
399,4,4:15.0,,Defensive rebound by T. Gibson,82,98
400,4,3:56.0,,T. Gibson misses 2-pt jump shot from 15 ft,82,98
401,4,3:56.0,Defensive rebound by B. Forbes,,82,98
402,4,3:42.0,D. Bertāns misses 2-pt jump shot from 15 ft,,82,98
403,4,3:41.0,Offensive rebound by D. Dedmon,,82,98
404,4,3:37.0,D. Dedmon misses 2-pt jump shot from 5 ft,,82,98
405,4,3:36.0,,Defensive rebound by Team,82,98
406,4,3:35.0,J. Simmons enters the game for D. Bertāns,,82,98
407,4,3:26.0,,V. Oladipo makes 2-pt dunk at rim (assist by R. Westbrook),82,100
408,4,3:07.0,D. Murray misses 2-pt jump shot from 15 ft,,82,100
409,4,3:05.0,,Defensive rebound by Team,82,100
410,4,2:54.0,,Shooting foul by J. Anthony (drawn by R. Westbrook),82,100
411,4,2:54.0,Official timeout,,82,100
412,4,2:54.0,,R. Westbrook makes free throw 1 of 2,82,101
413,4,2:54.0,,R. Westbrook makes free throw 2 of 2,82,102
414,4,2:39.0,J. Simmons misses 2-pt layup from 2 ft,,82,102
415,4,2:38.0,Offensive rebound by D. Dedmon,,82,102
416,4,2:38.0,D. Dedmon makes 2-pt layup from 1 ft,,84,102
417,4,2:13.0,,R. Westbrook misses 2-pt dunk at rim,84,102
418,4,2:12.0,,Offensive rebound by S. Adams,84,102
419,4,1:53.0,,V. Oladipo misses 3-pt jump shot from 25 ft,84,102
420,4,1:52.0,Defensive rebound by J. Anthony,,84,102
421,4,1:48.0,Personal take foul by R. Westbrook (drawn by D. Murray),,84,102
422,4,1:48.0,,S. Christon enters the game for R. Westbrook,84,102
423,4,1:48.0,D. Bertāns enters the game for D. Murray,,84,102
424,4,1:38.0,D. Dedmon makes 2-pt layup from 2 ft,,86,102
425,4,1:38.0,Shooting foul by T. Gibson (drawn by D. Dedmon),,86,102
426,4,1:38.0,D. Dedmon makes free throw 1 of 1,,87,102
427,4,1:20.0,,V. Oladipo misses 2-pt layup from 1 ft (block by J. Anthony),87,102
428,4,1:20.0,Defensive rebound by D. Dedmon,,87,102
429,4,1:05.0,D. Dedmon misses 2-pt jump shot from 16 ft,,87,102
430,4,1:05.0,,Defensive rebound by V. Oladipo,87,102
431,4,0:58.0,,Offensive foul by T. Gibson (drawn by D. Dedmon),87,102
432,4,0:58.0,,Turnover by T. Gibson (offensive foul),87,102
433,4,0:50.0,Personal foul by V. Oladipo (drawn by J. Simmons),,87,102
434,4,0:50.0,J. Simmons makes free throw 1 of 2,,88,102
435,4,0:50.0,,Á. Abrines enters the game for V. Oladipo,88,102
436,4,0:50.0,,D. Sabonis enters the game for S. Adams,88,102
437,4,0:50.0,J. Simmons makes free throw 2 of 2,,89,102
438,4,0:27.0,,T. Gibson misses 2-pt jump shot from 16 ft,89,102
439,4,0:27.0,Defensive rebound by D. Bertāns,,89,102
440,4,0:17.0,D. Bertāns misses 3-pt jump shot from 24 ft,,89,102
441,4,0:15.0,Offensive rebound by D. Dedmon,,89,102
442,4,0:14.0,D. Dedmon makes 2-pt layup from 1 ft,,91,102
443,4,0:14.0,Shooting foul by D. Sabonis (drawn by D. Dedmon),,91,102
444,4,0:14.0,D. Dedmon makes free throw 1 of 1,,92,102
