,QUARTER,TIME_REMAINING,ORLANDO_ACTION,CHICAGO_ACTION,ORLANDO_SCORE,CHICAGO_SCORE
382,4,4:41.0,,I. Canaan makes free throw 2 of 2,69,109
383,4,4:15.0,D. Augustin misses 3-pt jump shot from 27 ft,,69,109
384,4,4:14.0,,Defensive rebound by C. Felício,69,109
385,4,3:54.0,,J. Lauvergne makes 2-pt layup from 2 ft (assist by A. Morrow),69,111
386,4,3:27.0,D. Rudež misses 2-pt jump shot from 10 ft,,69,111
387,4,3:26.0,,Defensive rebound by J. Lauvergne,69,111
388,4,3:19.0,,Turnover by J. Lauvergne (offensive foul),69,111
389,4,3:19.0,,Offensive foul by J. Lauvergne (drawn by D. Augustin),69,111
390,4,3:04.0,D. Augustin misses 3-pt jump shot from 24 ft,,69,111
391,4,3:03.0,,Defensive rebound by D. Valentine,69,111
392,4,2:50.0,,A. Morrow makes 3-pt jump shot from 23 ft (assist by I. Canaan),69,114
393,4,2:37.0,Turnover by D. Augustin (bad pass),,69,114
394,4,2:37.0,,Chicago full timeout,69,114
395,4,2:25.0,,Turnover by D. Valentine (bad pass; steal by D. Rudež),69,114
396,4,2:15.0,M. Hezonja misses 3-pt jump shot from 24 ft,,69,114
397,4,2:14.0,,Defensive rebound by I. Canaan,69,114
398,4,2:07.0,,I. Canaan misses 3-pt jump shot from 25 ft,69,114
399,4,2:06.0,Defensive rebound by M. Georges-Hunt,,69,114
400,4,1:54.0,D. Augustin misses 3-pt jump shot from 26 ft,,69,114
401,4,1:52.0,,Defensive rebound by I. Canaan,69,114
402,4,1:47.0,,A. Morrow misses 3-pt jump shot from 27 ft,69,114
403,4,1:46.0,Defensive rebound by P. Garino,,69,114
404,4,1:31.0,D. Rudež makes 2-pt jump shot from 20 ft (assist by M. Georges-Hunt),,71,114
405,4,1:19.0,,D. Valentine makes 3-pt jump shot from 25 ft (assist by C. Felício),71,117
406,4,1:07.0,Shooting foul by J. Lauvergne (drawn by M. Georges-Hunt),,71,117
407,4,1:07.0,M. Georges-Hunt makes free throw 1 of 2,,72,117
408,4,1:07.0,M. Georges-Hunt makes free throw 2 of 2,,73,117
409,4,0:56.0,,C. Felício makes 2-pt dunk at rim (assist by J. Lauvergne),73,119
410,4,0:41.0,D. Augustin makes 2-pt jump shot from 22 ft,,75,119
411,4,0:18.0,,D. Valentine makes 3-pt jump shot from 24 ft (assist by I. Canaan),75,122
412,4,0:02.0,D. Rudež misses 2-pt jump shot from 19 ft,,75,122
413,4,0:01.0,,Defensive rebound by J. Lauvergne,75,122
