,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,NEW YORK_ACTION,CHARLOTTE_SCORE,NEW YORK_SCORE
380,4,6:06.0,N. Batum makes 2-pt jump shot from 18 ft,,87,89
381,4,5:49.0,,C. Anthony misses 2-pt jump shot from 19 ft,87,89
382,4,5:48.0,Defensive rebound by C. Zeller,,87,89
383,4,5:37.0,K. Walker makes 2-pt layup at rim,,89,89
384,4,5:26.0,,Turnover by J. Holiday (lost ball),89,89
385,4,5:26.0,,D. Rose enters the game for B. Jennings,89,89
386,4,5:09.0,F. Kaminsky misses 2-pt jump shot from 14 ft,,89,89
387,4,5:08.0,Offensive rebound by Team,,89,89
388,4,5:08.0,,C. Lee enters the game for J. Holiday,89,89
389,4,5:02.0,Shooting foul by K. O'Quinn (drawn by F. Kaminsky),,89,89
390,4,5:02.0,F. Kaminsky makes free throw 1 of 2,,90,89
391,4,5:02.0,F. Kaminsky makes free throw 2 of 2,,91,89
392,4,4:39.0,,K. O'Quinn makes 2-pt layup from 1 ft (assist by D. Rose),91,91
393,4,4:21.0,N. Batum makes 2-pt layup at rim,,93,91
394,4,4:05.0,,K. Porziņģis makes 3-pt jump shot from 25 ft,93,94
395,4,3:45.0,M. Belinelli misses 2-pt jump shot from 4 ft,,93,94
396,4,3:44.0,Offensive rebound by C. Zeller,,93,94
397,4,3:44.0,C. Zeller misses 2-pt layup at rim,,93,94
398,4,3:41.0,Offensive rebound by F. Kaminsky,,93,94
399,4,3:36.0,M. Belinelli makes 3-pt jump shot from 25 ft (assist by F. Kaminsky),,96,94
400,4,3:15.0,,K. Porziņģis misses 3-pt jump shot from 26 ft,96,94
401,4,3:14.0,Defensive rebound by N. Batum,,96,94
402,4,3:07.0,C. Zeller misses 2-pt layup from 2 ft (block by K. Porziņģis),,96,94
403,4,3:06.0,,Defensive rebound by K. O'Quinn,96,94
404,4,3:03.0,,D. Rose misses 2-pt jump shot from 6 ft (block by N. Batum),96,94
405,4,3:03.0,Defensive rebound by Team,,96,94
406,4,3:03.0,,W. Hernangómez enters the game for K. O'Quinn,96,94
407,4,2:54.0,F. Kaminsky misses 3-pt jump shot from 25 ft,,96,94
408,4,2:54.0,,Defensive rebound by C. Anthony,96,94
409,4,2:45.0,,W. Hernangómez makes 2-pt layup from 1 ft (assist by C. Anthony),96,96
410,4,2:27.0,N. Batum misses 2-pt jump shot from 10 ft,,96,96
411,4,2:27.0,,Defensive rebound by K. Porziņģis,96,96
412,4,2:06.0,,W. Hernangómez makes 2-pt dunk at rim (assist by C. Anthony),96,98
413,4,1:54.0,K. Walker makes 2-pt layup from 1 ft,,98,98
414,4,1:35.0,,D. Rose makes 2-pt layup from 2 ft,98,100
415,4,1:22.0,M. Belinelli makes 3-pt jump shot from 26 ft (assist by F. Kaminsky),,101,100
416,4,1:05.0,,C. Anthony makes 2-pt jump shot from 9 ft,101,102
417,4,0:45.0,N. Batum misses 3-pt jump shot from 26 ft,,101,102
418,4,0:45.0,,Defensive rebound by W. Hernangómez,101,102
419,4,0:23.0,,D. Rose makes 2-pt jump shot from 12 ft,101,104
420,4,0:23.0,Charlotte full timeout,,101,104
421,4,0:23.0,,New York full timeout,101,104
422,4,0:20.0,K. Walker makes 2-pt layup from 1 ft (assist by M. Belinelli),,103,104
423,4,0:20.0,Shooting foul by W. Hernangómez (drawn by K. Walker),,103,104
424,4,0:20.0,M. Kidd-Gilchrist enters the game for M. Belinelli,,103,104
425,4,0:20.0,,M. Kuzminskas enters the game for W. Hernangómez,104,104
426,4,0:20.0,M. Belinelli enters the game for C. Zeller,,104,104
427,4,0:20.0,K. Walker makes free throw 1 of 1,,104,104
428,4,0:20.0,,New York full timeout,104,104
429,4,0:01.0,,C. Anthony misses 2-pt jump shot from 12 ft,104,104
430,4,0:00.0,Defensive rebound by K. Walker,,104,104
431,1OT,4:43.0,,New York full timeout,104,104
432,1OT,4:34.0,,D. Rose makes 2-pt layup from 2 ft,104,106
433,1OT,4:15.0,F. Kaminsky misses 2-pt layup from 2 ft,,104,106
434,1OT,4:14.0,Offensive rebound by F. Kaminsky,,104,106
435,1OT,4:12.0,F. Kaminsky misses 2-pt layup from 2 ft,,104,106
436,1OT,4:11.0,,Defensive rebound by C. Anthony,104,106
437,1OT,3:54.0,,D. Rose misses 2-pt layup from 3 ft (block by M. Kidd-Gilchrist),104,106
438,1OT,3:53.0,,Offensive rebound by Team,104,106
439,1OT,3:53.0,Loose ball foul by M. Kidd-Gilchrist (drawn by D. Rose),,104,106
440,1OT,3:41.0,,C. Anthony misses 2-pt jump shot from 9 ft,104,106
441,1OT,3:40.0,,Offensive rebound by D. Rose,104,106
442,1OT,3:30.0,,K. Porziņģis misses 2-pt jump shot from 5 ft,104,106
443,1OT,3:29.0,Defensive rebound by F. Kaminsky,,104,106
444,1OT,3:17.0,K. Walker misses 3-pt jump shot from 25 ft,,104,106
445,1OT,3:17.0,,Defensive rebound by C. Anthony,104,106
446,1OT,2:58.0,,Turnover by D. Rose (lost ball),104,106
447,1OT,2:45.0,F. Kaminsky misses 2-pt layup from 2 ft (block by K. Porziņģis),,104,106
448,1OT,2:44.0,,Defensive rebound by C. Anthony,104,106
449,1OT,2:26.0,,C. Anthony makes 2-pt jump shot from 20 ft (assist by K. Porziņģis),104,108
450,1OT,2:03.0,N. Batum makes 2-pt jump shot from 18 ft,,106,108
451,1OT,1:35.0,,K. Porziņģis misses 2-pt jump shot from 16 ft,106,108
452,1OT,1:34.0,Defensive rebound by K. Walker,,106,108
453,1OT,1:21.0,K. Walker misses 2-pt layup from 3 ft (block by C. Anthony),,106,108
454,1OT,1:19.0,,Defensive rebound by M. Kuzminskas,106,108
455,1OT,1:12.0,,M. Kuzminskas misses 3-pt jump shot from 23 ft,106,108
456,1OT,1:10.0,Defensive rebound by F. Kaminsky,,106,108
457,1OT,1:02.0,M. Kidd-Gilchrist makes 2-pt layup from 1 ft (assist by M. Belinelli),,108,108
458,1OT,1:02.0,Shooting foul by C. Lee (drawn by M. Kidd-Gilchrist),,108,108
459,1OT,1:02.0,M. Kidd-Gilchrist makes free throw 1 of 1,,109,108
460,1OT,0:45.0,,K. Porziņģis makes 3-pt jump shot from 24 ft (assist by C. Anthony),109,111
461,1OT,0:27.0,M. Kidd-Gilchrist makes 2-pt dunk at rim (assist by N. Batum),,111,111
462,1OT,0:03.0,,C. Anthony makes 2-pt jump shot from 12 ft,111,113
463,1OT,0:03.0,Charlotte full timeout,,111,113
464,1OT,0:03.0,S. Hawes enters the game for M. Kidd-Gilchrist,,111,113
465,1OT,0:03.0,C. Zeller enters the game for F. Kaminsky,,111,113
466,1OT,0:03.0,,J. Holiday enters the game for M. Kuzminskas,111,113
467,1OT,0:01.0,K. Walker misses 3-pt jump shot from 23 ft (block by D. Rose),,111,113
468,1OT,0:00.0,Offensive rebound by Team,,111,113
