,QUARTER,TIME_REMAINING,TORONTO_ACTION,MIAMI_ACTION,TORONTO_SCORE,MIAMI_SCORE
387,4,5:59.0,P. Siakam makes 2-pt jump shot from 7 ft,,77,92
388,4,5:45.0,,Turnover by D. Waiters (lost ball; steal by D. Wright),77,92
389,4,5:41.0,Shooting foul by J. Richardson (drawn by F. VanVleet),,77,92
390,4,5:41.0,F. VanVleet makes free throw 1 of 2,,78,92
391,4,5:41.0,,H. Whiteside enters the game for L. Babbitt,78,92
392,4,5:41.0,,R. McGruder enters the game for W. Reed,78,92
393,4,5:41.0,,T. Johnson enters the game for J. Richardson,78,92
394,4,5:41.0,,J. Johnson enters the game for W. Ellington,78,92
395,4,5:41.0,F. VanVleet makes free throw 2 of 2,,79,92
396,4,5:19.0,,T. Johnson misses 2-pt jump shot from 9 ft,79,92
397,4,5:18.0,Defensive rebound by J. Poeltl,,79,92
398,4,5:11.0,Shooting block foul by J. Johnson (drawn by N. Powell),,79,92
399,4,5:11.0,N. Powell makes free throw 1 of 2,,80,92
400,4,5:11.0,N. Powell makes free throw 2 of 2,,81,92
401,4,4:55.0,,Turnover by D. Waiters (bad pass),81,92
402,4,4:43.0,J. Poeltl misses 2-pt jump shot from 6 ft,,81,92
403,4,4:42.0,,Defensive rebound by H. Whiteside,81,92
404,4,4:28.0,,Shooting foul by J. Poeltl (drawn by J. Johnson),81,92
405,4,4:28.0,,J. Johnson makes free throw 1 of 2,81,93
406,4,4:28.0,,J. Johnson makes free throw 2 of 2,81,94
407,4,4:19.0,Personal foul by D. Waiters (drawn by N. Powell),,81,94
408,4,4:19.0,N. Powell misses free throw 1 of 2,,81,94
409,4,4:19.0,Offensive rebound by Team,,81,94
410,4,4:19.0,N. Powell misses free throw 2 of 2,,81,94
411,4,4:18.0,,Defensive rebound by J. Johnson,81,94
412,4,4:09.0,,Personal block foul by P. Siakam (drawn by D. Waiters),81,94
413,4,4:09.0,,Miami full timeout,81,94
414,4,4:08.0,,Personal take foul by J. Poeltl (drawn by H. Whiteside),81,94
415,4,4:08.0,,H. Whiteside makes free throw 1 of 2,81,95
416,4,4:08.0,,H. Whiteside makes free throw 2 of 2,81,96
417,4,3:57.0,Shooting foul by H. Whiteside (drawn by N. Powell),,81,96
418,4,3:57.0,N. Powell makes free throw 1 of 2,,82,96
419,4,3:57.0,N. Powell makes free throw 2 of 2,,83,96
420,4,3:53.0,,Personal foul by N. Powell (drawn by J. Johnson),83,96
421,4,3:53.0,,J. Johnson makes free throw 1 of 2,83,97
422,4,3:53.0,,J. Johnson misses free throw 2 of 2,83,97
423,4,3:51.0,,Offensive rebound by Team,83,97
424,4,3:32.0,,J. Johnson makes 2-pt jump shot from 11 ft,83,99
425,4,3:19.0,J. Poeltl makes 2-pt layup from 1 ft (assist by F. VanVleet),,85,99
426,4,2:50.0,,D. Waiters misses 3-pt jump shot from 24 ft,85,99
427,4,2:49.0,,Offensive rebound by Team,85,99
428,4,2:44.0,,T. Johnson misses 2-pt layup from 3 ft (block by P. Siakam),85,99
429,4,2:43.0,Defensive rebound by P. Siakam,,85,99
430,4,2:39.0,D. Wright makes 2-pt layup from 1 ft (assist by P. Siakam),,87,99
431,4,2:29.0,,Turnover by J. Johnson (lost ball),87,99
432,4,2:21.0,F. VanVleet misses 2-pt jump shot from 8 ft,,87,99
433,4,2:20.0,,Defensive rebound by H. Whiteside,87,99
434,4,2:00.0,,T. Johnson makes 2-pt layup from 3 ft,87,101
435,4,1:50.0,N. Powell makes 2-pt layup from 1 ft,,89,101
436,4,1:44.0,,Personal foul by N. Powell (drawn by R. McGruder),89,101
437,4,1:44.0,,R. McGruder misses free throw 1 of 2,89,101
438,4,1:44.0,,Offensive rebound by Team,89,101
439,4,1:44.0,,R. McGruder misses free throw 2 of 2,89,101
440,4,1:43.0,Defensive rebound by P. Siakam,,89,101
441,4,1:22.0,P. Siakam misses 3-pt jump shot from 24 ft,,89,101
442,4,1:21.0,,Defensive rebound by R. McGruder,89,101
443,4,1:02.0,,D. Waiters makes 3-pt jump shot from 23 ft (assist by T. Johnson),89,104
444,4,0:46.0,N. Powell misses 2-pt jump shot from 18 ft,,89,104
445,4,0:45.0,,Defensive rebound by H. Whiteside,89,104
446,4,0:33.0,,Turnover by T. Johnson (bad pass; steal by P. Siakam),89,104
447,4,0:17.0,F. VanVleet misses 3-pt jump shot from 25 ft,,89,104
448,4,0:15.0,,Defensive rebound by J. Johnson,89,104
