,QUARTER,TIME_REMAINING,ORLANDO_ACTION,INDIANA_ACTION,ORLANDO_SCORE,INDIANA_SCORE
394,4,3:41.0,A. Onuaku enters the game for E. Payton,,66,83
395,4,3:41.0,C. Watson enters the game for A. Gordon,,66,83
396,4,3:33.0,M. Hezonja misses 2-pt jump shot from 18 ft,,66,83
397,4,3:33.0,,Defensive rebound by J. Teague,66,83
398,4,3:22.0,,Turnover by M. Ellis (bad pass),66,83
399,4,3:22.0,,C. Miles enters the game for P. George,66,83
400,4,3:01.0,C. Watson misses 2-pt jump shot from 19 ft,,66,83
401,4,3:00.0,,Defensive rebound by T. Young,66,83
402,4,2:45.0,,T. Young makes 2-pt layup from 4 ft (assist by J. Teague),66,85
403,4,2:21.0,M. Hezonja misses 2-pt layup from 3 ft,,66,85
404,4,2:20.0,Offensive rebound by M. Hezonja,,66,85
405,4,2:16.0,C. Watson makes 3-pt jump shot from 25 ft (assist by M. Hezonja),,69,85
406,4,2:15.0,,Indiana full timeout,69,85
407,4,2:15.0,,G. Niang enters the game for T. Young,69,85
408,4,2:15.0,,G. Robinson enters the game for M. Turner,69,85
409,4,2:15.0,,J. Young enters the game for M. Ellis,69,85
410,4,2:15.0,,K. Séraphin enters the game for J. Teague,69,85
411,4,1:52.0,,J. Young misses 2-pt jump shot from 21 ft,69,85
412,4,1:52.0,Defensive rebound by C. Watson,,69,85
413,4,1:41.0,M. Hezonja misses 3-pt jump shot from 26 ft,,69,85
414,4,1:40.0,,Defensive rebound by C. Miles,69,85
415,4,1:24.0,,G. Robinson misses 3-pt jump shot from 26 ft,69,85
416,4,1:23.0,,Offensive rebound by K. Séraphin,69,85
417,4,1:14.0,,J. Young misses 2-pt layup from 2 ft (block by A. Onuaku),69,85
418,4,1:14.0,,Offensive rebound by Team,69,85
419,4,1:03.0,,C. Miles makes 3-pt jump shot from 26 ft (assist by G. Robinson),69,88
420,4,0:51.0,C. Watson misses 3-pt jump shot from 26 ft,,69,88
421,4,0:51.0,,Defensive rebound by G. Niang,69,88
422,4,0:37.0,,Turnover by K. Séraphin (traveling),69,88
423,4,0:28.0,M. Hezonja misses 2-pt jump shot from 10 ft,,69,88
424,4,0:28.0,,Defensive rebound by G. Niang,69,88
425,4,0:10.0,,G. Niang misses 2-pt jump shot from 12 ft,69,88
426,4,0:08.0,Defensive rebound by Team,,69,88
427,4,0:04.0,M. Hezonja misses 3-pt jump shot from 33 ft,,69,88
428,4,0:03.0,,Defensive rebound by G. Robinson,69,88
