,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,LA CLIPPERS_ACTION,MEMPHIS_SCORE,LA CLIPPERS_SCORE
383,4,6:11.0,Z. Randolph makes 2-pt layup from 2 ft (assist by T. Allen),,91,97
384,4,5:56.0,,R. Felton misses 2-pt layup from 1 ft,91,97
385,4,5:54.0,Defensive rebound by V. Carter,,91,97
386,4,5:46.0,Personal foul by J. Crawford (drawn by T. Allen),,91,97
387,4,5:29.0,Z. Randolph misses 2-pt jump shot from 17 ft,,91,97
388,4,5:27.0,,Defensive rebound by D. Jordan,91,97
389,4,5:22.0,,Turnover by A. Rivers (lost ball; steal by T. Daniels),91,97
390,4,5:18.0,Shooting foul by A. Rivers (drawn by T. Allen),,91,97
391,4,5:18.0,T. Allen makes free throw 1 of 2,,92,97
392,4,5:18.0,T. Allen makes free throw 2 of 2,,93,97
393,4,4:56.0,,A. Rivers misses 2-pt jump shot from 4 ft,93,97
394,4,4:55.0,,Offensive rebound by D. Jordan,93,97
395,4,4:55.0,,D. Jordan misses 2-pt dunk at rim,93,97
396,4,4:54.0,,Offensive rebound by D. Jordan,93,97
397,4,4:54.0,,D. Jordan misses 2-pt layup from 2 ft,93,97
398,4,4:53.0,Defensive rebound by T. Daniels,,93,97
399,4,4:47.0,Turnover by T. Allen (bad pass),,93,97
400,4,4:32.0,,J. Crawford misses 3-pt jump shot from 25 ft,93,97
401,4,4:31.0,Defensive rebound by Z. Randolph,,93,97
402,4,4:19.0,Z. Randolph misses 2-pt hook shot from 3 ft,,93,97
403,4,4:19.0,Offensive rebound by T. Allen,,93,97
404,4,4:19.0,T. Allen makes 2-pt layup from 2 ft,,95,97
405,4,4:19.0,Shooting foul by J. Crawford (drawn by T. Allen),,95,97
406,4,4:19.0,T. Allen makes free throw 1 of 1,,96,97
407,4,4:19.0,,LA Clippers full timeout,96,97
408,4,3:58.0,,Shooting foul by T. Allen (drawn by D. Jordan),96,97
409,4,3:58.0,,D. Jordan misses free throw 1 of 2,96,97
410,4,3:58.0,,Offensive rebound by Team,96,97
411,4,3:58.0,,D. Jordan misses free throw 2 of 2,96,97
412,4,3:57.0,Defensive rebound by T. Allen,,96,97
413,4,3:37.0,T. Daniels misses 3-pt jump shot from 25 ft,,96,97
414,4,3:35.0,Offensive rebound by M. Conley,,96,97
415,4,3:16.0,Z. Randolph misses 2-pt jump shot from 18 ft,,96,97
416,4,3:15.0,,Defensive rebound by J. Redick,96,97
417,4,3:00.0,,J. Crawford makes 3-pt jump shot from 27 ft,96,100
418,4,3:00.0,Memphis full timeout,,96,100
419,4,3:00.0,M. Gasol enters the game for Z. Randolph,,96,100
420,4,3:00.0,J. Ennis enters the game for T. Daniels,,96,100
421,4,2:40.0,Shooting foul by D. Jordan (drawn by M. Gasol),,96,100
422,4,2:40.0,M. Gasol makes free throw 1 of 2,,97,100
423,4,2:40.0,M. Gasol makes free throw 2 of 2,,98,100
424,4,2:24.0,,D. Jordan makes 2-pt layup from 3 ft (assist by J. Crawford),98,102
425,4,2:24.0,,Shooting foul by V. Carter (drawn by D. Jordan),98,102
426,4,2:24.0,,D. Jordan misses free throw 1 of 1,98,102
427,4,2:22.0,Defensive rebound by T. Allen,,98,102
428,4,2:13.0,M. Gasol misses 3-pt jump shot from 27 ft,,98,102
429,4,2:08.0,,Defensive rebound by D. Jordan,98,102
430,4,1:59.0,,J. Crawford misses 2-pt jump shot from 14 ft,98,102
431,4,1:56.0,Defensive rebound by M. Gasol,,98,102
432,4,1:51.0,Shooting foul by A. Rivers (drawn by M. Conley),,98,102
433,4,1:51.0,M. Conley makes free throw 1 of 2,,99,102
434,4,1:51.0,M. Conley misses free throw 2 of 2,,99,102
435,4,1:50.0,,Defensive rebound by D. Jordan,99,102
436,4,1:39.0,,A. Rivers makes 2-pt jump shot from 6 ft,99,104
437,4,1:18.0,M. Conley misses 3-pt jump shot from 26 ft,,99,104
438,4,1:17.0,Offensive rebound by V. Carter,,99,104
439,4,1:17.0,V. Carter misses 2-pt layup from 1 ft,,99,104
440,4,1:15.0,Offensive rebound by V. Carter,,99,104
441,4,1:15.0,V. Carter misses 2-pt layup from 2 ft,,99,104
442,4,1:15.0,,Defensive rebound by Team,99,104
443,4,0:51.0,,Shooting foul by M. Conley (drawn by A. Rivers),99,104
444,4,0:51.0,,A. Rivers makes free throw 1 of 3,99,105
445,4,0:51.0,,A. Rivers makes free throw 2 of 3,99,106
446,4,0:51.0,,L. Mbah a Moute enters the game for J. Crawford,99,106
447,4,0:51.0,T. Daniels enters the game for T. Allen,,99,106
448,4,0:51.0,,A. Rivers makes free throw 3 of 3,99,107
449,4,0:45.0,Turnover by M. Conley (lost ball),,99,107
450,4,0:45.0,,Personal foul by J. Ennis (drawn by J. Crawford),99,107
451,4,0:45.0,,J. Crawford makes free throw 1 of 2,99,108
452,4,0:45.0,,J. Crawford enters the game for L. Mbah a Moute,99,107
453,4,0:45.0,,L. Mbah a Moute enters the game for J. Redick,99,108
454,4,0:45.0,,J. Redick enters the game for J. Crawford,99,109
455,4,0:45.0,,J. Crawford makes free throw 2 of 2,99,109
456,4,0:45.0,Memphis full timeout,,99,109
457,4,0:38.0,Shooting foul by R. Felton (drawn by M. Conley),,99,109
458,4,0:38.0,M. Conley makes free throw 1 of 3,,100,109
459,4,0:38.0,M. Conley makes free throw 2 of 3,,101,109
460,4,0:38.0,,J. Crawford enters the game for L. Mbah a Moute,101,109
461,4,0:38.0,T. Allen enters the game for T. Daniels,,101,109
462,4,0:38.0,M. Conley makes free throw 3 of 3,,102,109
463,4,0:37.0,,Personal take foul by M. Conley (drawn by J. Redick),102,109
464,4,0:37.0,,J. Redick makes free throw 1 of 2,102,110
465,4,0:37.0,,L. Mbah a Moute enters the game for J. Crawford,102,110
466,4,0:37.0,T. Daniels enters the game for T. Allen,,102,111
467,4,0:37.0,,J. Redick makes free throw 2 of 2,102,111
468,4,0:37.0,Memphis full timeout,,102,111
469,4,0:33.0,M. Gasol makes 2-pt layup from 4 ft,,104,111
470,4,0:33.0,,LA Clippers full timeout,104,111
471,4,0:33.0,,M. Speights enters the game for D. Jordan,104,111
472,4,0:33.0,T. Allen enters the game for M. Conley,,104,111
473,4,0:33.0,A. Harrison enters the game for T. Daniels,,104,111
474,4,0:33.0,,J. Crawford enters the game for L. Mbah a Moute,104,111
475,4,0:32.0,,Personal take foul by A. Harrison (drawn by M. Speights),104,111
476,4,0:32.0,,M. Speights makes free throw 1 of 2,104,112
477,4,0:32.0,,L. Mbah a Moute enters the game for J. Crawford,104,112
478,4,0:32.0,M. Conley enters the game for A. Harrison,,104,112
479,4,0:32.0,T. Daniels enters the game for T. Allen,,104,112
480,4,0:32.0,,M. Speights makes free throw 2 of 2,104,113
481,4,0:20.0,M. Conley makes 2-pt layup from 1 ft,,106,113
482,4,0:20.0,,LA Clippers full timeout,106,113
483,4,0:20.0,,J. Crawford enters the game for L. Mbah a Moute,106,113
484,4,0:19.0,,Personal take foul by T. Daniels (drawn by J. Redick),106,113
485,4,0:19.0,,J. Redick makes free throw 1 of 2,106,114
486,4,0:19.0,A. Harrison enters the game for T. Daniels,,106,113
487,4,0:19.0,,L. Mbah a Moute enters the game for J. Crawford,106,113
488,4,0:19.0,,J. Redick makes free throw 2 of 2,106,115
489,4,0:09.0,V. Carter misses 3-pt jump shot from 26 ft,,106,115
490,4,0:08.0,Offensive rebound by M. Conley,,106,115
491,4,0:04.0,M. Conley misses 3-pt jump shot from 26 ft,,106,115
492,4,0:03.0,,Defensive rebound by R. Felton,106,115
