,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,PHILADELPHIA_ACTION,MEMPHIS_SCORE,PHILADELPHIA_SCORE
385,4,7:01.0,A. Harrison misses 2-pt jump shot from 15 ft,,70,75
386,4,7:00.0,Offensive rebound by Team,,70,75
387,4,7:00.0,,Loose ball foul by T. McConnell (drawn by Z. Randolph),70,75
388,4,6:39.0,M. Conley misses 3-pt jump shot from 25 ft,,70,75
389,4,6:37.0,,Defensive rebound by T. McConnell,70,75
390,4,6:32.0,,Offensive foul by J. Okafor (drawn by V. Carter),70,75
391,4,6:32.0,,Turnover by J. Okafor (offensive foul),70,75
392,4,6:19.0,M. Conley makes 2-pt jump shot from 13 ft,,72,75
393,4,5:55.0,,Shooting foul by Z. Randolph (drawn by E. İlyasova),72,75
394,4,5:55.0,,Philadelphia full timeout,72,75
395,4,5:55.0,,E. İlyasova misses free throw 1 of 2,72,75
396,4,5:55.0,,Offensive rebound by Team,72,75
397,4,5:55.0,J. Green enters the game for V. Carter,,72,75
398,4,5:55.0,T. Allen enters the game for Z. Randolph,,72,75
399,4,5:55.0,,E. İlyasova makes free throw 2 of 2,72,76
400,4,5:42.0,Personal foul by R. Covington (drawn by M. Conley),,72,76
401,4,5:42.0,,N. Stauskas enters the game for H. Thompson,72,76
402,4,5:35.0,M. Gasol makes 2-pt jump shot from 19 ft (assist by M. Conley),,74,76
403,4,5:24.0,,Turnover by J. Okafor (lost ball; steal by M. Conley),74,76
404,4,5:14.0,A. Harrison makes 2-pt layup from 1 ft,,76,76
405,4,4:50.0,,E. İlyasova misses 3-pt jump shot from 26 ft,76,76
406,4,4:49.0,Defensive rebound by Team,,76,76
407,4,4:49.0,,J. Embiid enters the game for J. Okafor,76,76
408,4,4:29.0,J. Green makes 3-pt jump shot from 25 ft (assist by A. Harrison),,79,76
409,4,4:10.0,,E. İlyasova misses 3-pt jump shot from 25 ft,79,76
410,4,4:08.0,Defensive rebound by M. Conley,,79,76
411,4,3:56.0,M. Gasol makes 2-pt layup from 3 ft,,81,76
412,4,3:56.0,Shooting foul by E. İlyasova (drawn by M. Gasol),,81,76
413,4,3:56.0,,J. Bayless enters the game for T. McConnell,81,76
414,4,3:56.0,M. Gasol makes free throw 1 of 1,,82,76
415,4,3:39.0,,Offensive foul by J. Embiid (drawn by M. Conley),82,76
416,4,3:39.0,,Turnover by J. Embiid (offensive foul),82,76
417,4,3:22.0,M. Conley misses 2-pt jump shot from 18 ft,,82,76
418,4,3:20.0,,Defensive rebound by J. Embiid,82,76
419,4,3:11.0,,J. Bayless misses 2-pt jump shot from 14 ft,82,76
420,4,3:10.0,Defensive rebound by M. Conley,,82,76
421,4,2:51.0,Turnover by M. Gasol (bad pass; steal by R. Covington),,82,76
422,4,2:45.0,,Shooting foul by A. Harrison (drawn by J. Embiid),82,76
423,4,2:45.0,Memphis full timeout,,82,76
424,4,2:45.0,,J. Embiid makes free throw 1 of 2,82,77
425,4,2:45.0,,J. Embiid misses free throw 2 of 2,82,77
426,4,2:43.0,Defensive rebound by J. Green,,82,77
427,4,2:21.0,M. Conley misses 2-pt layup from 2 ft (block by J. Embiid),,82,77
428,4,2:19.0,Offensive rebound by J. Green,,82,77
429,4,2:19.0,J. Green misses 2-pt layup from 2 ft,,82,77
430,4,2:17.0,,Defensive rebound by E. İlyasova,82,77
431,4,2:08.0,,J. Embiid makes 2-pt layup from 1 ft,82,79
432,4,2:07.0,Memphis full timeout,,82,79
433,4,2:07.0,V. Carter enters the game for T. Allen,,82,79
434,4,1:53.0,M. Conley makes 3-pt jump shot from 25 ft (assist by M. Gasol),,85,79
435,4,1:33.0,,E. İlyasova makes 3-pt jump shot from 24 ft (assist by J. Bayless),85,82
436,4,1:11.0,M. Conley misses 3-pt jump shot from 26 ft,,85,82
437,4,1:09.0,,Defensive rebound by J. Bayless,85,82
438,4,1:01.0,,N. Stauskas makes 3-pt jump shot from 23 ft (assist by R. Covington),85,85
439,4,0:55.0,Memphis full timeout,,85,85
440,4,0:55.0,Z. Randolph enters the game for J. Green,,85,85
441,4,0:46.0,Personal foul by E. İlyasova (drawn by M. Gasol),,85,85
442,4,0:46.0,M. Gasol misses free throw 1 of 2,,85,85
443,4,0:46.0,Offensive rebound by Team,,85,85
444,4,0:46.0,T. Allen enters the game for Z. Randolph,,85,85
445,4,0:46.0,J. Green enters the game for V. Carter,,85,85
446,4,0:46.0,M. Gasol makes free throw 2 of 2,,86,85
447,4,0:31.0,,Turnover by J. Bayless (bad pass),86,85
448,4,0:31.0,Z. Randolph enters the game for J. Green,,86,85
449,4,0:31.0,V. Carter enters the game for T. Allen,,86,85
450,4,0:15.0,Turnover by M. Conley (lost ball; steal by J. Embiid),,86,85
451,4,0:11.0,,Shooting foul by V. Carter (drawn by R. Covington),86,85
452,4,0:11.0,,R. Covington makes free throw 1 of 2,86,86
453,4,0:11.0,,R. Covington misses free throw 2 of 2,86,86
454,4,0:10.0,Defensive rebound by A. Harrison,,86,86
455,4,0:10.0,Memphis full timeout,,86,86
456,4,0:04.0,M. Gasol misses 3-pt jump shot from 25 ft,,86,86
457,4,0:02.0,,Defensive rebound by R. Covington,86,86
458,4,0:01.0,,Philadelphia full timeout,86,86
459,4,0:01.0,J. Green enters the game for A. Harrison,,86,86
460,4,0:01.0,D. Davis enters the game for V. Carter,,86,86
461,4,0:01.0,,D. Šarić enters the game for E. İlyasova,86,86
462,4,0:01.0,,H. Thompson enters the game for J. Bayless,86,86
463,4,0:00.0,,J. Embiid misses 2-pt jump shot from 5 ft,86,86
464,4,0:00.0,,Offensive rebound by Team,86,86
465,1OT,4:52.0,Personal foul by N. Stauskas (drawn by V. Carter),,86,86
466,1OT,4:38.0,M. Conley misses 2-pt layup from 3 ft,,86,86
467,1OT,4:35.0,,Defensive rebound by R. Covington,86,86
468,1OT,4:21.0,,Turnover by R. Covington (traveling),86,86
469,1OT,4:02.0,V. Carter misses 3-pt jump shot from 29 ft,,86,86
470,1OT,4:00.0,,Defensive rebound by E. İlyasova,86,86
471,1OT,3:49.0,,J. Bayless misses 2-pt jump shot from 20 ft,86,86
472,1OT,3:46.0,Defensive rebound by A. Harrison,,86,86
473,1OT,3:34.0,M. Gasol misses 2-pt jump shot from 10 ft,,86,86
474,1OT,3:33.0,Offensive rebound by M. Gasol,,86,86
475,1OT,3:30.0,M. Conley makes 3-pt jump shot from 28 ft (assist by M. Gasol),,89,86
476,1OT,3:08.0,,N. Stauskas misses 2-pt layup from 1 ft (block by A. Harrison),89,86
477,1OT,3:08.0,,Offensive rebound by Team,89,86
478,1OT,3:08.0,,Philadelphia full timeout,89,86
479,1OT,3:01.0,,Turnover by J. Bayless (lost ball; steal by M. Conley),89,86
480,1OT,2:46.0,Z. Randolph misses 2-pt layup from 2 ft (block by J. Okafor),,89,86
481,1OT,2:45.0,,Defensive rebound by Team,89,86
482,1OT,2:45.0,,J. Embiid enters the game for J. Okafor,89,86
483,1OT,2:33.0,,Personal foul by M. Gasol (drawn by J. Embiid),89,86
484,1OT,2:23.0,,N. Stauskas misses 3-pt jump shot from 26 ft,89,86
485,1OT,2:20.0,,Offensive rebound by E. İlyasova,89,86
486,1OT,2:20.0,,E. İlyasova misses 2-pt jump shot from 4 ft (block by Z. Randolph),89,86
487,1OT,2:17.0,Defensive rebound by M. Conley,,89,86
488,1OT,1:56.0,M. Conley misses 2-pt jump shot from 6 ft,,89,86
489,1OT,1:55.0,,Defensive rebound by R. Covington,89,86
490,1OT,1:42.0,,Turnover by J. Embiid (lost ball; steal by M. Gasol),89,86
491,1OT,1:24.0,Z. Randolph misses 2-pt jump shot from 17 ft,,89,86
492,1OT,1:22.0,,Defensive rebound by N. Stauskas,89,86
493,1OT,1:12.0,,J. Bayless makes 2-pt layup from 3 ft,89,88
494,1OT,1:12.0,Memphis full timeout,,89,88
495,1OT,0:50.0,Z. Randolph makes 2-pt jump shot from 9 ft,,91,88
496,1OT,0:50.0,,Philadelphia full timeout,91,88
497,1OT,0:50.0,J. Green enters the game for V. Carter,,91,88
498,1OT,0:50.0,T. Allen enters the game for Z. Randolph,,91,88
499,1OT,0:43.0,,J. Bayless makes 3-pt jump shot from 25 ft,91,91
500,1OT,0:26.0,Turnover by M. Conley (lost ball),,91,91
501,1OT,0:02.0,,J. Bayless misses 2-pt jump shot from 21 ft,91,91
502,1OT,0:01.0,,Offensive rebound by Team,91,91
503,1OT,0:01.0,Loose ball foul by M. Conley (drawn by E. İlyasova),,91,91
504,1OT,0:01.0,,Philadelphia full timeout,91,91
505,1OT,0:01.0,,D. Šarić enters the game for J. Bayless,91,91
506,1OT,0:01.0,D. Davis enters the game for T. Allen,,91,91
507,1OT,0:01.0,,J. Embiid misses 2-pt jump shot from 15 ft,91,91
508,1OT,0:00.0,,Offensive rebound by Team,91,91
509,2OT,4:36.0,Z. Randolph makes 2-pt hook shot from 11 ft,,93,91
510,2OT,4:17.0,,Personal block foul by M. Conley (drawn by J. Okafor),93,91
511,2OT,4:09.0,,Personal foul by Z. Randolph (drawn by E. İlyasova),93,91
512,2OT,3:58.0,,N. Stauskas misses 3-pt jump shot from 26 ft,93,91
513,2OT,3:57.0,Defensive rebound by M. Conley,,93,91
514,2OT,3:37.0,Z. Randolph makes 2-pt jump shot from 17 ft (assist by M. Conley),,95,91
515,2OT,3:26.0,,Shooting foul by A. Harrison (drawn by J. Bayless),95,91
516,2OT,3:26.0,,J. Bayless makes free throw 1 of 2,95,92
517,2OT,3:26.0,,J. Bayless makes free throw 2 of 2,95,93
518,2OT,3:08.0,M. Conley misses 3-pt jump shot from 27 ft,,95,93
519,2OT,3:07.0,Offensive rebound by M. Gasol,,95,93
520,2OT,2:55.0,M. Gasol makes 2-pt dunk at rim (assist by Z. Randolph),,97,93
521,2OT,2:53.0,,Philadelphia full timeout,97,93
522,2OT,2:42.0,,Turnover by E. İlyasova (traveling),97,93
523,2OT,2:19.0,A. Harrison misses 3-pt jump shot from 27 ft,,97,93
524,2OT,2:17.0,,Defensive rebound by Team,97,93
525,2OT,2:17.0,Loose ball foul by Z. Randolph (drawn by E. İlyasova),,97,93
526,2OT,2:17.0,,E. İlyasova makes free throw 1 of 2,97,94
527,2OT,2:17.0,,E. İlyasova makes free throw 2 of 2,97,95
528,2OT,1:58.0,M. Gasol makes 2-pt jump shot from 6 ft,,99,95
529,2OT,1:58.0,Technical foul by M. Gasol,,99,95
530,2OT,1:58.0,,E. İlyasova makes technical free throw,99,96
531,2OT,1:41.0,,J. Okafor misses 2-pt jump shot from 5 ft (block by V. Carter),99,96
532,2OT,1:39.0,Defensive rebound by Z. Randolph,,99,96
533,2OT,1:26.0,Personal foul by E. İlyasova (drawn by M. Gasol),,99,96
534,2OT,1:13.0,A. Harrison misses 3-pt jump shot from 26 ft,,99,96
535,2OT,1:11.0,,Defensive rebound by E. İlyasova,99,96
536,2OT,1:05.0,,Offensive foul by R. Covington (drawn by M. Conley),99,96
537,2OT,1:05.0,,Turnover by R. Covington (offensive foul),99,96
538,2OT,1:05.0,Memphis full timeout,,99,96
539,2OT,0:46.0,M. Conley misses 2-pt jump shot from 3 ft,,99,96
540,2OT,0:44.0,Offensive rebound by Z. Randolph,,99,96
541,2OT,0:42.0,Z. Randolph misses 2-pt layup from 3 ft (block by R. Covington),,99,96
542,2OT,0:41.0,,Defensive rebound by E. İlyasova,99,96
543,2OT,0:23.0,,J. Bayless makes 2-pt layup from 1 ft,99,98
544,2OT,0:21.0,Personal foul by R. Covington (drawn by M. Conley),,99,98
545,2OT,0:21.0,M. Conley makes free throw 1 of 2,,100,98
546,2OT,0:21.0,,D. Šarić enters the game for R. Covington,100,98
547,2OT,0:21.0,T. Allen enters the game for Z. Randolph,,100,98
548,2OT,0:21.0,,R. Covington enters the game for J. Bayless,101,98
549,2OT,0:21.0,M. Conley makes free throw 2 of 2,,101,98
550,2OT,0:21.0,,Philadelphia full timeout,101,98
551,2OT,0:21.0,,Philadelphia full timeout,101,98
552,2OT,0:18.0,,N. Stauskas misses 2-pt jump shot from 13 ft,101,98
553,2OT,0:14.0,Defensive rebound by M. Conley,,101,98
554,2OT,0:14.0,Personal foul by N. Stauskas (drawn by M. Conley),,101,98
555,2OT,0:14.0,M. Conley makes free throw 1 of 2,,102,98
556,2OT,0:14.0,,J. Bayless enters the game for D. Šarić,102,98
557,2OT,0:14.0,M. Conley makes free throw 2 of 2,,103,98
558,2OT,0:09.0,,J. Bayless misses 2-pt jump shot from 7 ft (block by M. Gasol),103,98
559,2OT,0:09.0,,Offensive rebound by R. Covington,103,98
560,2OT,0:09.0,Loose ball foul by T. Allen (drawn by R. Covington),,103,98
561,2OT,0:09.0,,R. Covington misses free throw 1 of 2,103,98
562,2OT,0:09.0,,Offensive rebound by Team,103,98
563,2OT,0:09.0,Z. Randolph enters the game for T. Allen,,103,98
564,2OT,0:09.0,,R. Covington makes free throw 2 of 2,103,99
565,2OT,0:08.0,Personal foul by E. İlyasova (drawn by M. Conley),,103,99
566,2OT,0:08.0,M. Conley makes free throw 1 of 2,,104,99
567,2OT,0:08.0,,T. McConnell enters the game for N. Stauskas,103,99
568,2OT,0:08.0,,N. Stauskas enters the game for J. Okafor,103,99
569,2OT,0:08.0,,D. Šarić enters the game for E. İlyasova,103,99
570,2OT,0:08.0,T. Allen enters the game for A. Harrison,,104,99
571,2OT,0:08.0,M. Conley misses free throw 2 of 2,,104,99
572,2OT,0:07.0,,Defensive rebound by N. Stauskas,104,99
573,2OT,0:00.0,,Turnover by N. Stauskas (lost ball),104,99
