,QUARTER,TIME_REMAINING,ATLANTA_ACTION,HOUSTON_ACTION,ATLANTA_SCORE,HOUSTON_SCORE
390,4,9:11.0,T. Hardaway misses 3-pt jump shot from 24 ft,,75,94
391,4,9:10.0,,Defensive rebound by P. Beverley,75,94
392,4,9:02.0,,Turnover by C. Brewer (bad pass; steal by M. Delaney),75,94
393,4,9:02.0,Atlanta full timeout,,75,94
394,4,8:41.0,T. Hardaway makes 2-pt layup from 3 ft (assist by D. Howard),,77,94
395,4,8:27.0,,E. Gordon makes 3-pt jump shot from 26 ft (assist by R. Anderson),77,97
396,4,8:15.0,D. Bembry makes 2-pt layup from 1 ft (assist by K. Bazemore),,79,97
397,4,7:59.0,,C. Brewer misses 2-pt layup from 2 ft (block by D. Howard),79,97
398,4,7:58.0,Defensive rebound by D. Howard,,79,97
399,4,7:54.0,T. Hardaway misses 2-pt layup from 2 ft (block by N. Hilário),,79,97
400,4,7:53.0,Offensive rebound by D. Bembry,,79,97
401,4,7:53.0,D. Bembry makes 2-pt layup from 2 ft,,81,97
402,4,7:39.0,,C. Brewer misses 3-pt jump shot from 24 ft,81,97
403,4,7:37.0,Defensive rebound by Team,,81,97
404,4,7:24.0,K. Bazemore makes 2-pt layup from 1 ft (assist by M. Delaney),,83,97
405,4,7:23.0,,Houston full timeout,83,97
406,4,7:23.0,,J. Harden enters the game for C. Brewer,83,97
407,4,7:06.0,,J. Harden makes 2-pt jump shot from 17 ft,83,99
408,4,6:53.0,K. Bazemore makes 3-pt jump shot from 26 ft (assist by M. Delaney),,86,99
409,4,6:34.0,,N. Hilário misses 2-pt jump shot from 14 ft,86,99
410,4,6:33.0,Defensive rebound by D. Howard,,86,99
411,4,6:24.0,T. Hardaway makes 2-pt layup from 1 ft,,88,99
412,4,6:24.0,Shooting foul by N. Hilário (drawn by T. Hardaway),,88,99
413,4,6:24.0,,C. Capela enters the game for N. Hilário,88,99
414,4,6:24.0,,T. Ariza enters the game for P. Beverley,88,99
415,4,6:24.0,T. Hardaway makes free throw 1 of 1,,89,99
416,4,6:09.0,,J. Harden makes 2-pt jump shot from 13 ft,89,101
417,4,5:55.0,D. Howard makes 2-pt dunk at rim (assist by D. Bembry),,91,101
418,4,5:39.0,,R. Anderson misses 2-pt layup from 3 ft,91,101
419,4,5:37.0,Defensive rebound by M. Delaney,,91,101
420,4,5:32.0,T. Hardaway makes 3-pt jump shot from 26 ft (assist by M. Delaney),,94,101
421,4,5:17.0,,T. Ariza misses 3-pt jump shot from 26 ft,94,101
422,4,5:16.0,Defensive rebound by D. Howard,,94,101
423,4,4:55.0,M. Delaney misses 2-pt layup from 2 ft,,94,101
424,4,4:54.0,Offensive rebound by D. Howard,,94,101
425,4,4:52.0,D. Howard makes 2-pt layup from 1 ft,,96,101
426,4,4:41.0,,E. Gordon makes 3-pt jump shot from 27 ft (assist by J. Harden),96,104
427,4,4:19.0,T. Hardaway makes 3-pt jump shot from 25 ft,,99,104
428,4,4:03.0,,Shooting foul by D. Bembry (drawn by J. Harden),99,104
429,4,4:03.0,,J. Harden makes free throw 1 of 3,99,105
430,4,4:03.0,,J. Harden makes free throw 2 of 3,99,106
431,4,4:03.0,,J. Harden misses free throw 3 of 3,99,106
432,4,4:03.0,Defensive rebound by D. Howard,,99,106
433,4,4:03.0,,P. Beverley enters the game for R. Anderson,99,106
434,4,3:48.0,T. Hardaway makes 2-pt layup from 4 ft,,101,106
435,4,3:48.0,Shooting foul by C. Capela (drawn by T. Hardaway),,101,106
436,4,3:48.0,T. Hardaway misses free throw 1 of 1,,101,106
437,4,3:48.0,,Defensive rebound by J. Harden,101,106
438,4,3:28.0,,E. Gordon misses 3-pt jump shot from 26 ft,101,106
439,4,3:26.0,Defensive rebound by D. Bembry,,101,106
440,4,3:20.0,T. Hardaway makes 3-pt jump shot from 26 ft (assist by D. Bembry),,104,106
441,4,3:02.0,,J. Harden misses 2-pt jump shot from 7 ft,104,106
442,4,3:01.0,Defensive rebound by M. Delaney,,104,106
443,4,2:52.0,D. Bembry misses 3-pt jump shot from 24 ft,,104,106
444,4,2:50.0,,Defensive rebound by Team,104,106
445,4,2:50.0,Official timeout,,104,106
446,4,2:35.0,,T. Ariza misses 2-pt jump shot from 12 ft,104,106
447,4,2:34.0,Defensive rebound by D. Howard,,104,106
448,4,2:25.0,T. Hardaway makes 2-pt layup from 3 ft,,106,106
449,4,2:25.0,Shooting foul by C. Capela (drawn by T. Hardaway),,106,106
450,4,2:25.0,T. Hardaway makes free throw 1 of 1,,107,106
451,4,2:12.0,,J. Harden misses 3-pt jump shot from 25 ft,107,106
452,4,2:12.0,,Offensive rebound by C. Capela,107,106
453,4,2:07.0,,T. Ariza misses 3-pt jump shot from 27 ft,107,106
454,4,2:05.0,,Offensive rebound by C. Capela,107,106
455,4,1:47.0,,P. Beverley misses 3-pt jump shot from 25 ft,107,106
456,4,1:46.0,Defensive rebound by M. Delaney,,107,106
457,4,1:35.0,Personal foul by T. Ariza (drawn by T. Hardaway),,107,106
458,4,1:35.0,T. Hardaway makes free throw 1 of 2,,108,106
459,4,1:35.0,,R. Anderson enters the game for E. Gordon,108,106
460,4,1:35.0,T. Hardaway makes free throw 2 of 2,,109,106
461,4,1:19.0,,P. Beverley makes 2-pt jump shot from 8 ft (assist by J. Harden),109,108
462,4,1:05.0,T. Hardaway misses 3-pt jump shot from 28 ft,,109,108
463,4,1:04.0,,Defensive rebound by R. Anderson,109,108
464,4,0:57.0,,J. Harden misses 2-pt layup from 3 ft (block by D. Howard),109,108
465,4,0:57.0,Defensive rebound by Team,,109,108
466,4,0:42.0,T. Hardaway makes 2-pt layup at rim (assist by K. Bazemore),,111,108
467,4,0:42.0,,Turnover by C. Capela (bad pass; steal by K. Bazemore),111,108
468,4,0:24.0,M. Delaney misses 3-pt jump shot from 24 ft,,111,108
469,4,0:22.0,,Defensive rebound by R. Anderson,111,108
470,4,0:07.0,,T. Ariza misses 3-pt jump shot from 26 ft,111,108
471,4,0:05.0,Defensive rebound by K. Bazemore,,111,108
472,4,0:03.0,D. Bembry makes 2-pt dunk at rim (assist by K. Bazemore),,113,108
