,QUARTER,TIME_REMAINING,DENVER_ACTION,TORONTO_ACTION,DENVER_SCORE,TORONTO_SCORE
382,4,6:58.0,,K. Lowry makes free throw 1 of 2,97,93
383,4,6:58.0,,K. Lowry misses free throw 2 of 2,97,93
384,4,6:57.0,Defensive rebound by K. Faried,,97,93
385,4,6:38.0,K. Faried misses 2-pt hook shot from 7 ft,,97,93
386,4,6:37.0,,Defensive rebound by J. Poeltl,97,93
387,4,6:30.0,,K. Lowry misses 2-pt jump shot from 9 ft (block by K. Faried),97,93
388,4,6:29.0,,Offensive rebound by J. Poeltl,97,93
389,4,6:28.0,,J. Poeltl misses 2-pt layup from 2 ft,97,93
390,4,6:27.0,Defensive rebound by K. Faried,,97,93
391,4,6:20.0,J. Murray misses 2-pt layup from 1 ft,,97,93
392,4,6:20.0,,Defensive rebound by C. Joseph,97,93
393,4,6:07.0,,C. Joseph misses 2-pt jump shot from 6 ft,97,93
394,4,6:06.0,Defensive rebound by J. Nurkić,,97,93
395,4,5:56.0,J. Nelson makes 2-pt jump shot from 8 ft,,99,93
396,4,5:55.0,,Toronto full timeout,99,93
397,4,5:55.0,,J. Valančiūnas enters the game for C. Joseph,99,93
398,4,5:55.0,,D. Carroll enters the game for J. Poeltl,99,93
399,4,5:55.0,D. Gallinari enters the game for K. Faried,,99,93
400,4,5:55.0,E. Mudiay enters the game for J. Murray,,99,93
401,4,5:33.0,,K. Lowry makes 2-pt layup from 2 ft,99,95
402,4,5:11.0,Personal foul by P. Patterson (drawn by D. Gallinari),,99,95
403,4,5:02.0,J. Nurkić misses 2-pt jump shot from 5 ft (block by J. Valančiūnas),,99,95
404,4,5:01.0,,Defensive rebound by J. Valančiūnas,99,95
405,4,4:53.0,,Turnover by K. Lowry (lost ball; steal by J. Nelson),99,95
406,4,4:44.0,E. Mudiay misses 2-pt layup from 4 ft,,99,95
407,4,4:43.0,,Defensive rebound by J. Valančiūnas,99,95
408,4,4:26.0,,D. DeRozan makes 2-pt layup from 3 ft,99,97
409,4,4:26.0,Denver full timeout,,99,97
410,4,4:14.0,D. Gallinari misses 3-pt jump shot from 24 ft,,99,97
411,4,4:14.0,Offensive rebound by E. Mudiay,,99,97
412,4,4:14.0,Turnover by E. Mudiay (bad pass; steal by D. DeRozan),,99,97
413,4,3:57.0,,D. DeRozan misses 2-pt jump shot from 4 ft (block by J. Nurkić),99,97
414,4,3:55.0,Defensive rebound by J. Nurkić,,99,97
415,4,3:39.0,E. Mudiay misses 2-pt jump shot from 11 ft,,99,97
416,4,3:39.0,,Defensive rebound by J. Valančiūnas,99,97
417,4,3:24.0,,K. Lowry makes 2-pt layup from 4 ft,99,99
418,4,3:10.0,J. Nelson misses 2-pt jump shot from 15 ft,,99,99
419,4,3:10.0,Offensive rebound by J. Nelson,,99,99
420,4,2:54.0,E. Mudiay makes 2-pt hook shot from 5 ft,,101,99
421,4,2:37.0,,K. Lowry misses 3-pt jump shot from 29 ft,101,99
422,4,2:36.0,,Offensive rebound by J. Valančiūnas,101,99
423,4,2:35.0,,J. Valančiūnas misses 2-pt layup from 2 ft,101,99
424,4,2:34.0,,Offensive rebound by J. Valančiūnas,101,99
425,4,2:21.0,,D. DeRozan makes 2-pt layup from 2 ft,101,101
426,4,2:00.0,W. Chandler misses 3-pt jump shot from 25 ft,,101,101
427,4,2:00.0,,Defensive rebound by K. Lowry,101,101
428,4,1:36.0,,K. Lowry makes 2-pt jump shot from 14 ft,101,103
429,4,1:21.0,J. Nelson misses 2-pt jump shot from 11 ft,,101,103
430,4,1:21.0,Offensive rebound by Team,,101,103
431,4,1:21.0,,Loose ball foul by J. Valančiūnas (drawn by J. Nurkić),101,103
432,4,1:21.0,J. Nurkić misses free throw 1 of 2,,101,103
433,4,1:21.0,Offensive rebound by Team,,101,103
434,4,1:21.0,,Toronto full timeout,101,103
435,4,1:21.0,J. Nurkić makes free throw 2 of 2,,102,103
436,4,1:07.0,,D. DeRozan misses 2-pt jump shot from 16 ft,102,103
437,4,1:07.0,,Offensive rebound by P. Patterson,102,103
438,4,0:45.0,,K. Lowry makes 2-pt layup from 3 ft,102,105
439,4,0:45.0,Denver full timeout,,102,105
440,4,0:38.0,D. Gallinari misses 3-pt jump shot from 28 ft,,102,105
441,4,0:37.0,,Defensive rebound by D. DeRozan,102,105
442,4,0:35.0,,Toronto full timeout,102,105
443,4,0:12.0,,K. Lowry misses 2-pt jump shot from 18 ft,102,105
444,4,0:12.0,,Offensive rebound by Team,102,105
445,4,0:12.0,,Turnover by Team (shot clock),102,105
446,4,0:03.0,E. Mudiay misses 3-pt jump shot from 26 ft,,102,105
447,4,0:02.0,Offensive rebound by J. Nurkić,,102,105
448,4,0:00.0,J. Nurkić misses 2-pt layup at rim,,102,105
449,4,0:00.0,Offensive rebound by Team,,102,105
450,4,0:00.0,N. Jokić enters the game for E. Mudiay,,102,105
451,4,0:00.0,D. Gallinari misses 3-pt jump shot from 28 ft,,102,105
452,4,0:00.0,Offensive rebound by Team,,102,105
