,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,TORONTO_ACTION,LA CLIPPERS_SCORE,TORONTO_SCORE
378,4,6:41.0,,Shooting foul by B. Griffin (drawn by J. Valančiūnas),93,111
379,4,6:41.0,,J. Valančiūnas makes free throw 1 of 2,93,112
380,4,6:41.0,D. Jordan enters the game for R. Felton,,93,112
381,4,6:41.0,,L. Nogueira enters the game for T. Ross,93,112
382,4,6:41.0,,D. DeRozan enters the game for C. Joseph,93,112
383,4,6:41.0,,J. Valančiūnas makes free throw 2 of 2,93,113
384,4,6:30.0,Personal block foul by L. Nogueira (drawn by B. Griffin),,93,113
385,4,6:23.0,J. Redick makes 3-pt jump shot from 25 ft (assist by D. Jordan),,96,113
386,4,6:23.0,Shooting foul by J. Valančiūnas (drawn by J. Redick),,96,113
387,4,6:23.0,J. Redick makes free throw 1 of 1,,97,113
388,4,5:57.0,,D. DeRozan makes 3-pt jump shot from 23 ft (assist by L. Nogueira),97,116
389,4,5:28.0,Personal foul by K. Lowry (drawn by A. Rivers),,97,116
390,4,5:28.0,Official timeout,,97,116
391,4,5:28.0,A. Rivers misses free throw 1 of 2,,97,116
392,4,5:28.0,Offensive rebound by Team,,97,116
393,4,5:28.0,A. Rivers makes free throw 2 of 2,,98,116
394,4,5:03.0,,K. Lowry misses 2-pt jump shot from 15 ft,98,116
395,4,5:03.0,Defensive rebound by D. Jordan,,98,116
396,4,4:59.0,B. Griffin makes 2-pt layup from 3 ft,,100,116
397,4,4:59.0,Shooting foul by L. Nogueira (drawn by B. Griffin),,100,116
398,4,4:59.0,B. Griffin misses free throw 1 of 1,,100,116
399,4,4:58.0,,Defensive rebound by L. Nogueira,100,116
400,4,4:34.0,,D. DeRozan makes 2-pt jump shot from 18 ft,100,118
401,4,4:27.0,B. Griffin misses 2-pt layup from 2 ft,,100,118
402,4,4:26.0,,Defensive rebound by J. Valančiūnas,100,118
403,4,4:26.0,,Turnover by K. Lowry (traveling),100,118
404,4,4:16.0,Turnover by B. Griffin (bad pass),,100,118
405,4,3:58.0,,J. Valančiūnas misses 2-pt jump shot from 17 ft,100,118
406,4,3:58.0,Defensive rebound by J. Crawford,,100,118
407,4,3:53.0,B. Griffin makes 2-pt dunk at rim (assist by J. Crawford),,102,118
408,4,3:32.0,,N. Powell misses 3-pt jump shot from 23 ft,102,118
409,4,3:31.0,Defensive rebound by D. Jordan,,102,118
410,4,3:17.0,J. Redick misses 3-pt jump shot from 27 ft,,102,118
411,4,3:17.0,,Defensive rebound by Team,102,118
412,4,3:15.0,,Toronto full timeout,102,118
413,4,2:56.0,,L. Nogueira misses 2-pt hook shot from 4 ft,102,118
414,4,2:56.0,Defensive rebound by D. Jordan,,102,118
415,4,2:41.0,J. Redick misses 3-pt jump shot from 24 ft,,102,118
416,4,2:41.0,Offensive rebound by Team,,102,118
417,4,2:41.0,,Loose ball foul by N. Powell (drawn by D. Jordan),102,118
418,4,2:41.0,D. Jordan misses free throw 1 of 2,,102,118
419,4,2:41.0,Offensive rebound by Team,,102,118
420,4,2:41.0,D. Jordan makes free throw 2 of 2,,103,118
421,4,2:17.0,,N. Powell misses 3-pt jump shot from 25 ft (block by J. Crawford),103,118
422,4,2:17.0,,Offensive rebound by Team,103,118
423,4,2:16.0,,Turnover by Team (shot clock),103,118
424,4,2:05.0,D. Jordan makes 2-pt dunk at rim (assist by B. Griffin),,105,118
425,4,1:48.0,,D. DeRozan misses 2-pt layup from 2 ft,105,118
426,4,1:47.0,Defensive rebound by B. Griffin,,105,118
427,4,1:39.0,J. Redick misses 3-pt jump shot from 26 ft,,105,118
428,4,1:39.0,,Defensive rebound by D. DeRozan,105,118
429,4,1:16.0,,D. DeRozan misses 2-pt jump shot from 19 ft,105,118
430,4,1:16.0,,Offensive rebound by J. Valančiūnas,105,118
431,4,1:13.0,,Turnover by J. Valančiūnas (bad pass; steal by J. Redick),105,118
432,4,1:09.0,M. Speights enters the game for B. Griffin,,105,118
433,4,1:09.0,W. Johnson enters the game for D. Jordan,,105,118
434,4,1:09.0,,C. Joseph enters the game for J. Valančiūnas,105,118
435,4,1:01.0,A. Rivers makes 2-pt layup from 1 ft,,107,118
436,4,0:39.0,,K. Lowry misses 2-pt jump shot from 18 ft,107,118
437,4,0:38.0,Defensive rebound by J. Redick,,107,118
438,4,0:30.0,J. Crawford makes 2-pt layup from 4 ft,,109,118
439,4,0:06.0,,Turnover by Team (shot clock),109,118
