,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,DETROIT_ACTION,WASHINGTON_SCORE,DETROIT_SCORE
379,4,1:36.0,Turnover by J. Smith (lost ball),,98,94
380,4,1:25.0,,R. Bullock makes 3-pt jump shot from 26 ft (assist by I. Smith),98,97
381,4,1:14.0,Personal foul by J. Leuer (drawn by M. Morris),,98,97
382,4,1:03.0,M. Morris makes 2-pt jump shot from 15 ft,,100,97
383,4,0:54.0,,T. Harris misses 3-pt jump shot from 24 ft,100,97
384,4,0:54.0,Defensive rebound by Team,,100,97
385,4,0:34.0,B. Beal makes 2-pt dunk at rim (assist by M. Morris),,102,97
386,4,0:34.0,Shooting foul by S. Johnson (drawn by B. Beal),,102,97
387,4,0:34.0,B. Beal makes free throw 1 of 1,,103,97
388,4,0:34.0,,Detroit full timeout,103,97
389,4,0:34.0,,B. Marjanović enters the game for J. Leuer,103,97
390,4,0:27.0,,T. Harris makes 2-pt jump shot from 5 ft,103,99
391,4,0:24.0,Turnover by M. Morris (bad pass),,103,99
392,4,0:24.0,,Detroit full timeout,103,99
393,4,0:19.0,,B. Marjanović makes 2-pt dunk at rim (assist by T. Harris),103,101
394,4,0:16.0,Personal foul by S. Johnson (drawn by B. Beal),,103,101
395,4,0:16.0,B. Beal makes free throw 1 of 2,,104,101
396,4,0:16.0,B. Beal makes free throw 2 of 2,,105,101
397,4,0:05.0,,I. Smith misses 3-pt jump shot from 26 ft,105,101
398,4,0:03.0,Defensive rebound by K. Oubre,,105,101
