,QUARTER,TIME_REMAINING,MIAMI_ACTION,HOUSTON_ACTION,MIAMI_SCORE,HOUSTON_SCORE
387,4,5:33.0,,R. Anderson makes 3-pt jump shot from 25 ft (assist by J. Harden),105,94
388,4,5:15.0,,Offensive charge foul by J. Johnson (drawn by S. Dekker),105,94
389,4,5:15.0,Turnover by J. Johnson (offensive foul),,105,94
390,4,5:04.0,,J. Harden makes 2-pt layup from 1 ft,105,96
391,4,4:49.0,Shooting foul by C. Brewer (drawn by G. Dragić),,105,96
392,4,4:49.0,G. Dragić makes free throw 1 of 2,,106,96
393,4,4:49.0,G. Dragić makes free throw 2 of 2,,107,96
394,4,4:29.0,,R. Anderson misses 3-pt jump shot from 25 ft,107,96
395,4,4:27.0,Defensive rebound by D. Waiters,,107,96
396,4,4:09.0,G. Dragić misses 3-pt jump shot from 26 ft,,107,96
397,4,4:09.0,Offensive rebound by Team,,107,96
398,4,4:09.0,,Loose ball foul by R. Anderson (drawn by H. Whiteside),107,96
399,4,4:09.0,H. Whiteside makes free throw 1 of 2,,108,96
400,4,4:09.0,,E. Gordon enters the game for S. Dekker,107,96
401,4,4:09.0,H. Whiteside misses free throw 2 of 2,,108,96
402,4,4:09.0,,Defensive rebound by J. Harden,108,96
403,4,3:56.0,,R. Anderson misses 2-pt layup from 1 ft (block by H. Whiteside),108,96
404,4,3:54.0,,Offensive rebound by R. Anderson,108,96
405,4,3:53.0,,R. Anderson misses 2-pt layup from 1 ft,108,96
406,4,3:53.0,Defensive rebound by H. Whiteside,,108,96
407,4,3:52.0,,Technical foul by R. Anderson,108,96
408,4,3:52.0,G. Dragić makes technical free throw,,109,96
409,4,3:40.0,Turnover by H. Whiteside (offensive foul),,109,96
410,4,3:40.0,Offensive foul by H. Whiteside (drawn by T. Ariza),,109,96
411,4,3:35.0,,C. Brewer misses 2-pt layup from 1 ft (block by H. Whiteside),109,96
412,4,3:33.0,Defensive rebound by J. Johnson,,109,96
413,4,3:16.0,D. Waiters misses 3-pt jump shot from 25 ft,,109,96
414,4,3:14.0,,Defensive rebound by R. Anderson,109,96
415,4,3:07.0,,C. Brewer misses 3-pt jump shot from 23 ft,109,96
416,4,3:06.0,,Offensive rebound by J. Harden,109,96
417,4,2:59.0,,J. Harden makes 3-pt jump shot from 24 ft (assist by E. Gordon),109,99
418,4,2:58.0,Miami full timeout,,109,99
419,4,2:43.0,T. Johnson misses 3-pt jump shot from 25 ft,,109,99
420,4,2:42.0,,Defensive rebound by J. Harden,109,99
421,4,2:34.0,,J. Harden makes 2-pt layup from 1 ft,109,101
422,4,2:14.0,G. Dragić makes 2-pt layup from 2 ft,,111,101
423,4,1:55.0,,R. Anderson misses 3-pt jump shot from 26 ft,111,101
424,4,1:54.0,Defensive rebound by H. Whiteside,,111,101
425,4,1:44.0,G. Dragić makes 2-pt layup from 1 ft,,113,101
426,4,1:34.0,,T. Ariza makes 3-pt jump shot from 24 ft (assist by J. Harden),113,104
427,4,1:24.0,H. Whiteside makes 2-pt dunk at rim (assist by J. Johnson),,115,104
428,4,1:03.0,,R. Anderson misses 3-pt jump shot from 25 ft,115,104
429,4,1:01.0,,Offensive rebound by J. Harden,115,104
430,4,0:57.0,,E. Gordon misses 3-pt jump shot from 24 ft,115,104
431,4,0:56.0,,Offensive rebound by R. Anderson,115,104
432,4,0:56.0,,R. Anderson makes 2-pt layup from 1 ft,115,106
433,4,0:35.0,D. Waiters misses 3-pt jump shot from 25 ft,,115,106
434,4,0:34.0,,Defensive rebound by T. Ariza,115,106
435,4,0:26.0,,E. Gordon makes 3-pt jump shot from 25 ft (assist by J. Harden),115,109
436,4,0:26.0,Miami full timeout,,115,109
437,4,0:26.0,,S. Dekker enters the game for J. Harden,115,109
438,4,0:26.0,R. McGruder enters the game for H. Whiteside,,115,109
439,4,0:16.0,Personal foul by R. Anderson (drawn by D. Waiters),,115,109
440,4,0:16.0,D. Waiters makes free throw 1 of 2,,116,109
441,4,0:16.0,D. Waiters makes free throw 2 of 2,,117,109
442,4,0:16.0,,Houston full timeout,117,109
443,4,0:16.0,,J. Harden enters the game for C. Brewer,117,109
444,4,0:14.0,,E. Gordon misses 3-pt jump shot from 25 ft,117,109
445,4,0:12.0,,Offensive rebound by S. Dekker,117,109
446,4,0:06.0,,T. Ariza misses 3-pt jump shot from 24 ft,117,109
447,4,0:04.0,,Offensive rebound by S. Dekker,117,109
448,4,0:02.0,,J. Harden misses 3-pt jump shot from 27 ft,117,109
449,4,0:01.0,Defensive rebound by J. Johnson,,117,109
