,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,UTAH_ACTION,LA LAKERS_SCORE,UTAH_SCORE
400,4,6:17.0,L. Deng misses 3-pt jump shot from 24 ft,,76,79
401,4,6:16.0,,Defensive rebound by R. Hood,76,79
402,4,6:07.0,,R. Hood misses 2-pt jump shot from 15 ft,76,79
403,4,6:05.0,,Offensive rebound by R. Gobert,76,79
404,4,6:05.0,,R. Gobert makes 2-pt layup from 1 ft,76,81
405,4,5:40.0,D. Russell misses 2-pt jump shot from 11 ft,,76,81
406,4,5:39.0,,Defensive rebound by R. Gobert,76,81
407,4,5:18.0,,J. Johnson makes 2-pt jump shot from 9 ft,76,83
408,4,5:18.0,LA Lakers full timeout,,76,83
409,4,5:18.0,J. Randle enters the game for T. Mozgov,,76,83
410,4,5:18.0,,D. Exum enters the game for R. Hood,76,83
411,4,5:01.0,L. Deng misses 2-pt jump shot from 6 ft,,76,83
412,4,5:00.0,Offensive rebound by J. Randle,,76,83
413,4,5:00.0,Personal foul by S. Mack (drawn by J. Randle),,76,83
414,4,5:00.0,L. Williams enters the game for J. Clarkson,,76,83
415,4,4:55.0,Shooting foul by G. Hill (drawn by N. Young),,76,83
416,4,4:55.0,N. Young makes free throw 1 of 3,,77,83
417,4,4:55.0,N. Young makes free throw 2 of 3,,78,83
418,4,4:55.0,N. Young makes free throw 3 of 3,,79,83
419,4,4:41.0,,Personal foul by N. Young (drawn by S. Mack),79,83
420,4,4:31.0,,S. Mack misses 3-pt jump shot from 26 ft,79,83
421,4,4:31.0,Defensive rebound by J. Randle,,79,83
422,4,4:22.0,D. Russell makes 2-pt layup from 2 ft (assist by L. Williams),,81,83
423,4,4:08.0,,G. Hill makes 2-pt layup from 2 ft,81,85
424,4,4:08.0,,Shooting foul by J. Randle (drawn by G. Hill),81,85
425,4,4:08.0,,G. Hill misses free throw 1 of 1,81,85
426,4,4:07.0,Defensive rebound by L. Deng,,81,85
427,4,3:48.0,N. Young misses 2-pt jump shot from 22 ft,,81,85
428,4,3:47.0,,Defensive rebound by J. Johnson,81,85
429,4,3:37.0,,G. Hill makes 2-pt layup from 3 ft,81,87
430,4,3:24.0,D. Russell misses 3-pt jump shot from 25 ft,,81,87
431,4,3:23.0,,Defensive rebound by S. Mack,81,87
432,4,3:19.0,,R. Hood enters the game for D. Exum,81,87
433,4,3:09.0,,G. Hill misses 2-pt layup from 1 ft,81,87
434,4,3:07.0,,Offensive rebound by R. Gobert,81,87
435,4,3:07.0,,R. Gobert misses 2-pt layup from 1 ft,81,87
436,4,3:03.0,Defensive rebound by J. Randle,,81,87
437,4,3:02.0,,Offensive charge foul by L. Deng (drawn by G. Hill),81,87
438,4,3:02.0,Turnover by L. Deng (offensive foul),,81,87
439,4,3:02.0,,Utah full timeout,81,87
440,4,2:50.0,,Personal foul by N. Young (drawn by G. Hill),81,87
441,4,2:50.0,,G. Hill misses free throw 1 of 2,81,87
442,4,2:50.0,,Offensive rebound by Team,81,87
443,4,2:50.0,,G. Hill makes free throw 2 of 2,81,88
444,4,2:37.0,Shooting foul by R. Gobert (drawn by L. Williams),,81,88
445,4,2:37.0,L. Williams makes free throw 1 of 2,,82,88
446,4,2:37.0,L. Williams makes free throw 2 of 2,,83,88
447,4,2:17.0,,J. Johnson makes 3-pt jump shot from 24 ft (assist by G. Hill),83,91
448,4,2:04.0,L. Williams misses 2-pt jump shot from 10 ft (block by G. Hill),,83,91
449,4,2:04.0,,Defensive rebound by G. Hill,83,91
450,4,1:42.0,,J. Johnson misses 3-pt jump shot from 26 ft,83,91
451,4,1:41.0,Defensive rebound by L. Deng,,83,91
452,4,1:33.0,D. Russell makes 2-pt jump shot from 21 ft,,85,91
453,4,1:10.0,,G. Hill misses 2-pt layup from 1 ft (block by J. Randle),85,91
454,4,1:09.0,Defensive rebound by D. Russell,,85,91
455,4,1:06.0,L. Deng makes 2-pt layup from 2 ft (assist by L. Williams),,87,91
456,4,1:06.0,,Utah full timeout,87,91
457,4,0:47.0,,Offensive foul by R. Hood (drawn by D. Russell),87,91
458,4,0:47.0,,Turnover by R. Hood (offensive foul),87,91
459,4,0:41.0,D. Russell misses 3-pt jump shot from 24 ft,,87,91
460,4,0:40.0,,Defensive rebound by R. Gobert,87,91
461,4,0:34.0,,Personal foul by N. Young (drawn by G. Hill),87,91
462,4,0:34.0,,G. Hill makes free throw 1 of 2,87,92
463,4,0:34.0,,G. Hill makes free throw 2 of 2,87,93
464,4,0:25.0,J. Randle makes 2-pt layup from 3 ft,,89,93
465,4,0:23.0,,Personal foul by J. Randle (drawn by S. Mack),89,93
466,4,0:23.0,,S. Mack misses free throw 1 of 2,89,93
467,4,0:23.0,,Offensive rebound by Team,89,93
468,4,0:23.0,,S. Mack makes free throw 2 of 2,89,94
469,4,0:12.0,N. Young misses 3-pt jump shot from 25 ft,,89,94
470,4,0:09.0,Offensive rebound by L. Deng,,89,94
471,4,0:08.0,L. Deng misses 3-pt jump shot from 24 ft,,89,94
472,4,0:06.0,,Defensive rebound by R. Gobert,89,94
473,4,0:05.0,,Personal foul by N. Young (drawn by R. Gobert),89,94
474,4,0:05.0,,R. Gobert makes free throw 1 of 2,89,95
475,4,0:05.0,,R. Gobert makes free throw 2 of 2,89,96
476,4,0:05.0,LA Lakers full timeout,,89,96
477,4,0:05.0,,J. Ingles enters the game for R. Gobert,89,96
478,4,0:02.0,L. Williams misses 3-pt jump shot from 27 ft,,89,96
479,4,0:00.0,Offensive rebound by Team,,89,96
