,QUARTER,TIME_REMAINING,MIAMI_ACTION,LA LAKERS_ACTION,MIAMI_SCORE,LA LAKERS_SCORE
395,4,9:29.0,,L. Deng enters the game for T. Robinson,88,97
396,4,9:29.0,D. Waiters makes free throw 1 of 1,,89,97
397,4,9:17.0,,L. Williams misses 2-pt jump shot from 15 ft,89,97
398,4,9:17.0,,Offensive rebound by T. Black,89,97
399,4,9:17.0,,Personal foul by T. Johnson (drawn by T. Black),89,97
400,4,9:06.0,,L. Deng makes 2-pt layup from 1 ft (assist by L. Williams),89,99
401,4,8:41.0,W. Reed misses 2-pt jump shot from 16 ft,,89,99
402,4,8:41.0,,Defensive rebound by Team,89,99
403,4,8:41.0,Official timeout,,89,99
404,4,8:41.0,,N. Young enters the game for J. Calderón,89,99
405,4,8:26.0,,L. Williams makes 2-pt layup from 2 ft,89,101
406,4,8:15.0,Shooting foul by L. Williams (drawn by J. Richardson),,89,101
407,4,8:15.0,J. Richardson misses free throw 1 of 2,,89,101
408,4,8:15.0,Offensive rebound by Team,,89,101
409,4,8:15.0,J. Richardson makes free throw 2 of 2,,90,101
410,4,8:09.0,,Personal foul by J. Richardson (drawn by B. Ingram),90,101
411,4,8:09.0,,B. Ingram makes free throw 1 of 2,90,102
412,4,8:09.0,,B. Ingram makes free throw 2 of 2,90,103
413,4,7:55.0,T. Johnson misses 2-pt jump shot from 17 ft,,90,103
414,4,7:52.0,,Defensive rebound by L. Deng,90,103
415,4,7:50.0,,L. Williams makes 2-pt jump shot from 15 ft,90,105
416,4,7:50.0,,Shooting foul by T. Johnson (drawn by L. Williams),90,105
417,4,7:50.0,,L. Williams makes free throw 1 of 1,90,106
418,4,7:28.0,D. Waiters misses 3-pt jump shot from 25 ft,,90,106
419,4,7:26.0,,Defensive rebound by T. Black,90,106
420,4,7:16.0,,L. Williams makes 3-pt jump shot from 25 ft,90,109
421,4,7:16.0,Miami full timeout,,90,109
422,4,7:16.0,R. McGruder enters the game for D. Waiters,,90,109
423,4,7:00.0,Shooting foul by L. Deng (drawn by T. Johnson),,90,109
424,4,7:00.0,T. Johnson makes free throw 1 of 2,,91,109
425,4,7:00.0,T. Johnson misses free throw 2 of 2,,91,109
426,4,6:58.0,,Defensive rebound by L. Deng,91,109
427,4,6:48.0,,B. Ingram makes 2-pt layup from 1 ft,91,111
428,4,6:37.0,W. Reed misses 2-pt dunk at rim,,91,111
429,4,6:32.0,,Defensive rebound by N. Young,91,111
430,4,6:26.0,,L. Williams misses 3-pt jump shot from 26 ft,91,111
431,4,6:25.0,Defensive rebound by T. Johnson,,91,111
432,4,6:16.0,R. McGruder misses 2-pt hook shot from 5 ft,,91,111
433,4,6:12.0,,Defensive rebound by L. Deng,91,111
434,4,5:56.0,,L. Deng makes 3-pt jump shot from 26 ft (assist by B. Ingram),91,114
435,4,5:55.0,Miami full timeout,,91,114
436,4,5:38.0,J. Richardson makes 2-pt jump shot from 20 ft,,93,114
437,4,5:21.0,,L. Williams makes 3-pt jump shot from 26 ft (assist by B. Ingram),93,117
438,4,5:09.0,J. Johnson misses 3-pt jump shot from 26 ft,,93,117
439,4,5:08.0,,Defensive rebound by B. Ingram,93,117
440,4,4:55.0,,N. Young misses 3-pt jump shot from 26 ft,93,117
441,4,4:54.0,Defensive rebound by R. McGruder,,93,117
442,4,4:52.0,Turnover by R. McGruder (bad pass),,93,117
443,4,4:39.0,,Turnover by L. Williams (step out of bounds),93,117
444,4,4:18.0,J. Richardson misses 3-pt jump shot from 25 ft,,93,117
445,4,4:17.0,,Defensive rebound by L. Deng,93,117
446,4,3:54.0,,Turnover by Team (shot clock),93,117
447,4,3:54.0,,T. Robinson enters the game for T. Black,93,117
448,4,3:33.0,T. Johnson misses 2-pt jump shot from 13 ft,,93,117
449,4,3:33.0,Offensive rebound by W. Reed,,93,117
450,4,3:33.0,W. Reed misses 2-pt layup from 1 ft,,93,117
451,4,3:33.0,Offensive rebound by W. Reed,,93,117
452,4,3:33.0,W. Reed makes 2-pt hook shot from 1 ft,,95,117
453,4,3:33.0,Shooting foul by T. Robinson (drawn by W. Reed),,95,117
454,4,3:33.0,W. Reed misses free throw 1 of 1,,95,117
455,4,3:33.0,W. Ellington enters the game for J. Richardson,,95,117
456,4,3:31.0,,Defensive rebound by T. Robinson,95,117
457,4,3:14.0,,L. Williams makes 2-pt jump shot from 6 ft,95,119
458,4,3:03.0,T. Johnson makes 2-pt jump shot from 21 ft,,97,119
459,4,2:46.0,,L. Williams makes 3-pt jump shot from 24 ft,97,122
460,4,2:26.0,Turnover by T. Johnson (lost ball),,97,122
461,4,2:12.0,,Shooting foul by W. Reed (drawn by T. Robinson),97,122
462,4,2:12.0,,T. Robinson misses free throw 1 of 2,97,122
463,4,2:12.0,,Offensive rebound by Team,97,122
464,4,2:12.0,,T. Robinson misses free throw 2 of 2,97,122
465,4,2:12.0,,M. World Peace enters the game for L. Deng,97,122
466,4,2:12.0,,M. Huertas enters the game for L. Williams,97,122
467,4,2:10.0,Defensive rebound by W. Reed,,97,122
468,4,2:05.0,Personal foul by M. World Peace (drawn by J. Johnson),,97,122
469,4,2:05.0,J. Johnson misses free throw 1 of 2,,97,122
470,4,2:05.0,Offensive rebound by Team,,97,122
471,4,2:05.0,J. Johnson makes free throw 2 of 2,,98,122
472,4,1:44.0,,M. Huertas makes 2-pt jump shot from 12 ft (assist by T. Robinson),98,124
473,4,1:36.0,Personal foul by M. World Peace (drawn by W. Reed),,98,124
474,4,1:36.0,W. Reed makes free throw 1 of 2,,99,124
475,4,1:36.0,W. Reed misses free throw 2 of 2,,99,124
476,4,1:35.0,,Defensive rebound by T. Robinson,99,124
477,4,1:28.0,,B. Ingram makes 2-pt layup from 2 ft (assist by M. Huertas),99,126
478,4,1:13.0,W. Ellington misses 3-pt jump shot from 25 ft,,99,126
479,4,1:12.0,,Defensive rebound by N. Young,99,126
480,4,1:06.0,,M. World Peace misses 3-pt jump shot from 27 ft,99,126
481,4,1:02.0,Defensive rebound by W. Reed,,99,126
482,4,0:54.0,Turnover by J. Johnson (bad pass; steal by T. Robinson),,99,126
483,4,0:45.0,,N. Young misses 3-pt jump shot from 25 ft,99,126
484,4,0:44.0,Defensive rebound by T. Johnson,,99,126
485,4,0:43.0,Personal foul by M. World Peace (drawn by W. Ellington),,99,126
486,4,0:43.0,W. Ellington misses free throw 1 of 2,,99,126
487,4,0:43.0,Offensive rebound by Team,,99,126
488,4,0:43.0,D. Williams enters the game for W. Reed,,99,126
489,4,0:43.0,W. Ellington makes free throw 2 of 2,,100,126
490,4,0:39.0,,Shooting foul by D. Williams (drawn by T. Robinson),100,126
491,4,0:39.0,,T. Robinson makes free throw 1 of 2,100,127
492,4,0:39.0,,T. Robinson misses free throw 2 of 2,100,127
493,4,0:38.0,Defensive rebound by D. Williams,,100,127
494,4,0:28.0,D. Williams misses 3-pt jump shot from 24 ft,,100,127
495,4,0:26.0,,Defensive rebound by T. Robinson,100,127
496,4,0:01.0,,Turnover by Team (shot clock),100,127
