,QUARTER,TIME_REMAINING,INDIANA_ACTION,MIAMI_ACTION,INDIANA_SCORE,MIAMI_SCORE
391,4,7:17.0,R. Stuckey misses 2-pt jump shot from 17 ft,,85,95
392,4,7:16.0,,Defensive rebound by J. Richardson,85,95
393,4,7:03.0,,W. Reed makes 2-pt layup from 2 ft (assist by J. Johnson),85,97
394,4,6:49.0,J. Teague misses 2-pt jump shot from 5 ft,,85,97
395,4,6:48.0,,Defensive rebound by Team,85,97
396,4,6:48.0,,Miami full timeout,85,97
397,4,6:48.0,,H. Whiteside enters the game for W. Reed,85,97
398,4,6:48.0,C. Miles enters the game for R. Stuckey,,85,97
399,4,6:26.0,,Shooting foul by M. Turner (drawn by H. Whiteside),85,97
400,4,6:26.0,,H. Whiteside makes free throw 1 of 2,85,98
401,4,6:26.0,,D. Waiters enters the game for J. Richardson,85,98
402,4,6:26.0,,H. Whiteside makes free throw 2 of 2,85,99
403,4,6:14.0,Personal foul by J. Johnson (drawn by M. Turner),,85,99
404,4,6:00.0,M. Ellis misses 3-pt jump shot from 25 ft,,85,99
405,4,5:59.0,,Defensive rebound by H. Whiteside,85,99
406,4,5:40.0,,D. Waiters makes 3-pt jump shot from 25 ft (assist by T. Johnson),85,102
407,4,5:25.0,M. Ellis misses 2-pt layup from 2 ft,,85,102
408,4,5:24.0,,Defensive rebound by H. Whiteside,85,102
409,4,5:10.0,,Shooting foul by M. Turner (drawn by H. Whiteside),85,102
410,4,5:10.0,,H. Whiteside makes free throw 1 of 2,85,103
411,4,5:10.0,G. Robinson enters the game for T. Young,,85,103
412,4,5:10.0,,G. Dragić enters the game for T. Johnson,85,103
413,4,5:10.0,,H. Whiteside makes free throw 2 of 2,85,104
414,4,4:57.0,M. Turner misses 2-pt jump shot from 4 ft,,85,104
415,4,4:56.0,,Defensive rebound by J. Johnson,85,104
416,4,4:41.0,,W. Ellington misses 3-pt jump shot from 23 ft,85,104
417,4,4:40.0,Defensive rebound by G. Robinson,,85,104
418,4,4:35.0,Shooting foul by J. Johnson (drawn by J. Teague),,85,104
419,4,4:35.0,J. Teague makes free throw 1 of 2,,86,104
420,4,4:35.0,J. Teague makes free throw 2 of 2,,87,104
421,4,4:25.0,Offensive charge foul by J. Johnson (drawn by M. Turner),,87,104
422,4,4:25.0,,Turnover by J. Johnson (offensive foul),87,104
423,4,4:13.0,M. Turner makes 2-pt jump shot from 19 ft (assist by M. Ellis),,89,104
424,4,3:53.0,,J. Johnson misses 3-pt jump shot from 24 ft,89,104
425,4,3:52.0,Defensive rebound by M. Ellis,,89,104
426,4,3:43.0,M. Turner makes 2-pt layup from 2 ft (assist by J. Teague),,91,104
427,4,3:43.0,,Miami full timeout,91,104
428,4,3:43.0,,L. Babbitt enters the game for J. Johnson,91,104
429,4,3:30.0,,G. Dragić misses 2-pt jump shot from 13 ft,91,104
430,4,3:29.0,,Offensive rebound by H. Whiteside,91,104
431,4,3:29.0,,Personal foul by M. Ellis (drawn by H. Whiteside),91,104
432,4,3:29.0,,H. Whiteside makes free throw 1 of 2,91,105
433,4,3:29.0,,H. Whiteside misses free throw 2 of 2,91,105
434,4,3:28.0,Defensive rebound by C. Miles,,91,105
435,4,3:18.0,G. Robinson makes 2-pt dunk at rim (assist by J. Teague),,93,105
436,4,2:59.0,,D. Waiters misses 2-pt layup from 2 ft,93,105
437,4,2:57.0,Defensive rebound by M. Turner,,93,105
438,4,2:51.0,M. Turner misses 2-pt layup from 3 ft,,93,105
439,4,2:51.0,,J. Johnson enters the game for L. Babbitt,93,105
440,4,2:51.0,,Defensive rebound by Team,93,105
441,4,2:36.0,,Personal foul by C. Miles (drawn by G. Dragić),93,105
442,4,2:36.0,,G. Dragić makes free throw 1 of 2,93,106
443,4,2:36.0,,G. Dragić misses free throw 2 of 2,93,106
444,4,2:36.0,Defensive rebound by C. Miles,,93,106
445,4,2:36.0,Indiana full timeout,,93,106
446,4,2:15.0,Turnover by M. Ellis (lost ball; steal by H. Whiteside),,93,106
447,4,1:58.0,,H. Whiteside makes 2-pt jump shot from 5 ft,93,108
448,4,1:45.0,C. Miles makes 2-pt layup from 1 ft,,95,108
449,4,1:23.0,,D. Waiters makes 3-pt jump shot from 23 ft (assist by G. Dragić),95,111
450,4,1:23.0,Indiana full timeout,,95,111
451,4,1:19.0,G. Robinson misses 2-pt jump shot from 22 ft (block by J. Johnson),,95,111
452,4,1:18.0,,Defensive rebound by W. Ellington,95,111
453,4,1:03.0,,G. Dragić makes 2-pt jump shot from 9 ft,95,113
454,4,0:54.0,J. Teague misses 2-pt layup from 1 ft (block by H. Whiteside),,95,113
455,4,0:50.0,,Defensive rebound by W. Ellington,95,113
456,4,0:50.0,,Miami full timeout,95,113
457,4,0:50.0,,R. McGruder enters the game for H. Whiteside,95,113
458,4,0:50.0,,O. White enters the game for D. Waiters,95,113
459,4,0:50.0,,J. Richardson enters the game for G. Dragić,95,113
460,4,0:50.0,,L. Babbitt enters the game for J. Johnson,95,113
461,4,0:50.0,A. Brooks enters the game for M. Turner,,95,113
462,4,0:50.0,R. Christmas enters the game for J. Teague,,95,113
463,4,0:50.0,J. Young enters the game for M. Ellis,,95,113
464,4,0:36.0,,R. McGruder misses 3-pt jump shot from 25 ft,95,113
465,4,0:35.0,Defensive rebound by G. Robinson,,95,113
466,4,0:30.0,G. Robinson misses 2-pt jump shot from 18 ft,,95,113
467,4,0:29.0,Offensive rebound by Team,,95,113
468,4,0:16.0,Turnover by R. Christmas (lost ball; steal by L. Babbitt),,95,113
