,QUARTER,TIME_REMAINING,BOSTON_ACTION,PHILADELPHIA_ACTION,BOSTON_SCORE,PHILADELPHIA_SCORE
380,4,6:39.0,,D. Šarić misses 3-pt jump shot from 25 ft,86,89
381,4,6:38.0,Defensive rebound by J. Brown,,86,89
382,4,6:34.0,J. Crowder misses 2-pt layup from 3 ft,,86,89
383,4,6:30.0,Offensive rebound by T. Rozier,,86,89
384,4,6:29.0,T. Rozier misses 3-pt jump shot from 27 ft,,86,89
385,4,6:26.0,,Defensive rebound by S. Rodríguez,86,89
386,4,6:21.0,,R. Covington misses 3-pt jump shot from 26 ft,86,89
387,4,6:19.0,Defensive rebound by T. Rozier,,86,89
388,4,6:12.0,J. Crowder makes 3-pt jump shot from 24 ft (assist by T. Rozier),,89,89
389,4,6:11.0,,Philadelphia full timeout,89,89
390,4,6:11.0,A. Johnson enters the game for A. Horford,,89,89
391,4,6:11.0,A. Bradley enters the game for M. Smart,,89,89
392,4,5:51.0,,Turnover by S. Rodríguez (bad pass; steal by A. Johnson),89,89
393,4,5:33.0,J. Crowder misses 2-pt jump shot from 21 ft,,89,89
394,4,5:32.0,,Defensive rebound by R. Holmes,89,89
395,4,5:26.0,,D. Šarić makes 2-pt dunk at rim (assist by S. Rodríguez),89,91
396,4,5:08.0,Turnover by A. Bradley (lost ball; steal by R. Covington),,89,91
397,4,4:56.0,,Turnover by R. Covington (lost ball; steal by J. Crowder),89,91
398,4,4:55.0,Shooting foul by S. Rodríguez (drawn by J. Crowder),,89,91
399,4,4:55.0,J. Crowder makes free throw 1 of 2,,90,91
400,4,4:55.0,,T. McConnell enters the game for S. Rodríguez,90,91
401,4,4:55.0,,N. Stauskas enters the game for T. Luwawu-Cabarrot,90,91
402,4,4:55.0,A. Horford enters the game for J. Brown,,90,91
403,4,4:55.0,M. Smart enters the game for T. Rozier,,90,91
404,4,4:55.0,J. Crowder makes free throw 2 of 2,,91,91
405,4,4:45.0,Offensive charge foul by R. Covington (drawn by M. Smart),,91,91
406,4,4:45.0,,Turnover by R. Covington (offensive foul),91,91
407,4,4:34.0,A. Bradley misses 2-pt jump shot from 7 ft,,91,91
408,4,4:31.0,,Defensive rebound by R. Covington,91,91
409,4,4:19.0,,R. Covington misses 2-pt layup from 2 ft,91,91
410,4,4:18.0,Defensive rebound by A. Horford,,91,91
411,4,4:05.0,A. Horford misses 2-pt jump shot from 5 ft,,91,91
412,4,4:02.0,,Defensive rebound by N. Stauskas,91,91
413,4,3:54.0,,D. Šarić misses 2-pt jump shot from 7 ft,91,91
414,4,3:52.0,Defensive rebound by M. Smart,,91,91
415,4,3:48.0,Turnover by M. Smart (lost ball; steal by R. Holmes),,91,91
416,4,3:41.0,,R. Covington makes 3-pt jump shot from 24 ft (assist by D. Šarić),91,94
417,4,3:12.0,A. Bradley misses 3-pt jump shot from 27 ft,,91,94
418,4,3:12.0,,Defensive rebound by Team,91,94
419,4,2:52.0,,D. Šarić misses 2-pt jump shot from 17 ft,91,94
420,4,2:50.0,Defensive rebound by J. Crowder,,91,94
421,4,2:41.0,A. Johnson makes 2-pt layup from 2 ft (assist by M. Smart),,93,94
422,4,2:26.0,,D. Šarić makes 2-pt layup from 2 ft (assist by T. McConnell),93,96
423,4,2:10.0,M. Smart makes 2-pt layup from 2 ft (assist by A. Johnson),,95,96
424,4,1:52.0,,T. McConnell makes 2-pt jump shot from 8 ft,95,98
425,4,1:39.0,Turnover by A. Johnson (bad pass; steal by T. McConnell),,95,98
426,4,1:24.0,,Turnover by T. McConnell (bad pass),95,98
427,4,1:24.0,Official timeout,,95,98
428,4,1:24.0,T. Rozier enters the game for A. Johnson,,95,98
429,4,1:16.0,A. Bradley misses 3-pt jump shot from 26 ft,,95,98
430,4,1:15.0,,Defensive rebound by R. Holmes,95,98
431,4,1:00.0,,D. Šarić makes 2-pt layup from 1 ft (assist by R. Holmes),95,100
432,4,1:00.0,Boston full timeout,,95,100
433,4,0:54.0,M. Smart makes 2-pt layup from 1 ft (assist by A. Horford),,97,100
434,4,0:39.0,,N. Stauskas makes 3-pt jump shot from 23 ft (assist by T. McConnell),97,103
435,4,0:39.0,Boston full timeout,,97,103
436,4,0:36.0,J. Crowder misses 3-pt jump shot from 27 ft,,97,103
437,4,0:34.0,Offensive rebound by M. Smart,,97,103
438,4,0:31.0,M. Smart misses 3-pt jump shot from 24 ft,,97,103
439,4,0:29.0,,Defensive rebound by R. Holmes,97,103
440,4,0:28.0,,Personal take foul by A. Horford (drawn by R. Holmes),97,103
441,4,0:28.0,,Philadelphia full timeout,97,103
442,4,0:28.0,,Personal take foul by J. Crowder (drawn by G. Henderson),97,103
443,4,0:28.0,,G. Henderson makes free throw 1 of 2,97,104
444,4,0:28.0,,G. Henderson enters the game for R. Holmes,97,103
445,4,0:28.0,A. Johnson enters the game for T. Rozier,,97,103
446,4,0:28.0,T. Rozier enters the game for A. Johnson,,97,104
447,4,0:28.0,,G. Henderson makes free throw 2 of 2,97,105
448,4,0:19.0,Shooting foul by D. Šarić (drawn by M. Smart),,97,105
449,4,0:19.0,M. Smart makes free throw 1 of 2,,98,105
450,4,0:19.0,M. Smart makes free throw 2 of 2,,99,105
451,4,0:15.0,,Turnover by R. Covington (lost ball; steal by A. Bradley),99,105
452,4,0:09.0,M. Smart misses 3-pt jump shot from 27 ft,,99,105
453,4,0:07.0,Offensive rebound by T. Rozier,,99,105
454,4,0:05.0,T. Rozier misses 3-pt jump shot from 25 ft,,99,105
455,4,0:03.0,Offensive rebound by A. Bradley,,99,105
456,4,0:01.0,A. Bradley misses 3-pt jump shot from 23 ft,,99,105
457,4,0:01.0,,Defensive rebound by D. Šarić,99,105
