,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,MINNESOTA_ACTION,LA LAKERS_SCORE,MINNESOTA_SCORE
385,4,5:33.0,,Offensive foul by K. Towns (drawn by J. Randle),93,104
386,4,5:33.0,,Turnover by K. Towns (offensive foul),93,104
387,4,5:25.0,J. Clarkson misses 3-pt jump shot from 26 ft,,93,104
388,4,5:24.0,,Defensive rebound by A. Wiggins,93,104
389,4,5:07.0,,R. Rubio misses 3-pt jump shot from 24 ft,93,104
390,4,5:06.0,,Offensive rebound by K. Towns,93,104
391,4,4:48.0,,K. Towns misses 2-pt jump shot from 6 ft,93,104
392,4,4:47.0,Defensive rebound by J. Randle,,93,104
393,4,4:47.0,Personal foul by K. Towns (drawn by J. Randle),,93,104
394,4,4:38.0,T. Robinson makes 2-pt jump shot from 17 ft,,95,104
395,4,4:15.0,,Shooting foul by J. Randle (drawn by K. Towns),95,104
396,4,4:15.0,,K. Towns makes 2-pt layup from 5 ft (assist by R. Rubio),95,106
397,4,4:15.0,,K. Towns makes free throw 1 of 1,95,107
398,4,4:08.0,Turnover by T. Robinson (bad pass),,95,107
399,4,3:49.0,,K. Towns misses 2-pt jump shot from 3 ft,95,107
400,4,3:48.0,Defensive rebound by T. Robinson,,95,107
401,4,3:40.0,J. Clarkson makes 3-pt jump shot from 25 ft (assist by D. Russell),,98,107
402,4,3:17.0,,R. Rubio makes 2-pt layup from 2 ft,98,109
403,4,3:04.0,D. Russell makes 2-pt dunk at rim,,100,109
404,4,2:43.0,,R. Rubio makes 2-pt jump shot from 21 ft,100,111
405,4,2:41.0,LA Lakers full timeout,,100,111
406,4,2:41.0,LA Lakers full timeout,,100,111
407,4,2:27.0,J. Clarkson misses 2-pt jump shot from 16 ft,,100,111
408,4,2:25.0,Offensive rebound by T. Robinson,,100,111
409,4,2:21.0,T. Robinson misses 2-pt layup from 3 ft,,100,111
410,4,2:20.0,Offensive rebound by J. Randle,,100,111
411,4,2:19.0,J. Randle makes 2-pt layup from 1 ft,,102,111
412,4,1:56.0,,A. Wiggins makes 2-pt jump shot from 23 ft (assist by K. Dunn),102,113
413,4,1:45.0,Turnover by D. Russell (bad pass),,102,113
414,4,1:25.0,,G. Dieng makes 3-pt jump shot from 23 ft (assist by A. Wiggins),102,116
415,4,1:15.0,J. Clarkson misses 2-pt jump shot from 12 ft,,102,116
416,4,1:14.0,Offensive rebound by J. Randle,,102,116
417,4,1:14.0,J. Randle misses 2-pt layup from 3 ft,,102,116
418,4,1:13.0,,Defensive rebound by G. Dieng,102,116
419,4,1:04.0,,Personal foul by J. Clarkson (drawn by R. Rubio),102,116
420,4,1:04.0,,R. Rubio misses free throw 1 of 2,102,116
421,4,1:04.0,,Offensive rebound by Team,102,116
422,4,1:04.0,,R. Rubio makes free throw 2 of 2,102,117
423,4,0:58.0,T. Robinson makes 2-pt layup at rim,,104,117
424,4,0:39.0,,G. Dieng misses 2-pt jump shot from 19 ft,104,117
425,4,0:38.0,Defensive rebound by T. Robinson,,104,117
426,4,0:30.0,Turnover by T. Robinson (bad pass),,104,117
427,4,0:09.0,,R. Rubio makes 2-pt layup from 4 ft,104,119
428,4,0:01.0,T. Robinson misses 2-pt jump shot from 15 ft,,104,119
429,4,0:00.0,Offensive rebound by J. Randle,,104,119
