,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,DALLAS_ACTION,NEW ORLEANS_SCORE,DALLAS_SCORE
386,4,5:42.0,,D. Finney-Smith makes 2-pt jump shot from 21 ft (assist by S. Curry),71,81
387,4,5:27.0,Personal block foul by S. Mejri (drawn by D. Cousins),,71,81
388,4,5:27.0,,Dallas full timeout,71,81
389,4,5:27.0,D. Cousins misses free throw 1 of 2,,71,81
390,4,5:27.0,Offensive rebound by Team,,71,81
391,4,5:27.0,,Y. Ferrell enters the game for D. Harris,71,81
392,4,5:27.0,D. Cousins makes free throw 2 of 2,,72,81
393,4,5:07.0,,S. Curry misses 2-pt jump shot from 4 ft,72,81
394,4,5:06.0,,Offensive rebound by Y. Ferrell,72,81
395,4,4:50.0,,S. Curry makes 3-pt jump shot from 25 ft,72,84
396,4,4:49.0,New Orleans full timeout,,72,84
397,4,4:49.0,D. Cunningham enters the game for D. Cousins,,72,84
398,4,4:33.0,A. Davis makes 3-pt jump shot from 22 ft (assist by J. Jack),,75,84
399,4,4:23.0,,Offensive foul by S. Mejri (drawn by S. Hill),75,84
400,4,4:23.0,,Turnover by S. Mejri (offensive foul),75,84
401,4,4:23.0,,N. Noel enters the game for S. Mejri,75,84
402,4,4:03.0,Turnover by S. Hill (lost ball),,75,84
403,4,3:53.0,,Personal foul by S. Hill (drawn by S. Curry),75,84
404,4,3:53.0,D. Cousins enters the game for D. Cunningham,,75,84
405,4,3:39.0,,H. Barnes misses 2-pt jump shot from 14 ft,75,84
406,4,3:37.0,Defensive rebound by D. Cousins,,75,84
407,4,3:27.0,D. Cousins misses 3-pt jump shot from 25 ft,,75,84
408,4,3:26.0,,Defensive rebound by Y. Ferrell,75,84
409,4,3:16.0,,Personal foul by J. Jack (drawn by Y. Ferrell),75,84
410,4,3:09.0,,Y. Ferrell misses 3-pt jump shot from 26 ft,75,84
411,4,3:08.0,Defensive rebound by S. Hill,,75,84
412,4,3:03.0,A. Davis makes 2-pt dunk at rim (assist by S. Hill),,77,84
413,4,2:37.0,,N. Noel makes 2-pt hook shot from 4 ft (assist by Y. Ferrell),77,86
414,4,2:30.0,J. Holiday misses 3-pt jump shot from 24 ft,,77,86
415,4,2:29.0,,Defensive rebound by N. Noel,77,86
416,4,2:29.0,Loose ball foul by A. Davis (drawn by N. Noel),,77,86
417,4,2:29.0,,N. Noel makes free throw 1 of 2,77,87
418,4,2:29.0,,N. Noel misses free throw 2 of 2,77,87
419,4,2:27.0,Defensive rebound by J. Holiday,,77,87
420,4,2:21.0,Personal foul by D. Finney-Smith (drawn by A. Davis),,77,87
421,4,2:21.0,A. Davis makes free throw 1 of 2,,78,87
422,4,2:21.0,A. Davis makes free throw 2 of 2,,79,87
423,4,2:05.0,,H. Barnes misses 2-pt jump shot from 19 ft,79,87
424,4,2:04.0,Defensive rebound by A. Davis,,79,87
425,4,1:52.0,Shooting foul by H. Barnes (drawn by J. Jack),,79,87
426,4,1:52.0,J. Jack makes free throw 1 of 2,,80,87
427,4,1:52.0,,D. Nowitzki enters the game for N. Noel,80,87
428,4,1:52.0,,D. Harris enters the game for Y. Ferrell,80,87
429,4,1:52.0,D. Cunningham enters the game for D. Cousins,,80,87
430,4,1:52.0,,W. Matthews enters the game for D. Finney-Smith,80,87
431,4,1:52.0,J. Jack makes free throw 2 of 2,,81,87
432,4,1:42.0,,D. Harris makes 2-pt jump shot from 5 ft (assist by S. Curry),81,89
433,4,1:42.0,,Shooting block foul by J. Jack (drawn by D. Harris),81,89
434,4,1:42.0,,D. Harris misses free throw 1 of 1,81,89
435,4,1:41.0,Defensive rebound by A. Davis,,81,89
436,4,1:41.0,New Orleans full timeout,,81,89
437,4,1:41.0,,D. Finney-Smith enters the game for D. Nowitzki,81,89
438,4,1:41.0,,N. Noel enters the game for D. Harris,81,89
439,4,1:41.0,D. Cousins enters the game for D. Cunningham,,81,89
440,4,1:35.0,A. Davis misses 3-pt jump shot from 25 ft,,81,89
441,4,1:34.0,,Defensive rebound by N. Noel,81,89
442,4,1:13.0,,H. Barnes makes 3-pt jump shot from 25 ft (assist by S. Curry),81,92
443,4,1:03.0,A. Davis misses 2-pt jump shot from 4 ft,,81,92
444,4,1:01.0,,Defensive rebound by S. Curry,81,92
445,4,0:41.0,,H. Barnes misses 2-pt jump shot from 19 ft,81,92
446,4,0:40.0,,Offensive rebound by N. Noel,81,92
447,4,0:27.0,,Personal foul by S. Hill (drawn by S. Curry),81,92
448,4,0:27.0,,S. Curry makes free throw 1 of 2,81,93
449,4,0:27.0,,S. Curry makes free throw 2 of 2,81,94
450,4,0:27.0,New Orleans full timeout,,81,94
451,4,0:26.0,Turnover by J. Holiday (bad pass; steal by N. Noel),,81,94
452,4,0:23.0,,N. Noel makes 2-pt dunk at rim,81,96
453,4,0:18.0,A. Davis makes 2-pt jump shot from 4 ft (assist by J. Jack),,83,96
