,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,CHICAGO_ACTION,CLEVELAND_SCORE,CHICAGO_SCORE
387,4,1:11.0,K. Irving misses 3-pt jump shot from 24 ft,,101,109
388,4,1:11.0,Offensive rebound by Team,,101,109
389,4,1:11.0,Turnover by Team (shot clock),,101,109
390,4,0:49.0,,T. Gibson misses 2-pt jump shot from 7 ft,101,109
391,4,0:48.0,Defensive rebound by K. Love,,101,109
392,4,0:37.0,J. Smith misses 3-pt jump shot from 26 ft,,101,109
393,4,0:37.0,,Defensive rebound by R. Rondo,101,109
394,4,0:18.0,,Turnover by D. Wade (traveling),101,109
395,4,0:18.0,Cleveland full timeout,,101,109
396,4,0:11.0,K. Irving makes 2-pt layup from 1 ft (assist by L. James),,103,109
397,4,0:09.0,,Turnover by R. Rondo (bad pass; steal by K. Irving),103,109
398,4,0:09.0,K. Irving makes 2-pt layup from 2 ft,,105,109
399,4,0:08.0,,Personal take foul by J. Smith (drawn by J. Butler),105,109
400,4,0:07.0,,Personal foul by J. Smith (drawn by J. Butler),105,109
401,4,0:07.0,,J. Butler makes free throw 1 of 2,105,110
402,4,0:07.0,,J. Butler makes free throw 2 of 2,105,111
403,4,0:07.0,Cleveland full timeout,,105,111
404,4,0:06.0,Turnover by L. James (bad pass; steal by J. Butler),,105,111
