,QUARTER,TIME_REMAINING,UTAH_ACTION,SACRAMENTO_ACTION,UTAH_SCORE,SACRAMENTO_SCORE
385,4,0:37.0,,Loose ball foul by A. Afflalo (drawn by G. Hayward),90,96
386,4,0:37.0,G. Hayward makes free throw 1 of 2,,91,96
387,4,0:37.0,G. Hayward makes free throw 2 of 2,,92,96
388,4,0:37.0,,Sacramento full timeout,92,96
389,4,0:37.0,,T. Lawson enters the game for W. Cauley-Stein,92,96
390,4,0:17.0,,Turnover by T. Lawson (lost ball; steal by G. Hill),92,96
391,4,0:14.0,Utah full timeout,,92,96
392,4,0:14.0,,W. Cauley-Stein enters the game for D. Collison,92,96
393,4,0:11.0,G. Hayward makes 3-pt jump shot from 25 ft (assist by J. Ingles),,95,96
394,4,0:10.0,,Personal foul by J. Ingles (drawn by W. Cauley-Stein),95,96
395,4,0:10.0,,W. Cauley-Stein misses free throw 1 of 2,95,96
396,4,0:10.0,,Offensive rebound by Team,95,96
397,4,0:10.0,D. Favors enters the game for R. Hood,,95,96
398,4,0:10.0,R. Hood enters the game for D. Favors,,95,97
399,4,0:10.0,,D. Collison enters the game for K. Koufos,95,97
400,4,0:10.0,,W. Cauley-Stein makes free throw 2 of 2,95,97
401,4,0:10.0,Utah full timeout,,95,97
402,4,0:04.0,R. Gobert makes 2-pt layup from 4 ft (assist by G. Hayward),,97,97
403,4,0:04.0,,Sacramento full timeout,97,97
404,4,0:03.0,,Turnover by G. Temple (bad pass),97,97
405,4,0:03.0,,K. Koufos enters the game for D. Collison,97,97
406,4,0:00.0,G. Hill misses 2-pt jump shot from 13 ft,,97,97
407,4,0:00.0,Offensive rebound by Team,,97,97
408,1OT,4:42.0,,Shooting foul by J. Ingles (drawn by A. Afflalo),97,97
409,1OT,4:42.0,,A. Afflalo makes free throw 1 of 2,97,98
410,1OT,4:42.0,,A. Afflalo makes free throw 2 of 2,97,99
411,1OT,4:28.0,G. Hayward misses 3-pt jump shot from 26 ft,,97,99
412,1OT,4:28.0,,Defensive rebound by D. Collison,97,99
413,1OT,4:07.0,,Shooting foul by G. Hill (drawn by T. Lawson),97,99
414,1OT,4:07.0,,T. Lawson makes free throw 1 of 2,97,100
415,1OT,4:07.0,,T. Lawson makes free throw 2 of 2,97,101
416,1OT,3:52.0,J. Ingles misses 3-pt jump shot from 23 ft,,97,101
417,1OT,3:49.0,,Defensive rebound by A. Afflalo,97,101
418,1OT,3:31.0,,D. Collison misses 2-pt jump shot from 17 ft,97,101
419,1OT,3:30.0,Defensive rebound by G. Hayward,,97,101
420,1OT,3:19.0,G. Hayward makes 2-pt layup from 5 ft,,99,101
421,1OT,2:56.0,,T. Lawson misses 2-pt jump shot from 21 ft,99,101
422,1OT,2:55.0,Defensive rebound by G. Hill,,99,101
423,1OT,2:48.0,Shooting foul by T. Lawson (drawn by G. Hayward),,99,101
424,1OT,2:48.0,G. Hayward makes free throw 1 of 2,,100,101
425,1OT,2:48.0,G. Hayward misses free throw 2 of 2,,100,101
426,1OT,2:48.0,,A. Tolliver enters the game for W. Cauley-Stein,100,101
427,1OT,2:47.0,Offensive rebound by R. Gobert,,100,101
428,1OT,2:44.0,G. Hayward misses 2-pt layup from 1 ft (block by A. Tolliver),,100,101
429,1OT,2:43.0,Offensive rebound by Team,,100,101
430,1OT,2:39.0,G. Hayward misses 2-pt jump shot from 18 ft,,100,101
431,1OT,2:38.0,Offensive rebound by R. Gobert,,100,101
432,1OT,2:38.0,R. Gobert makes 2-pt layup from 2 ft,,102,101
433,1OT,2:18.0,,Shooting foul by J. Ingles (drawn by A. Afflalo),102,101
434,1OT,2:18.0,,A. Afflalo makes free throw 1 of 2,102,102
435,1OT,2:18.0,,W. Cauley-Stein enters the game for A. Tolliver,102,102
436,1OT,2:18.0,,A. Afflalo makes free throw 2 of 2,102,103
437,1OT,1:54.0,Turnover by Team (shot clock),,102,103
438,1OT,1:54.0,,A. Tolliver enters the game for W. Cauley-Stein,102,103
439,1OT,1:39.0,,D. Collison makes 2-pt jump shot from 8 ft,102,105
440,1OT,1:39.0,Utah full timeout,,102,105
441,1OT,1:39.0,,W. Cauley-Stein enters the game for A. Tolliver,102,105
442,1OT,1:34.0,Shooting foul by K. Koufos (drawn by G. Hill),,102,105
443,1OT,1:34.0,G. Hill misses free throw 1 of 2,,102,105
444,1OT,1:34.0,Offensive rebound by Team,,102,105
445,1OT,1:34.0,,A. Tolliver enters the game for K. Koufos,102,105
446,1OT,1:34.0,G. Hill makes free throw 2 of 2,,103,105
447,1OT,1:22.0,,W. Cauley-Stein makes 2-pt layup from 3 ft (assist by T. Lawson),103,107
448,1OT,1:07.0,J. Ingles makes 3-pt jump shot from 25 ft (assist by G. Hill),,106,107
449,1OT,0:53.0,,Shooting foul by R. Gobert (drawn by W. Cauley-Stein),106,107
450,1OT,0:53.0,,W. Cauley-Stein misses free throw 1 of 2,106,107
451,1OT,0:53.0,,Offensive rebound by Team,106,107
452,1OT,0:53.0,,W. Cauley-Stein misses free throw 2 of 2,106,107
453,1OT,0:52.0,Defensive rebound by R. Gobert,,106,107
454,1OT,0:33.0,G. Hill makes 2-pt jump shot from 6 ft,,108,107
455,1OT,0:33.0,,Sacramento full timeout,108,107
456,1OT,0:22.0,,D. Collison misses 2-pt jump shot from 6 ft,108,107
457,1OT,0:21.0,Defensive rebound by R. Gobert,,108,107
458,1OT,0:18.0,Personal foul by W. Cauley-Stein (drawn by G. Hill),,108,107
459,1OT,0:18.0,G. Hill misses free throw 1 of 2,,108,107
460,1OT,0:18.0,Offensive rebound by Team,,108,107
461,1OT,0:18.0,G. Hill misses free throw 2 of 2,,108,107
462,1OT,0:16.0,,Defensive rebound by W. Cauley-Stein,108,107
463,1OT,0:09.0,,Shooting foul by R. Gobert (drawn by W. Cauley-Stein),108,107
464,1OT,0:09.0,,W. Cauley-Stein makes free throw 1 of 2,108,108
465,1OT,0:09.0,D. Favors enters the game for R. Hood,,108,108
466,1OT,0:09.0,R. Hood enters the game for D. Favors,,108,109
467,1OT,0:09.0,,G. Temple enters the game for A. Tolliver,108,109
468,1OT,0:09.0,,W. Cauley-Stein makes free throw 2 of 2,108,109
469,1OT,0:09.0,Utah full timeout,,108,109
470,1OT,0:02.0,G. Hill misses 2-pt jump shot from 17 ft,,108,109
471,1OT,0:00.0,Offensive rebound by R. Gobert,,108,109
472,1OT,0:00.0,R. Gobert makes 2-pt layup from 1 ft,,110,109
