,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,PHOENIX_ACTION,CLEVELAND_SCORE,PHOENIX_SCORE
391,4,2:12.0,Cleveland full timeout,,115,109
392,4,1:52.0,,D. Booker makes 2-pt layup from 2 ft,115,111
393,4,1:31.0,L. James misses 2-pt jump shot from 22 ft,,115,111
394,4,1:29.0,Offensive rebound by K. Love,,115,111
395,4,1:26.0,I. Shumpert makes 3-pt jump shot from 25 ft (assist by K. Irving),,118,111
396,4,1:15.0,,E. Bledsoe makes 3-pt jump shot from 25 ft,118,114
397,4,1:15.0,Cleveland full timeout,,118,114
398,4,1:15.0,C. Frye enters the game for T. Thompson,,118,114
399,4,0:56.0,Personal foul by E. Bledsoe (drawn by K. Irving),,118,114
400,4,0:44.0,L. James makes 2-pt layup from 2 ft,,120,114
401,4,0:44.0,,Phoenix full timeout,120,114
402,4,0:44.0,T. Thompson enters the game for K. Love,,120,114
403,4,0:44.0,D. Liggins enters the game for C. Frye,,120,114
404,4,0:34.0,,P. Tucker makes 2-pt layup from 2 ft (assist by E. Bledsoe),120,116
405,4,0:12.0,L. James misses 3-pt jump shot from 26 ft,,120,116
406,4,0:11.0,,Defensive rebound by D. Booker,120,116
407,4,0:11.0,,Phoenix full timeout,120,116
408,4,0:07.0,,D. Booker misses 2-pt jump shot from 3 ft (block by I. Shumpert),120,116
409,4,0:07.0,,Offensive rebound by Team,120,116
410,4,0:07.0,Violation by D. Liggins (kicked ball),,120,116
411,4,0:02.0,,M. Chriss misses 2-pt layup from 1 ft,120,116
412,4,0:02.0,Defensive rebound by T. Thompson,,120,116
