,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,ATLANTA_ACTION,PHILADELPHIA_SCORE,ATLANTA_SCORE
374,4,7:36.0,Turnover by T. Luwawu-Cabarrot (bad pass; steal by T. Hardaway),,85,94
375,4,7:36.0,,Personal foul by R. Covington (drawn by M. Delaney),85,94
376,4,7:36.0,,D. Schröder enters the game for T. Hardaway,85,94
377,4,7:36.0,,P. Millsap enters the game for M. Delaney,85,94
378,4,7:36.0,R. Holmes enters the game for J. Okafor,,85,94
379,4,7:21.0,,P. Millsap misses 2-pt layup from 1 ft,85,94
380,4,7:20.0,Defensive rebound by N. Stauskas,,85,94
381,4,7:13.0,Turnover by N. Stauskas (bad pass; steal by P. Millsap),,85,94
382,4,6:51.0,,P. Millsap misses 2-pt jump shot from 7 ft,85,94
383,4,6:49.0,Defensive rebound by R. Covington,,85,94
384,4,6:46.0,Shooting foul by K. Bazemore (drawn by T. Luwawu-Cabarrot),,85,94
385,4,6:46.0,T. Luwawu-Cabarrot makes free throw 1 of 2,,86,94
386,4,6:46.0,T. Luwawu-Cabarrot makes free throw 2 of 2,,87,94
387,4,6:36.0,,D. Schröder misses 2-pt jump shot from 17 ft,87,94
388,4,6:34.0,Defensive rebound by R. Covington,,87,94
389,4,6:28.0,R. Covington misses 3-pt jump shot from 25 ft,,87,94
390,4,6:26.0,,Defensive rebound by T. Sefolosha,87,94
391,4,6:08.0,,Shooting foul by R. Covington (drawn by D. Schröder),87,94
392,4,6:08.0,,D. Schröder makes free throw 1 of 2,87,95
393,4,6:08.0,,D. Schröder makes free throw 2 of 2,87,96
394,4,5:58.0,Turnover by T. Luwawu-Cabarrot (step out of bounds),,87,96
395,4,5:58.0,,Atlanta full timeout,87,96
396,4,5:58.0,E. İlyasova enters the game for T. Luwawu-Cabarrot,,87,96
397,4,5:48.0,,Turnover by D. Howard (3 sec),87,96
398,4,5:34.0,N. Stauskas misses 2-pt layup from 2 ft,,87,96
399,4,5:32.0,,Defensive rebound by T. Sefolosha,87,96
400,4,5:20.0,,K. Bazemore makes 3-pt jump shot from 24 ft (assist by D. Schröder),87,99
401,4,5:11.0,E. İlyasova makes 3-pt jump shot from 25 ft (assist by R. Covington),,90,99
402,4,4:50.0,,D. Schröder makes 2-pt jump shot from 16 ft,90,101
403,4,4:40.0,T. McConnell misses 2-pt jump shot from 17 ft,,90,101
404,4,4:39.0,,Defensive rebound by D. Howard,90,101
405,4,4:29.0,,K. Bazemore misses 2-pt jump shot from 15 ft,90,101
406,4,4:28.0,,Offensive rebound by D. Howard,90,101
407,4,4:27.0,,D. Howard makes 2-pt layup from 1 ft,90,103
408,4,4:27.0,Philadelphia full timeout,,90,103
409,4,4:27.0,,T. Hardaway enters the game for T. Sefolosha,90,103
410,4,4:27.0,,K. Humphries enters the game for D. Howard,90,103
411,4,4:27.0,J. Okafor enters the game for R. Holmes,,90,103
412,4,4:03.0,R. Covington misses 2-pt dunk at rim (block by P. Millsap),,90,103
413,4,4:00.0,,Defensive rebound by D. Schröder,90,103
414,4,3:45.0,,P. Millsap makes 2-pt jump shot from 15 ft (assist by K. Bazemore),90,105
415,4,3:45.0,Philadelphia full timeout,,90,105
416,4,3:25.0,J. Okafor misses 2-pt layup from 2 ft,,90,105
417,4,3:24.0,,Defensive rebound by P. Millsap,90,105
418,4,3:04.0,,D. Schröder misses 2-pt layup from 1 ft,90,105
419,4,3:02.0,Defensive rebound by R. Covington,,90,105
420,4,2:58.0,N. Stauskas misses 2-pt layup from 2 ft (block by P. Millsap),,90,105
421,4,2:56.0,,Defensive rebound by K. Humphries,90,105
422,4,2:51.0,,Shooting foul by J. Okafor (drawn by P. Millsap),90,105
423,4,2:51.0,,P. Millsap misses free throw 1 of 2,90,105
424,4,2:51.0,,Offensive rebound by Team,90,105
425,4,2:51.0,,P. Millsap misses free throw 2 of 2,90,105
426,4,2:51.0,C. Randle enters the game for T. McConnell,,90,105
427,4,2:51.0,,T. Sefolosha enters the game for K. Bazemore,90,105
428,4,2:49.0,,Offensive rebound by K. Humphries,90,105
429,4,2:48.0,,K. Humphries misses 2-pt layup at rim,90,105
430,4,2:47.0,Defensive rebound by J. Okafor,,90,105
431,4,2:32.0,R. Covington misses 2-pt layup from 1 ft,,90,105
432,4,2:30.0,,Defensive rebound by K. Humphries,90,105
433,4,2:21.0,,D. Schröder misses 2-pt jump shot from 3 ft,90,105
434,4,2:20.0,,Offensive rebound by P. Millsap,90,105
435,4,2:18.0,,T. Hardaway misses 3-pt jump shot from 24 ft,90,105
436,4,2:18.0,Defensive rebound by Team,,90,105
437,4,2:18.0,,Loose ball foul by D. Schröder (drawn by C. Randle),90,105
438,4,2:17.0,,K. Bazemore enters the game for P. Millsap,90,105
439,4,2:17.0,T. Luwawu-Cabarrot enters the game for R. Covington,,90,105
440,4,2:17.0,R. Holmes enters the game for J. Okafor,,90,105
441,4,2:02.0,C. Randle makes 3-pt jump shot from 25 ft (assist by T. Luwawu-Cabarrot),,93,105
442,4,1:41.0,,T. Hardaway makes 2-pt jump shot from 18 ft (assist by D. Schröder),93,107
443,4,1:35.0,Turnover by C. Randle (bad pass),,93,107
444,4,1:35.0,,M. Delaney enters the game for D. Schröder,93,107
445,4,1:35.0,D. Šarić enters the game for E. İlyasova,,93,107
446,4,1:35.0,,M. Dunleavy enters the game for K. Bazemore,93,107
447,4,1:18.0,,T. Hardaway misses 2-pt layup from 1 ft,93,107
448,4,1:16.0,Defensive rebound by N. Stauskas,,93,107
449,4,1:03.0,N. Stauskas misses 2-pt jump shot from 19 ft,,93,107
450,4,1:01.0,,Defensive rebound by T. Sefolosha,93,107
451,4,0:44.0,,M. Delaney makes 3-pt jump shot from 24 ft,93,110
452,4,0:34.0,R. Holmes misses 2-pt jump shot from 7 ft,,93,110
453,4,0:32.0,,Defensive rebound by K. Humphries,93,110
454,4,0:09.0,,Turnover by Team (shot clock),93,110
455,4,0:09.0,,M. Scott enters the game for T. Sefolosha,93,110
