,QUARTER,TIME_REMAINING,PORTLAND_ACTION,MINNESOTA_ACTION,PORTLAND_SCORE,MINNESOTA_SCORE
383,4,4:36.0,Defensive rebound by M. Harkless,,98,99
384,4,4:26.0,D. Lillard makes 2-pt layup from 2 ft,,100,99
385,4,4:03.0,,K. Towns makes 2-pt hook shot from 6 ft,100,101
386,4,3:42.0,D. Lillard misses 3-pt jump shot from 25 ft (block by B. Rush),,100,101
387,4,3:41.0,,Defensive rebound by Team,100,101
388,4,3:41.0,Loose ball foul by D. Lillard (drawn by B. Rush),,100,101
389,4,3:41.0,,B. Rush misses free throw 1 of 2,100,101
390,4,3:41.0,,Offensive rebound by Team,100,101
391,4,3:41.0,,B. Rush makes free throw 2 of 2,100,102
392,4,3:26.0,A. Aminu misses 3-pt jump shot from 24 ft,,100,102
393,4,3:25.0,,Defensive rebound by B. Rush,100,102
394,4,3:05.0,,K. Towns makes 2-pt jump shot from 16 ft (assist by R. Rubio),100,104
395,4,3:04.0,Portland full timeout,,100,104
396,4,3:04.0,A. Crabbe enters the game for E. Turner,,100,104
397,4,2:50.0,D. Lillard makes 3-pt jump shot from 23 ft (assist by C. McCollum),,103,104
398,4,2:27.0,,Turnover by B. Rush (bad pass; steal by A. Crabbe),103,104
399,4,2:21.0,C. McCollum misses 2-pt layup from 2 ft,,103,104
400,4,2:19.0,,Defensive rebound by R. Rubio,103,104
401,4,2:08.0,,G. Dieng misses 2-pt jump shot from 19 ft,103,104
402,4,2:07.0,,Offensive rebound by Team,103,104
403,4,1:45.0,,A. Wiggins makes 2-pt jump shot from 20 ft,103,106
404,4,1:20.0,D. Lillard misses 2-pt jump shot from 8 ft,,103,106
405,4,1:19.0,Offensive rebound by A. Aminu,,103,106
406,4,1:16.0,C. McCollum misses 3-pt jump shot from 25 ft,,103,106
407,4,1:15.0,,Defensive rebound by K. Towns,103,106
408,4,0:57.0,,K. Towns makes 2-pt jump shot from 8 ft (assist by R. Rubio),103,108
409,4,0:57.0,Portland full timeout,,103,108
410,4,0:57.0,E. Turner enters the game for M. Harkless,,103,108
411,4,0:54.0,D. Lillard makes 3-pt jump shot from 26 ft (assist by E. Turner),,106,108
412,4,0:35.0,,K. Towns makes 2-pt dunk at rim (assist by G. Dieng),106,110
413,4,0:35.0,Portland full timeout,,106,110
414,4,0:32.0,Shooting foul by G. Dieng (drawn by A. Crabbe),,106,110
415,4,0:32.0,A. Crabbe makes free throw 1 of 2,,107,110
416,4,0:32.0,A. Crabbe misses free throw 2 of 2,,107,110
417,4,0:32.0,M. Harkless enters the game for E. Turner,,107,110
418,4,0:31.0,Offensive rebound by A. Aminu,,107,110
419,4,0:31.0,A. Aminu makes 2-pt layup from 2 ft,,109,110
420,4,0:31.0,,Minnesota full timeout,109,110
421,4,0:31.0,E. Turner enters the game for C. McCollum,,109,110
422,4,0:12.0,,R. Rubio misses 2-pt layup from 1 ft (block by A. Aminu),109,110
423,4,0:10.0,,Offensive rebound by K. Towns,109,110
424,4,0:06.0,,A. Wiggins misses 3-pt jump shot from 29 ft,109,110
425,4,0:05.0,Defensive rebound by Team,,109,110
426,4,0:05.0,Portland full timeout,,109,110
427,4,0:05.0,C. McCollum enters the game for M. Harkless,,109,110
428,4,0:00.0,D. Lillard misses 2-pt jump shot from 17 ft,,109,110
429,4,0:00.0,Offensive rebound by Team,,109,110
