,QUARTER,TIME_REMAINING,NEW YORK_ACTION,GOLDEN STATE_ACTION,NEW YORK_SCORE,GOLDEN STATE_SCORE
383,4,6:54.0,R. Baker makes 2-pt layup from 1 ft (assist by J. Holiday),,80,96
384,4,6:26.0,,K. Looney makes 2-pt dunk at rim (assist by S. Livingston),80,98
385,4,5:59.0,Turnover by Team (shot clock),,80,98
386,4,5:59.0,Official timeout,,80,98
387,4,5:59.0,B. Jennings enters the game for C. Lee,,80,98
388,4,5:43.0,,Turnover by D. Green (bad pass; steal by J. Holiday),80,98
389,4,5:38.0,Turnover by B. Jennings (bad pass; steal by K. Looney),,80,98
390,4,5:27.0,,S. Curry misses 3-pt jump shot from 27 ft,80,98
391,4,5:25.0,Defensive rebound by W. Hernangómez,,80,98
392,4,5:14.0,K. Porziņģis misses 3-pt jump shot from 27 ft,,80,98
393,4,5:13.0,,Defensive rebound by S. Curry,80,98
394,4,5:12.0,,Personal foul by K. Porziņģis (drawn by S. Curry),80,98
395,4,5:00.0,,S. Curry misses 3-pt jump shot from 27 ft,80,98
396,4,4:59.0,Defensive rebound by W. Hernangómez,,80,98
397,4,4:39.0,W. Hernangómez makes 2-pt hook shot from 9 ft,,82,98
398,4,4:22.0,,P. McCaw misses 2-pt layup from 3 ft (block by W. Hernangómez),82,98
399,4,4:21.0,Defensive rebound by W. Hernangómez,,82,98
400,4,4:20.0,J. Holiday misses 2-pt jump shot from 3 ft (block by D. Green),,82,98
401,4,4:18.0,,Defensive rebound by Team,82,98
402,4,4:18.0,,I. Clark enters the game for S. Curry,82,98
403,4,4:02.0,,S. Livingston misses 2-pt jump shot from 14 ft,82,98
404,4,4:00.0,Defensive rebound by W. Hernangómez,,82,98
405,4,3:47.0,J. Holiday misses 3-pt jump shot from 25 ft (block by S. Livingston),,82,98
406,4,3:47.0,,Defensive rebound by D. Green,82,98
407,4,3:38.0,,D. Green misses 3-pt jump shot from 27 ft,82,98
408,4,3:38.0,,Offensive rebound by K. Looney,82,98
409,4,3:27.0,Violation by W. Hernangómez (kicked ball),,82,98
410,4,3:21.0,,P. McCaw misses 2-pt layup from 2 ft,82,98
411,4,3:19.0,,Offensive rebound by D. Green,82,98
412,4,3:19.0,,D. Green misses 2-pt layup from 2 ft,82,98
413,4,3:17.0,Defensive rebound by W. Hernangómez,,82,98
414,4,3:10.0,Turnover by B. Jennings (lost ball),,82,98
415,4,2:49.0,,Turnover by P. McCaw (bad pass; steal by J. Holiday),82,98
416,4,2:43.0,K. Porziņģis misses 2-pt jump shot from 8 ft,,82,98
417,4,2:41.0,Offensive rebound by K. Porziņģis,,82,98
418,4,2:41.0,K. Porziņģis makes 2-pt layup at rim,,84,98
419,4,2:35.0,,Golden State full timeout,84,98
420,4,2:35.0,New York full timeout,,84,98
421,4,2:35.0,,J. McAdoo enters the game for D. Green,84,98
422,4,2:27.0,,Turnover by I. Clark (bad pass; steal by J. Holiday),84,98
423,4,2:22.0,R. Baker makes 2-pt layup from 1 ft (assist by J. Holiday),,86,98
424,4,2:02.0,,P. McCaw misses 3-pt jump shot from 25 ft,86,98
425,4,2:02.0,,Offensive rebound by Team,86,98
426,4,1:58.0,,I. Clark misses 2-pt jump shot from 12 ft (block by J. Holiday),86,98
427,4,1:56.0,Defensive rebound by B. Jennings,,86,98
428,4,1:54.0,Shooting foul by K. Looney (drawn by W. Hernangómez),,86,98
429,4,1:54.0,W. Hernangómez misses free throw 1 of 2,,86,98
430,4,1:54.0,Offensive rebound by Team,,86,98
431,4,1:54.0,W. Hernangómez misses free throw 2 of 2,,86,98
432,4,1:54.0,,Defensive rebound by J. McAdoo,86,98
433,4,1:35.0,,Shooting foul by K. Porziņģis (drawn by K. Looney),86,98
434,4,1:35.0,,K. Looney makes free throw 1 of 2,86,99
435,4,1:35.0,,K. Looney misses free throw 2 of 2,86,99
436,4,1:35.0,M. Ndour enters the game for K. Porziņģis,,86,99
437,4,1:35.0,S. Vujačić enters the game for B. Jennings,,86,99
438,4,1:35.0,M. Plumlee enters the game for W. Hernangómez,,86,99
439,4,1:33.0,,Offensive rebound by K. Looney,86,99
440,4,1:14.0,,S. Livingston makes 2-pt jump shot from 16 ft,86,101
441,4,1:04.0,S. Vujačić misses 3-pt jump shot from 27 ft,,86,101
442,4,1:04.0,,Defensive rebound by K. Looney,86,101
443,4,0:46.0,,I. Clark makes 2-pt jump shot from 10 ft (assist by S. Livingston),86,103
444,4,0:31.0,J. Holiday makes 2-pt dunk at rim,,88,103
445,4,0:09.0,,Turnover by I. Clark (lost ball; steal by J. Holiday),88,103
446,4,0:04.0,M. Ndour makes 2-pt layup from 1 ft (assist by R. Baker),,90,103
