,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,LA CLIPPERS_ACTION,LA LAKERS_SCORE,LA CLIPPERS_SCORE
387,4,8:47.0,,B. Griffin makes free throw 2 of 2,81,97
388,4,8:34.0,B. Ingram misses 2-pt jump shot from 20 ft,,81,97
389,4,8:32.0,Offensive rebound by B. Ingram,,81,97
390,4,8:20.0,T. Ennis makes 3-pt jump shot from 27 ft (assist by B. Ingram),,84,97
391,4,8:06.0,,Turnover by C. Paul (bad pass; steal by D. Nwaba),84,97
392,4,7:57.0,T. Robinson makes 2-pt hook shot from 6 ft (assist by T. Ennis),,86,97
393,4,7:35.0,,B. Griffin makes 3-pt jump shot from 29 ft (assist by J. Redick),86,100
394,4,7:19.0,B. Ingram makes 2-pt jump shot from 21 ft (assist by D. Nwaba),,88,100
395,4,6:56.0,,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),88,102
396,4,6:34.0,T. Robinson misses 3-pt jump shot from 25 ft,,88,102
397,4,6:33.0,,Defensive rebound by J. Redick,88,102
398,4,6:22.0,,R. Felton misses 3-pt jump shot from 25 ft,88,102
399,4,6:21.0,Defensive rebound by T. Black,,88,102
400,4,6:01.0,T. Ennis misses 3-pt jump shot from 27 ft,,88,102
401,4,6:00.0,Offensive rebound by B. Ingram,,88,102
402,4,5:49.0,B. Ingram makes 3-pt jump shot from 26 ft (assist by T. Black),,91,102
403,4,5:22.0,,R. Felton misses 2-pt jump shot from 17 ft,91,102
404,4,5:19.0,Defensive rebound by T. Robinson,,91,102
405,4,5:08.0,T. Robinson makes 2-pt layup from 1 ft (assist by B. Ingram),,93,102
406,4,5:08.0,,LA Clippers full timeout,93,102
407,4,5:08.0,,L. Mbah a Moute enters the game for R. Felton,93,102
408,4,4:57.0,,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),93,104
409,4,4:40.0,Shooting foul by J. Redick (drawn by D. Nwaba),,93,104
410,4,4:40.0,D. Nwaba makes free throw 1 of 2,,94,104
411,4,4:40.0,D. Nwaba misses free throw 2 of 2,,94,104
412,4,4:38.0,,Defensive rebound by D. Jordan,94,104
413,4,4:26.0,,C. Paul misses 2-pt jump shot from 17 ft,94,104
414,4,4:25.0,Defensive rebound by D. Nwaba,,94,104
415,4,4:14.0,B. Ingram misses 2-pt jump shot from 14 ft,,94,104
416,4,4:12.0,Offensive rebound by T. Black,,94,104
417,4,4:12.0,Personal foul by B. Griffin (drawn by T. Black),,94,104
418,4,4:12.0,T. Black makes free throw 1 of 2,,95,104
419,4,4:12.0,T. Black makes free throw 2 of 2,,96,104
420,4,3:57.0,,B. Griffin makes 2-pt dunk at rim (assist by J. Redick),96,106
421,4,3:34.0,D. Nwaba makes 2-pt jump shot from 20 ft (assist by T. Ennis),,98,106
422,4,3:08.0,D. Russell enters the game for T. Ennis,,98,106
423,4,3:08.0,J. Clarkson enters the game for B. Ingram,,98,106
424,4,3:06.0,,Shooting foul by D. Nwaba (drawn by J. Redick),98,106
425,4,3:06.0,,J. Redick makes free throw 1 of 2,98,107
426,4,3:06.0,,J. Redick makes free throw 2 of 2,98,108
427,4,2:52.0,T. Black makes 2-pt dunk at rim (assist by T. Robinson),,100,108
428,4,2:41.0,,B. Griffin makes 2-pt layup from 2 ft,100,110
429,4,2:41.0,,Shooting foul by T. Robinson (drawn by B. Griffin),100,110
430,4,2:41.0,Official timeout,,100,110
431,4,2:41.0,,B. Griffin makes free throw 1 of 1,100,111
432,4,2:27.0,J. Clarkson misses 3-pt jump shot from 26 ft,,100,111
433,4,2:26.0,Offensive rebound by D. Nwaba,,100,111
434,4,2:16.0,J. Clarkson misses 3-pt jump shot from 26 ft,,100,111
435,4,2:16.0,,Defensive rebound by Team,100,111
436,4,2:01.0,,Turnover by C. Paul (bad pass),100,111
437,4,1:53.0,D. Russell makes 2-pt jump shot from 10 ft,,102,111
438,4,1:36.0,,C. Paul makes 2-pt jump shot from 17 ft,102,113
439,4,1:26.0,Turnover by D. Russell (bad pass; steal by D. Jordan),,102,113
440,4,1:08.0,,C. Paul makes 2-pt jump shot from 15 ft,102,115
441,4,0:59.0,Shooting foul by J. Redick (drawn by D. Nwaba),,102,115
442,4,0:59.0,D. Nwaba makes free throw 1 of 2,,103,115
443,4,0:59.0,T. Ennis enters the game for D. Russell,,103,115
444,4,0:59.0,D. Nwaba makes free throw 2 of 2,,104,115
445,4,0:46.0,,C. Paul misses 3-pt jump shot from 27 ft,104,115
446,4,0:45.0,Defensive rebound by D. Nwaba,,104,115
447,4,0:29.0,T. Robinson misses 2-pt jump shot from 7 ft,,104,115
448,4,0:27.0,,Defensive rebound by B. Griffin,104,115
449,4,0:05.0,,Turnover by Team (shot clock),104,115
