,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,UTAH_ACTION,SAN ANTONIO_SCORE,UTAH_SCORE
388,4,6:21.0,,Offensive rebound by R. Gobert,94,75
389,4,6:21.0,,R. Gobert makes 2-pt dunk at rim,94,77
390,4,5:53.0,L. Aldridge misses 2-pt jump shot from 18 ft,,94,77
391,4,5:52.0,,Defensive rebound by R. Gobert,94,77
392,4,5:41.0,,G. Hill misses 2-pt jump shot from 13 ft,94,77
393,4,5:40.0,Defensive rebound by L. Aldridge,,94,77
394,4,5:23.0,P. Mills misses 2-pt jump shot from 17 ft,,94,77
395,4,5:23.0,Offensive rebound by Team,,94,77
396,4,5:23.0,,Loose ball foul by S. Mack (drawn by L. Aldridge),94,77
397,4,5:23.0,,J. Withey enters the game for R. Gobert,94,77
398,4,5:23.0,,T. Lyles enters the game for D. Favors,94,77
399,4,5:23.0,,J. Ingles enters the game for G. Hill,94,77
400,4,5:10.0,P. Mills misses 3-pt jump shot from 26 ft,,94,77
401,4,5:10.0,,Defensive rebound by J. Withey,94,77
402,4,5:03.0,,Turnover by S. Mack (bad pass; steal by K. Anderson),94,77
403,4,4:46.0,P. Mills misses 3-pt jump shot from 24 ft,,94,77
404,4,4:46.0,,Defensive rebound by D. Exum,94,77
405,4,4:33.0,,S. Mack makes 2-pt jump shot from 19 ft,94,79
406,4,4:10.0,L. Aldridge makes 2-pt hook shot from 4 ft,,96,79
407,4,3:58.0,,Personal foul by P. Mills,96,79
408,4,3:58.0,D. Dedmon enters the game for D. Lee,,96,79
409,4,3:58.0,N. Laprovíttola enters the game for P. Mills,,96,79
410,4,3:52.0,,J. Ingles misses 3-pt jump shot from 24 ft,96,79
411,4,3:51.0,Defensive rebound by K. Anderson,,96,79
412,4,3:27.0,K. Anderson misses 2-pt jump shot from 19 ft,,96,79
413,4,3:26.0,,Defensive rebound by J. Withey,96,79
414,4,3:13.0,,Shooting foul by K. Anderson (drawn by T. Lyles),96,79
415,4,3:13.0,,T. Lyles makes free throw 1 of 2,96,80
416,4,3:13.0,,T. Lyles misses free throw 2 of 2,96,80
417,4,3:13.0,Defensive rebound by D. Dedmon,,96,80
418,4,3:13.0,D. Bertāns enters the game for L. Aldridge,,96,80
419,4,3:13.0,D. Murray enters the game for J. Simmons,,96,80
420,4,3:13.0,B. Forbes enters the game for K. Anderson,,96,80
421,4,3:05.0,Shooting foul by J. Withey (drawn by D. Murray),,96,80
422,4,3:05.0,D. Murray makes free throw 1 of 2,,97,80
423,4,3:05.0,D. Murray makes free throw 2 of 2,,98,80
424,4,2:41.0,,D. Exum misses 3-pt jump shot from 22 ft,98,80
425,4,2:41.0,,Offensive rebound by T. Lyles,98,80
426,4,2:40.0,,Personal foul by N. Laprovíttola (drawn by T. Lyles),98,80
427,4,2:40.0,,Utah full timeout,98,80
428,4,2:40.0,,T. Lyles makes free throw 1 of 2,98,81
429,4,2:40.0,,T. Lyles makes free throw 2 of 2,98,82
430,4,2:28.0,D. Murray misses 2-pt jump shot from 6 ft,,98,82
431,4,2:28.0,,Defensive rebound by T. Lyles,98,82
432,4,2:21.0,,Shooting foul by D. Dedmon (drawn by J. Withey),98,82
433,4,2:21.0,,J. Withey misses free throw 1 of 2,98,82
434,4,2:21.0,,Offensive rebound by Team,98,82
435,4,2:21.0,,J. Withey makes free throw 2 of 2,98,83
436,4,2:05.0,D. Dedmon misses 2-pt jump shot from 15 ft,,98,83
437,4,2:05.0,,Defensive rebound by T. Lyles,98,83
438,4,1:50.0,,T. Lyles misses 3-pt jump shot from 25 ft,98,83
439,4,1:50.0,Defensive rebound by N. Laprovíttola,,98,83
440,4,1:46.0,Turnover by N. Laprovíttola (lost ball; steal by T. Lyles),,98,83
441,4,1:37.0,,Shooting foul by D. Bertāns (drawn by J. Withey),98,83
442,4,1:37.0,,J. Withey makes free throw 1 of 2,98,84
443,4,1:37.0,,J. Withey makes free throw 2 of 2,98,85
444,4,1:21.0,D. Bertāns misses 2-pt layup from 3 ft (block by J. Withey),,98,85
445,4,1:21.0,Offensive rebound by Team,,98,85
446,4,1:14.0,N. Laprovíttola misses 2-pt jump shot from 18 ft,,98,85
447,4,1:14.0,,Defensive rebound by D. Exum,98,85
448,4,1:05.0,,J. Withey misses 2-pt layup from 2 ft,98,85
449,4,1:04.0,Defensive rebound by D. Bertāns,,98,85
450,4,1:00.0,D. Murray misses 2-pt layup from 2 ft,,98,85
451,4,0:58.0,,Defensive rebound by J. Ingles,98,85
452,4,0:50.0,,T. Lyles misses 3-pt jump shot from 25 ft,98,85
453,4,0:49.0,Defensive rebound by D. Dedmon,,98,85
454,4,0:37.0,D. Dedmon makes 2-pt dunk at rim (assist by D. Murray),,100,85
455,4,0:27.0,,S. Mack misses 2-pt layup from 2 ft (block by D. Dedmon),100,85
456,4,0:27.0,,Offensive rebound by Team,100,85
457,4,0:24.0,,Personal foul by B. Forbes (drawn by J. Ingles),100,85
458,4,0:24.0,,J. Ingles makes free throw 1 of 2,100,86
459,4,0:24.0,,J. Ingles misses free throw 2 of 2,100,86
460,4,0:22.0,Defensive rebound by Team,,100,86
