,QUARTER,TIME_REMAINING,HOUSTON_ACTION,OKLAHOMA CITY_ACTION,HOUSTON_SCORE,OKLAHOMA CITY_SCORE
381,4,4:23.0,Defensive rebound by E. Gordon,,100,97
382,4,4:02.0,N. Hilário enters the game for C. Capela,,100,97
383,4,4:00.0,Turnover by T. Ariza (bad pass; steal by V. Oladipo),,100,97
384,4,3:54.0,,A. Roberson misses 2-pt layup from 2 ft,100,97
385,4,3:53.0,Defensive rebound by N. Hilário,,100,97
386,4,3:38.0,Personal foul by S. Adams (drawn by J. Harden),,100,97
387,4,3:23.0,E. Gordon misses 3-pt jump shot from 26 ft,,100,97
388,4,3:22.0,,Defensive rebound by A. Roberson,100,97
389,4,3:00.0,,V. Oladipo makes 3-pt jump shot from 23 ft (assist by A. Roberson),100,100
390,4,2:32.0,E. Gordon misses 3-pt jump shot from 24 ft,,100,100
391,4,2:32.0,,Defensive rebound by R. Westbrook,100,100
392,4,2:17.0,,R. Westbrook misses 2-pt jump shot from 19 ft,100,100
393,4,2:16.0,Defensive rebound by R. Anderson,,100,100
394,4,1:58.0,J. Harden misses 2-pt jump shot from 15 ft (block by A. Roberson),,100,100
395,4,1:57.0,,Defensive rebound by V. Oladipo,100,100
396,4,1:43.0,,A. Roberson makes 2-pt dunk at rim (assist by R. Westbrook),100,102
397,4,1:43.0,Houston full timeout,,100,102
398,4,1:26.0,R. Anderson misses 3-pt jump shot from 24 ft,,100,102
399,4,1:24.0,Offensive rebound by J. Harden,,100,102
400,4,1:17.0,E. Gordon misses 2-pt layup from 1 ft (block by S. Adams),,100,102
401,4,1:17.0,,Defensive rebound by Team,100,102
402,4,1:05.0,,Turnover by R. Westbrook (lost ball),100,102
403,4,0:49.0,T. Ariza misses 3-pt jump shot from 23 ft,,100,102
404,4,0:48.0,,Defensive rebound by S. Adams,100,102
405,4,0:28.0,,Shooting foul by N. Hilário (drawn by R. Westbrook),100,102
406,4,0:28.0,,R. Westbrook misses free throw 1 of 2,100,102
407,4,0:28.0,,Offensive rebound by Team,100,102
408,4,0:28.0,,R. Westbrook makes free throw 2 of 2,100,103
409,4,0:18.0,J. Harden misses 3-pt jump shot from 25 ft,,100,103
410,4,0:16.0,,Defensive rebound by A. Roberson,100,103
411,4,0:14.0,,Turnover by R. Westbrook (bad pass; steal by J. Harden),100,103
412,4,0:12.0,Turnover by J. Harden (bad pass),,100,103
413,4,0:12.0,,Oklahoma City full timeout,100,103
414,4,0:12.0,C. Brewer enters the game for R. Anderson,,100,103
415,4,0:12.0,C. Capela enters the game for N. Hilário,,100,103
416,4,0:12.0,,Á. Abrines enters the game for A. Roberson,100,103
417,4,0:12.0,,E. Freedom enters the game for S. Adams,100,103
418,4,0:08.0,,Á. Abrines misses 2-pt layup from 3 ft,100,103
419,4,0:07.0,,Offensive rebound by Team,100,103
420,4,0:06.0,,R. Westbrook makes 2-pt dunk at rim (assist by Á. Abrines),100,105
421,4,0:06.0,Houston full timeout,,100,105
422,4,0:06.0,,A. Roberson enters the game for Á. Abrines,100,105
423,4,0:06.0,R. Anderson enters the game for C. Capela,,100,105
424,4,0:06.0,N. Hilário enters the game for C. Brewer,,100,105
425,4,0:06.0,,J. Grant enters the game for D. Sabonis,100,105
426,4,0:06.0,,S. Adams enters the game for E. Freedom,100,105
427,4,0:01.0,E. Gordon makes 3-pt jump shot from 25 ft,,103,105
