,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,PHOENIX_ACTION,GOLDEN STATE_SCORE,PHOENIX_SCORE
391,4,9:46.0,K. Thompson misses 3-pt jump shot from 24 ft,,96,83
392,4,9:45.0,,Defensive rebound by A. Williams,96,83
393,4,9:21.0,,T. Warren makes 2-pt layup from 1 ft (assist by J. Dudley),96,85
394,4,8:55.0,D. West makes 2-pt jump shot from 8 ft,,98,85
395,4,8:42.0,,Shooting foul by D. West (drawn by A. Williams),98,85
396,4,8:42.0,Official timeout,,98,85
397,4,8:42.0,,A. Williams makes free throw 1 of 2,98,86
398,4,8:42.0,,T. Ulis enters the game for R. Price,98,85
399,4,8:42.0,,A. Williams makes free throw 2 of 2,98,87
400,4,8:20.0,D. West makes 2-pt jump shot from 18 ft (assist by K. Thompson),,100,87
401,4,8:00.0,,A. Williams makes 2-pt layup from 1 ft (assist by J. Dudley),100,89
402,4,7:43.0,M. Barnes misses 3-pt jump shot from 26 ft,,100,89
403,4,7:43.0,Offensive rebound by D. West,,100,89
404,4,7:35.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by D. West),,103,89
405,4,7:19.0,,J. Dudley makes 2-pt jump shot from 9 ft,103,91
406,4,7:03.0,Shooting foul by A. Williams (drawn by M. Barnes),,103,91
407,4,7:03.0,M. Barnes makes free throw 1 of 2,,104,91
408,4,7:03.0,M. Barnes misses free throw 2 of 2,,104,91
409,4,7:03.0,,M. Chriss enters the game for T. Warren,104,91
410,4,7:03.0,P. McCaw enters the game for S. Livingston,,104,91
411,4,7:01.0,,Defensive rebound by M. Chriss,104,91
412,4,6:37.0,,J. Dudley makes 2-pt jump shot from 19 ft (assist by T. Ulis),104,93
413,4,6:25.0,Turnover by D. West (lost ball; steal by A. Williams),,104,93
414,4,6:20.0,,D. Booker makes 2-pt layup from 2 ft (assist by M. Chriss),104,95
415,4,6:18.0,Golden State full timeout,,104,95
416,4,6:18.0,S. Curry enters the game for K. Thompson,,104,95
417,4,6:05.0,Turnover by S. Curry (bad pass; steal by J. Dudley),,104,95
418,4,6:01.0,,M. Chriss makes 2-pt dunk at rim (assist by T. Ulis),104,97
419,4,5:48.0,P. McCaw misses 3-pt jump shot from 26 ft,,104,97
420,4,5:48.0,,Defensive rebound by A. Williams,104,97
421,4,5:33.0,,T. Ulis misses 2-pt layup from 2 ft (block by D. West),104,97
422,4,5:33.0,,Offensive rebound by Team,104,97
423,4,5:27.0,,J. Dudley makes 2-pt layup from 2 ft (assist by M. Chriss),104,99
424,4,5:09.0,D. West misses 2-pt jump shot from 19 ft,,104,99
425,4,5:09.0,,Defensive rebound by J. Dudley,104,99
426,4,5:01.0,,T. Ulis makes 2-pt jump shot from 20 ft (assist by D. Booker),104,101
427,4,4:45.0,S. Curry misses 2-pt jump shot from 19 ft,,104,101
428,4,4:44.0,,Defensive rebound by A. Williams,104,101
429,4,4:39.0,,Turnover by T. Ulis (bad pass; steal by M. Barnes),104,101
430,4,4:23.0,Turnover by D. West (bad pass; steal by A. Williams),,104,101
431,4,4:08.0,Offensive charge foul by M. Chriss (drawn by S. Curry),,104,101
432,4,4:08.0,,Turnover by M. Chriss (offensive foul),104,101
433,4,4:08.0,K. Thompson enters the game for I. Clark,,104,101
434,4,4:08.0,J. McGee enters the game for D. West,,104,101
435,4,4:08.0,S. Livingston enters the game for P. McCaw,,104,101
436,4,3:55.0,S. Curry makes 3-pt jump shot from 26 ft,,107,101
437,4,3:47.0,,Turnover by D. Booker (step out of bounds),107,101
438,4,3:36.0,Turnover by S. Curry (lost ball; steal by A. Williams),,107,101
439,4,3:34.0,,Shooting foul by M. Barnes (drawn by T. Ulis),107,101
440,4,3:34.0,,T. Ulis misses free throw 1 of 2,107,101
441,4,3:34.0,,Offensive rebound by Team,107,101
442,4,3:34.0,,T. Ulis misses free throw 2 of 2,107,101
443,4,3:33.0,,Offensive rebound by M. Chriss,107,101
444,4,3:31.0,,M. Chriss misses 2-pt layup from 2 ft,107,101
445,4,3:31.0,,Offensive rebound by A. Williams,107,101
446,4,3:31.0,,Personal foul by S. Livingston (drawn by A. Williams),107,101
447,4,3:31.0,,A. Williams makes free throw 1 of 2,107,102
448,4,3:31.0,,A. Williams makes free throw 2 of 2,107,103
449,4,3:16.0,K. Thompson makes 2-pt jump shot from 17 ft,,109,103
450,4,2:57.0,,D. Booker misses 2-pt jump shot from 17 ft,109,103
451,4,2:55.0,Defensive rebound by M. Barnes,,109,103
452,4,2:34.0,M. Barnes misses 3-pt jump shot from 23 ft,,109,103
453,4,2:33.0,,Defensive rebound by J. Dudley,109,103
454,4,2:29.0,,Shooting foul by S. Livingston (drawn by T. Ulis),109,103
455,4,2:29.0,,Phoenix full timeout,109,103
456,4,2:29.0,,T. Ulis makes free throw 1 of 2,109,104
457,4,2:29.0,,T. Ulis makes free throw 2 of 2,109,105
458,4,2:11.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by S. Curry),,112,105
459,4,1:58.0,,Turnover by J. Dudley (bad pass; steal by J. McGee),112,105
460,4,1:54.0,Turnover by J. McGee (lost ball; steal by M. Chriss),,112,105
461,4,1:49.0,,D. Booker misses 3-pt jump shot from 23 ft,112,105
462,4,1:49.0,,Offensive rebound by A. Williams,112,105
463,4,1:48.0,,A. Williams makes 2-pt layup from 1 ft,112,107
464,4,1:35.0,M. Barnes misses 2-pt jump shot from 11 ft,,112,107
465,4,1:34.0,Offensive rebound by J. McGee,,112,107
466,4,1:34.0,J. McGee makes 2-pt dunk at rim,,114,107
467,4,1:31.0,,Shooting foul by J. McGee (drawn by D. Booker),114,107
468,4,1:31.0,,D. Booker makes free throw 1 of 2,114,108
469,4,1:31.0,,D. Booker makes free throw 2 of 2,114,109
470,4,1:13.0,J. McGee makes 2-pt jump shot from 4 ft (assist by S. Curry),,116,109
471,4,1:13.0,,Phoenix full timeout,116,109
472,4,1:05.0,,J. Dudley misses 2-pt jump shot from 12 ft,116,109
473,4,1:04.0,,Offensive rebound by A. Williams,116,109
474,4,0:59.0,,T. Ulis misses 3-pt jump shot from 25 ft,116,109
475,4,0:59.0,,Offensive rebound by A. Williams,116,109
476,4,0:59.0,,A. Williams makes 2-pt layup from 2 ft,116,111
477,4,0:45.0,S. Curry misses 2-pt jump shot from 20 ft,,116,111
478,4,0:43.0,Offensive rebound by M. Barnes,,116,111
479,4,0:32.0,S. Curry makes 2-pt layup at rim,,118,111
480,4,0:32.0,,Phoenix full timeout,118,111
481,4,0:32.0,,D. Bender enters the game for A. Williams,118,111
482,4,0:32.0,J. McAdoo enters the game for J. McGee,,118,111
483,4,0:26.0,,T. Ulis misses 3-pt jump shot from 25 ft,118,111
484,4,0:23.0,,Offensive rebound by M. Chriss,118,111
485,4,0:23.0,,M. Chriss misses 2-pt dunk at rim,118,111
486,4,0:21.0,Defensive rebound by S. Curry,,118,111
487,4,0:21.0,Personal foul by D. Booker (drawn by S. Curry),,118,111
488,4,0:12.0,Personal take foul by D. Bender (drawn by S. Curry),,118,111
489,4,0:12.0,S. Curry makes free throw 1 of 2,,119,111
490,4,0:12.0,S. Curry makes free throw 2 of 2,,120,111
491,4,0:12.0,,Phoenix full timeout,120,111
492,4,0:12.0,,D. Booker misses 3-pt jump shot from 26 ft,120,111
493,4,0:12.0,P. McCaw enters the game for K. Thompson,,120,111
494,4,0:12.0,I. Clark enters the game for S. Curry,,120,111
495,4,0:05.0,Defensive rebound by P. McCaw,,120,111
