,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,MEMPHIS_ACTION,CLEVELAND_SCORE,MEMPHIS_SCORE
393,4,4:17.0,Personal foul by V. Carter (drawn by I. Shumpert),,68,86
394,4,4:11.0,C. Andersen misses 2-pt layup at rim,,68,86
395,4,4:11.0,,Defensive rebound by T. Daniels,68,86
396,4,4:06.0,,Personal foul by C. Andersen (drawn by Z. Randolph),68,86
397,4,3:54.0,,Z. Randolph misses 2-pt jump shot from 13 ft,68,86
398,4,3:53.0,Defensive rebound by C. Andersen,,68,86
399,4,3:42.0,J. Jones makes 2-pt jump shot from 22 ft (assist by I. Shumpert),,70,86
400,4,3:19.0,,V. Carter misses 2-pt jump shot from 22 ft,70,86
401,4,3:16.0,,Offensive rebound by Z. Randolph,70,86
402,4,3:16.0,,Z. Randolph misses 2-pt layup at rim,70,86
403,4,3:15.0,Defensive rebound by I. Shumpert,,70,86
404,4,3:10.0,Turnover by I. Shumpert (bad pass),,70,86
405,4,2:54.0,,A. Harrison misses 2-pt jump shot from 7 ft,70,86
406,4,2:54.0,,Offensive rebound by Z. Randolph,70,86
407,4,2:54.0,,Personal foul by J. Jones (drawn by Z. Randolph),70,86
408,4,2:54.0,Cleveland full timeout,,70,86
409,4,2:54.0,,Z. Randolph makes free throw 1 of 2,70,87
410,4,2:54.0,,W. Baldwin enters the game for V. Carter,70,86
411,4,2:54.0,,Z. Randolph makes free throw 2 of 2,70,88
412,4,2:43.0,J. McRae makes 2-pt layup from 2 ft,,72,88
413,4,2:43.0,Shooting foul by A. Harrison (drawn by J. McRae),,72,88
414,4,2:43.0,J. McRae makes free throw 1 of 1,,73,88
415,4,2:30.0,,T. Daniels misses 3-pt jump shot from 25 ft,73,88
416,4,2:29.0,Defensive rebound by C. Andersen,,73,88
417,4,2:19.0,I. Shumpert makes 2-pt jump shot from 7 ft,,75,88
418,4,2:00.0,,T. Daniels makes 3-pt jump shot from 25 ft (assist by Z. Randolph),75,91
419,4,1:48.0,Turnover by K. Felder (bad pass; steal by W. Baldwin),,75,91
420,4,1:46.0,,Turnover by W. Baldwin (bad pass; steal by J. Jones),75,91
421,4,1:43.0,K. Felder makes 2-pt layup from 2 ft,,77,91
422,4,1:26.0,,Z. Randolph makes 2-pt layup from 1 ft,77,93
423,4,1:16.0,Shooting foul by A. Harrison (drawn by K. Felder),,77,93
424,4,1:16.0,K. Felder makes free throw 1 of 2,,78,93
425,4,1:16.0,K. Felder makes free throw 2 of 2,,79,93
426,4,0:58.0,,Turnover by A. Harrison (bad pass; steal by K. Felder),79,93
427,4,0:57.0,Personal take foul by A. Harrison (drawn by K. Felder),,79,93
428,4,0:57.0,K. Felder misses free throw 1 of 2,,79,93
429,4,0:57.0,Offensive rebound by Team,,79,93
430,4,0:57.0,,T. Douglas enters the game for A. Harrison,79,93
431,4,0:57.0,K. Felder makes free throw 2 of 2,,80,93
432,4,0:45.0,,Turnover by W. Baldwin (bad pass; steal by C. Andersen),80,93
433,4,0:42.0,C. Andersen makes 2-pt dunk at rim (assist by K. Felder),,82,93
434,4,0:19.0,,Turnover by W. Baldwin (traveling),82,93
435,4,0:09.0,K. Felder makes 3-pt jump shot from 25 ft,,85,93
