,QUARTER,TIME_REMAINING,DENVER_ACTION,SACRAMENTO_ACTION,DENVER_SCORE,SACRAMENTO_SCORE
381,4,2:38.0,,T. Lawson makes 2-pt layup from 3 ft,100,88
382,4,2:21.0,D. Gallinari misses 3-pt jump shot from 24 ft,,100,88
383,4,2:21.0,,Defensive rebound by W. Cauley-Stein,100,88
384,4,2:11.0,,B. Hield misses 3-pt jump shot from 25 ft,100,88
385,4,2:11.0,Defensive rebound by Team,,100,88
386,4,2:11.0,,Loose ball foul by T. Lawson (drawn by J. Nelson),100,88
387,4,2:11.0,J. Nelson makes free throw 1 of 2,,101,88
388,4,2:11.0,,D. Collison enters the game for T. Lawson,100,88
389,4,2:11.0,J. Nelson misses free throw 2 of 2,,101,88
390,4,2:10.0,,Defensive rebound by W. Cauley-Stein,101,88
391,4,2:03.0,,A. Afflalo misses 2-pt jump shot from 7 ft,101,88
392,4,2:01.0,,Offensive rebound by B. Hield,101,88
393,4,1:55.0,,Turnover by B. Hield (lost ball; steal by J. Murray),101,88
394,4,1:51.0,D. Gallinari makes 2-pt dunk at rim,,103,88
395,4,1:51.0,,Sacramento full timeout,103,88
396,4,1:51.0,M. Plumlee enters the game for N. Jokić,,103,88
397,4,1:51.0,,S. Labissière enters the game for A. Afflalo,103,88
398,4,1:51.0,,G. Papagiannis enters the game for A. Tolliver,103,88
399,4,1:51.0,,L. Galloway enters the game for W. Cauley-Stein,103,88
400,4,1:38.0,,Turnover by S. Labissière (bad pass; steal by D. Gallinari),103,88
401,4,1:19.0,G. Harris makes 2-pt jump shot from 18 ft,,105,88
402,4,1:14.0,,Personal foul by J. Murray (drawn by B. Hield),105,88
403,4,1:14.0,R. Hibbert enters the game for D. Gallinari,,105,88
404,4,1:14.0,J. Hernangómez enters the game for M. Plumlee,,105,88
405,4,1:09.0,,L. Galloway misses 2-pt jump shot from 19 ft,105,88
406,4,1:08.0,Defensive rebound by R. Hibbert,,105,88
407,4,0:52.0,J. Hernangómez misses 3-pt jump shot from 25 ft,,105,88
408,4,0:52.0,,Defensive rebound by L. Galloway,105,88
409,4,0:38.0,,D. Collison makes 2-pt jump shot from 4 ft,105,90
410,4,0:16.0,J. Murray misses 3-pt jump shot from 25 ft,,105,90
411,4,0:16.0,,Defensive rebound by G. Papagiannis,105,90
412,4,0:06.0,,G. Papagiannis makes 2-pt layup from 3 ft (assist by D. Collison),105,92
