,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,BROOKLYN_ACTION,MILWAUKEE_SCORE,BROOKLYN_SCORE
370,4,8:01.0,,T. Booker misses 2-pt jump shot from 4 ft (block by G. Monroe),92,82
371,4,8:00.0,,Offensive rebound by Team,92,82
372,4,7:56.0,,J. Harris misses 3-pt jump shot from 25 ft,92,82
373,4,7:55.0,Defensive rebound by M. Teletović,,92,82
374,4,7:41.0,M. Teletović makes 3-pt jump shot from 24 ft (assist by M. Brogdon),,95,82
375,4,7:27.0,,B. Lopez misses 3-pt jump shot from 22 ft,95,82
376,4,7:26.0,Defensive rebound by M. Brogdon,,95,82
377,4,7:21.0,M. Beasley misses 2-pt jump shot from 7 ft (block by B. Lopez),,95,82
378,4,7:20.0,Offensive rebound by Team,,95,82
379,4,7:20.0,,R. Foye enters the game for J. Harris,95,82
380,4,7:10.0,Turnover by J. Terry (traveling),,95,82
381,4,6:55.0,,T. Booker misses 2-pt jump shot from 8 ft,95,82
382,4,6:54.0,Defensive rebound by M. Teletović,,95,82
383,4,6:39.0,J. Terry misses 2-pt jump shot from 19 ft,,95,82
384,4,6:38.0,Offensive rebound by M. Beasley,,95,82
385,4,6:36.0,Turnover by M. Beasley (lost ball; steal by I. Whitehead),,95,82
386,4,6:35.0,,Personal foul by J. Terry (drawn by I. Whitehead),95,82
387,4,6:22.0,,Turnover by I. Whitehead (bad pass; steal by M. Beasley),95,82
388,4,6:18.0,J. Terry misses 3-pt jump shot from 25 ft,,95,82
389,4,6:17.0,Offensive rebound by M. Beasley,,95,82
390,4,6:16.0,Shooting foul by S. Kilpatrick (drawn by M. Beasley),,95,82
391,4,6:16.0,M. Beasley misses free throw 1 of 2,,95,82
392,4,6:16.0,Offensive rebound by Team,,95,82
393,4,6:16.0,M. Beasley makes free throw 2 of 2,,96,82
394,4,6:16.0,,Brooklyn full timeout,96,82
395,4,6:16.0,,B. Bogdanović enters the game for I. Whitehead,96,82
396,4,5:55.0,,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by T. Booker),96,85
397,4,5:41.0,M. Teletović makes 3-pt jump shot from 27 ft (assist by M. Brogdon),,99,85
398,4,5:29.0,,B. Bogdanović misses 2-pt dunk at rim,99,85
399,4,5:28.0,Defensive rebound by M. Beasley,,99,85
400,4,5:19.0,J. Terry makes 3-pt jump shot from 25 ft (assist by M. Brogdon),,102,85
401,4,5:01.0,,Shooting foul by G. Monroe (drawn by B. Lopez),102,85
402,4,5:01.0,,B. Lopez misses free throw 1 of 2,102,85
403,4,5:01.0,,Offensive rebound by Team,102,85
404,4,5:01.0,M. Dellavedova enters the game for J. Terry,,102,85
405,4,5:01.0,J. Parker enters the game for M. Beasley,,102,85
406,4,5:01.0,,B. Lopez makes free throw 2 of 2,102,86
407,4,4:40.0,M. Teletović misses 3-pt jump shot from 23 ft,,102,86
408,4,4:39.0,,Defensive rebound by T. Booker,102,86
409,4,4:34.0,,R. Foye misses 2-pt jump shot from 10 ft,102,86
410,4,4:33.0,Defensive rebound by M. Teletović,,102,86
411,4,4:17.0,M. Teletović makes 3-pt jump shot from 26 ft (assist by J. Parker),,105,86
412,4,3:56.0,,S. Kilpatrick misses 3-pt jump shot from 26 ft,105,86
413,4,3:55.0,Defensive rebound by M. Teletović,,105,86
414,4,3:44.0,M. Teletović misses 3-pt jump shot from 25 ft,,105,86
415,4,3:43.0,Offensive rebound by G. Monroe,,105,86
416,4,3:26.0,Shooting foul by B. Bogdanović (drawn by J. Parker),,105,86
417,4,3:26.0,,Brooklyn full timeout,105,86
418,4,3:26.0,J. Parker makes free throw 1 of 2,,106,86
419,4,3:26.0,M. Plumlee enters the game for G. Monroe,,105,86
420,4,3:26.0,,Y. Ferrell enters the game for B. Bogdanović,105,86
421,4,3:26.0,,A. Bennett enters the game for T. Booker,105,86
422,4,3:26.0,,R. Hollis-Jefferson enters the game for B. Lopez,105,86
423,4,3:26.0,,C. McCullough enters the game for S. Kilpatrick,105,86
424,4,3:26.0,J. Parker makes free throw 2 of 2,,107,86
425,4,3:07.0,,C. McCullough misses 2-pt jump shot from 17 ft,107,86
426,4,3:06.0,Defensive rebound by M. Teletović,,107,86
427,4,2:54.0,M. Plumlee misses 2-pt layup from 1 ft,,107,86
428,4,2:53.0,,Defensive rebound by A. Bennett,107,86
429,4,2:47.0,,Personal foul by J. Parker (drawn by R. Hollis-Jefferson),107,86
430,4,2:47.0,,R. Hollis-Jefferson misses free throw 1 of 2,107,86
431,4,2:47.0,,Offensive rebound by Team,107,86
432,4,2:47.0,T. Maker enters the game for M. Teletović,,107,86
433,4,2:47.0,R. Vaughn enters the game for M. Dellavedova,,107,86
434,4,2:47.0,,R. Hollis-Jefferson makes free throw 2 of 2,107,87
435,4,2:38.0,Turnover by J. Parker (bad pass; steal by A. Bennett),,107,87
436,4,2:32.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft (block by T. Maker),107,87
437,4,2:30.0,,Offensive rebound by Team,107,87
438,4,2:18.0,,R. Foye misses 3-pt jump shot from 25 ft,107,87
439,4,2:16.0,Defensive rebound by J. Parker,,107,87
440,4,2:10.0,J. Parker makes 2-pt layup from 3 ft,,109,87
441,4,1:53.0,,Turnover by C. McCullough (bad pass; steal by J. Parker),109,87
442,4,1:44.0,T. Maker misses 3-pt jump shot from 23 ft,,109,87
443,4,1:42.0,,Defensive rebound by R. Foye,109,87
444,4,1:31.0,,A. Bennett misses 2-pt layup from 2 ft,109,87
445,4,1:29.0,Defensive rebound by Team,,109,87
446,4,1:20.0,J. Parker makes 2-pt layup from 3 ft,,111,87
447,4,1:03.0,,R. Hollis-Jefferson makes 2-pt layup from 1 ft,111,89
448,4,0:50.0,Turnover by R. Vaughn (traveling),,111,89
449,4,0:31.0,,Y. Ferrell makes 2-pt hook shot from 6 ft,111,91
450,4,0:07.0,Turnover by Team (shot clock),,111,91
451,4,0:01.0,,R. Hollis-Jefferson makes 2-pt layup from 2 ft,111,93
