,QUARTER,TIME_REMAINING,DALLAS_ACTION,PHOENIX_ACTION,DALLAS_SCORE,PHOENIX_SCORE
384,4,5:44.0,,Phoenix full timeout,95,114
385,4,5:44.0,D. Finney-Smith makes free throw 1 of 2,,96,114
386,4,5:44.0,D. Finney-Smith makes free throw 2 of 2,,97,114
387,4,5:30.0,,A. Len makes 2-pt layup from 2 ft (assist by D. Bender),97,116
388,4,5:15.0,Y. Ferrell misses 2-pt jump shot from 20 ft,,97,116
389,4,5:14.0,,Defensive rebound by E. Millsap,97,116
390,4,5:00.0,,D. Bender makes 3-pt jump shot from 25 ft (assist by R. Price),97,119
391,4,4:58.0,Dallas full timeout,,97,119
392,4,4:58.0,A. Hammons enters the game for Y. Ferrell,,97,119
393,4,4:39.0,D. Finney-Smith misses 2-pt jump shot from 19 ft,,97,119
394,4,4:38.0,Offensive rebound by J. Uthoff,,97,119
395,4,4:33.0,N. Brussino misses 3-pt jump shot from 28 ft,,97,119
396,4,4:33.0,Offensive rebound by D. Finney-Smith,,97,119
397,4,4:10.0,A. Hammons misses 2-pt jump shot from 20 ft,,97,119
398,4,4:09.0,,Defensive rebound by A. Len,97,119
399,4,4:02.0,,E. Millsap misses 3-pt jump shot from 26 ft,97,119
400,4,4:01.0,Defensive rebound by A. Hammons,,97,119
401,4,3:55.0,Personal block foul by E. Millsap (drawn by D. Finney-Smith),,97,119
402,4,3:42.0,A. Hammons makes 2-pt dunk at rim (assist by N. Brussino),,99,119
403,4,3:25.0,,D. Bender misses 3-pt jump shot from 26 ft,99,119
404,4,3:24.0,Defensive rebound by N. Brussino,,99,119
405,4,3:16.0,D. Powell makes 3-pt jump shot from 27 ft (assist by J. Uthoff),,102,119
406,4,2:56.0,,E. Millsap misses 2-pt jump shot from 9 ft,102,119
407,4,2:56.0,Defensive rebound by N. Brussino,,102,119
408,4,2:47.0,D. Finney-Smith misses 3-pt jump shot from 25 ft,,102,119
409,4,2:46.0,Offensive rebound by J. Uthoff,,102,119
410,4,2:41.0,J. Uthoff makes 3-pt jump shot from 24 ft,,105,119
411,4,2:41.0,,Phoenix full timeout,105,119
412,4,2:30.0,,D. Jones makes 2-pt layup from 3 ft (assist by R. Price),105,121
413,4,2:21.0,Personal foul by R. Price (drawn by J. Uthoff),,105,121
414,4,2:21.0,J. Uthoff misses free throw 1 of 2,,105,121
415,4,2:21.0,Offensive rebound by Team,,105,121
416,4,2:21.0,J. Uthoff makes free throw 2 of 2,,106,121
417,4,1:59.0,,Turnover by D. Bender (lost ball; steal by J. Uthoff),106,121
418,4,1:55.0,Turnover by N. Brussino (bad pass),,106,121
419,4,1:40.0,,D. Jones misses 2-pt jump shot from 4 ft (block by D. Powell),106,121
420,4,1:39.0,Defensive rebound by N. Brussino,,106,121
421,4,1:36.0,D. Powell makes 2-pt layup from 2 ft (assist by N. Brussino),,108,121
422,4,1:14.0,,E. Millsap misses 2-pt jump shot from 17 ft,108,121
423,4,1:14.0,Defensive rebound by J. Uthoff,,108,121
424,4,0:59.0,D. Powell misses 3-pt jump shot from 26 ft,,108,121
425,4,0:58.0,,Defensive rebound by D. Bender,108,121
426,4,0:35.0,,D. Jones makes 3-pt jump shot from 22 ft (assist by E. Millsap),108,124
427,4,0:23.0,,Violation by A. Len (kicked ball),108,124
428,4,0:17.0,N. Brussino misses 3-pt jump shot from 25 ft,,108,124
429,4,0:17.0,Offensive rebound by J. Uthoff,,108,124
430,4,0:14.0,J. Uthoff makes 2-pt dunk at rim,,110,124
431,4,0:14.0,Shooting foul by A. Len (drawn by J. Uthoff),,110,124
432,4,0:14.0,J. Uthoff makes free throw 1 of 1,,111,124
