,QUARTER,TIME_REMAINING,UTAH_ACTION,GOLDEN STATE_ACTION,UTAH_SCORE,GOLDEN STATE_SCORE
390,4,3:37.0,R. Gobert makes free throw 2 of 2,,94,88
391,4,3:23.0,,J. McGee makes 2-pt hook shot from 4 ft,94,90
392,4,3:15.0,Personal foul by I. Clark (drawn by S. Mack),,94,90
393,4,3:08.0,B. Diaw misses 2-pt jump shot from 3 ft,,94,90
394,4,3:08.0,,Defensive rebound by J. McAdoo,94,90
395,4,2:51.0,,P. McCaw misses 2-pt jump shot from 10 ft,94,90
396,4,2:50.0,Defensive rebound by R. Gobert,,94,90
397,4,2:45.0,S. Mack makes 2-pt layup from 2 ft (assist by J. Johnson),,96,90
398,4,2:36.0,,Shooting foul by R. Gobert (drawn by J. McGee),96,90
399,4,2:36.0,,J. McGee makes free throw 1 of 2,96,91
400,4,2:36.0,,J. McGee misses free throw 2 of 2,96,91
401,4,2:34.0,Defensive rebound by R. Gobert,,96,91
402,4,2:19.0,D. Exum misses 3-pt jump shot from 24 ft,,96,91
403,4,2:19.0,,Defensive rebound by I. Clark,96,91
404,4,2:09.0,,J. McAdoo makes 3-pt jump shot from 24 ft (assist by I. Clark),96,94
405,4,2:09.0,Utah full timeout,,96,94
406,4,2:09.0,J. Ingles enters the game for D. Exum,,96,94
407,4,1:56.0,R. Gobert makes 2-pt dunk at rim (assist by B. Diaw),,98,94
408,4,1:32.0,,I. Clark misses 2-pt jump shot from 4 ft (block by R. Gobert),98,94
409,4,1:31.0,,Offensive rebound by Z. Pachulia,98,94
410,4,1:27.0,,Z. Pachulia misses 2-pt layup from 2 ft,98,94
411,4,1:25.0,Defensive rebound by B. Diaw,,98,94
412,4,1:23.0,J. Johnson makes 3-pt jump shot from 23 ft (assist by B. Diaw),,101,94
413,4,1:19.0,,Golden State full timeout,101,94
414,4,1:13.0,,P. McCaw misses 3-pt jump shot from 25 ft,101,94
415,4,1:13.0,Defensive rebound by R. Gobert,,101,94
416,4,1:12.0,Personal foul by Z. Pachulia (drawn by R. Gobert),,101,94
417,4,0:55.0,B. Diaw makes 2-pt layup from 2 ft (assist by J. Johnson),,103,94
418,4,0:46.0,,I. Clark makes 2-pt layup from 3 ft,103,96
419,4,0:46.0,,Shooting foul by R. Gobert (drawn by I. Clark),103,96
420,4,0:46.0,,I. Clark makes free throw 1 of 1,103,97
421,4,0:46.0,Utah full timeout,,103,97
422,4,0:27.0,J. Johnson makes 2-pt jump shot from 16 ft (assist by S. Mack),,105,97
423,4,0:14.0,,J. McAdoo misses 3-pt jump shot from 25 ft,105,97
424,4,0:14.0,,Offensive rebound by J. McGee,105,97
425,4,0:14.0,,J. McGee makes 2-pt layup from 1 ft,105,99
