,QUARTER,TIME_REMAINING,PHOENIX_ACTION,UTAH_ACTION,PHOENIX_SCORE,UTAH_SCORE
390,4,5:00.0,,Personal foul by B. Knight (drawn by G. Hayward),94,100
391,4,5:00.0,,Utah full timeout,94,100
392,4,5:00.0,,G. Hayward makes free throw 1 of 2,94,101
393,4,5:00.0,,S. Mack enters the game for D. Exum,94,100
394,4,5:00.0,,J. Johnson enters the game for B. Diaw,94,100
395,4,5:00.0,,G. Hayward misses free throw 2 of 2,94,101
396,4,5:00.0,Defensive rebound by J. Dudley,,94,101
397,4,4:47.0,J. Dudley makes 3-pt jump shot from 24 ft (assist by B. Knight),,97,101
398,4,4:30.0,,Turnover by R. Gobert (bad pass),97,101
399,4,4:16.0,B. Knight misses 2-pt jump shot from 11 ft,,97,101
400,4,4:16.0,Offensive rebound by B. Knight,,97,101
401,4,4:11.0,B. Knight makes 2-pt jump shot from 6 ft,,99,101
402,4,3:57.0,,Personal foul by L. Barbosa (drawn by G. Hayward),99,101
403,4,3:57.0,Phoenix full timeout,,99,101
404,4,3:57.0,,G. Hayward makes free throw 1 of 2,99,102
405,4,3:57.0,,B. Diaw enters the game for J. Ingles,99,101
406,4,3:57.0,,G. Hayward makes free throw 2 of 2,99,103
407,4,3:38.0,Shooting foul by S. Mack (drawn by T. Chandler),,99,103
408,4,3:38.0,T. Chandler makes free throw 1 of 2,,100,103
409,4,3:38.0,T. Chandler makes free throw 2 of 2,,101,103
410,4,3:16.0,,Turnover by B. Diaw (traveling),101,103
411,4,3:07.0,L. Barbosa makes 2-pt jump shot from 16 ft (assist by T. Chandler),,103,103
412,4,2:46.0,,J. Johnson misses 2-pt jump shot from 20 ft,103,103
413,4,2:45.0,Defensive rebound by B. Knight,,103,103
414,4,2:40.0,L. Barbosa misses 2-pt layup from 2 ft,,103,103
415,4,2:40.0,,Defensive rebound by B. Diaw,103,103
416,4,2:22.0,,G. Hayward misses 2-pt jump shot from 15 ft,103,103
417,4,2:22.0,Defensive rebound by L. Barbosa,,103,103
418,4,2:04.0,Turnover by B. Knight (bad pass; steal by J. Johnson),,103,103
419,4,2:00.0,,G. Hayward makes 2-pt dunk at rim (assist by J. Johnson),103,105
420,4,1:47.0,B. Knight misses 2-pt layup from 1 ft (block by R. Gobert),,103,105
421,4,1:46.0,,Defensive rebound by R. Gobert,103,105
422,4,1:30.0,,S. Mack makes 2-pt jump shot from 8 ft,103,107
423,4,1:30.0,Phoenix full timeout,,103,107
424,4,1:17.0,L. Barbosa misses 2-pt jump shot from 11 ft,,103,107
425,4,1:17.0,,Defensive rebound by B. Diaw,103,107
426,4,0:54.0,,B. Diaw misses 3-pt jump shot from 25 ft,103,107
427,4,0:53.0,,Offensive rebound by Team,103,107
428,4,0:53.0,,Turnover by Team (shot clock),103,107
429,4,0:47.0,B. Knight misses 2-pt jump shot from 12 ft,,103,107
430,4,0:47.0,,Defensive rebound by R. Gobert,103,107
431,4,0:44.0,,Personal foul by T. Chandler (drawn by R. Gobert),103,107
432,4,0:44.0,,R. Gobert makes free throw 1 of 2,103,108
433,4,0:44.0,,R. Gobert makes free throw 2 of 2,103,109
434,4,0:44.0,Phoenix full timeout,,103,109
435,4,0:44.0,D. Booker enters the game for T. Chandler,,103,109
436,4,0:37.0,B. Knight makes 2-pt layup from 3 ft,,105,109
437,4,0:37.0,Shooting foul by S. Mack (drawn by B. Knight),,105,109
438,4,0:37.0,B. Knight misses free throw 1 of 1,,105,109
439,4,0:37.0,,Defensive rebound by G. Hayward,105,109
440,4,0:37.0,T. Chandler enters the game for J. Dudley,,105,109
441,4,0:17.0,,R. Gobert makes 2-pt dunk at rim (assist by S. Mack),105,111
442,4,0:16.0,Phoenix full timeout,,105,111
443,4,0:16.0,J. Dudley enters the game for T. Chandler,,105,111
444,4,0:16.0,,D. Exum enters the game for B. Diaw,105,111
445,4,0:09.0,D. Bender misses 3-pt jump shot from 25 ft,,105,111
446,4,0:09.0,,Defensive rebound by G. Hayward,105,111
447,4,0:07.0,,Personal foul by J. Dudley (drawn by G. Hayward),105,111
448,4,0:07.0,,G. Hayward misses free throw 1 of 2,105,111
449,4,0:07.0,,Offensive rebound by Team,105,111
450,4,0:07.0,,G. Hayward makes free throw 2 of 2,105,112
451,4,0:02.0,D. Bender misses 3-pt jump shot from 25 ft,,105,112
452,4,0:01.0,,Defensive rebound by G. Hayward,105,112
