,QUARTER,TIME_REMAINING,PHOENIX_ACTION,PORTLAND_ACTION,PHOENIX_SCORE,PORTLAND_SCORE
389,4,8:01.0,Technical foul by Team,,95,109
390,4,8:01.0,,C. McCollum makes technical free throw,95,110
391,4,8:01.0,D. Jones enters the game for J. Dudley,,95,110
392,4,8:01.0,M. Chriss enters the game for R. Price,,95,110
393,4,7:44.0,,D. Lillard makes 2-pt jump shot from 4 ft,95,112
394,4,7:44.0,,Shooting foul by D. Booker (drawn by D. Lillard),95,112
395,4,7:44.0,,D. Lillard makes free throw 1 of 1,95,113
396,4,7:44.0,Phoenix full timeout,,95,113
397,4,7:44.0,T. Warren enters the game for A. Williams,,95,113
398,4,7:28.0,Shooting foul by A. Aminu (drawn by T. Warren),,95,113
399,4,7:28.0,T. Warren makes free throw 1 of 2,,96,113
400,4,7:28.0,T. Warren makes free throw 2 of 2,,97,113
401,4,7:08.0,,D. Lillard misses 3-pt jump shot from 25 ft,97,113
402,4,7:06.0,Defensive rebound by M. Chriss,,97,113
403,4,6:48.0,Turnover by D. Booker (lost ball; steal by E. Turner),,97,113
404,4,6:43.0,,E. Turner makes 2-pt layup from 1 ft,97,115
405,4,6:37.0,D. Booker makes 2-pt layup from 1 ft,,99,115
406,4,6:11.0,,C. McCollum makes 2-pt layup at rim,99,117
407,4,6:03.0,Shooting foul by D. Lillard (drawn by T. Ulis),,99,117
408,4,6:03.0,T. Ulis makes free throw 1 of 2,,100,117
409,4,6:03.0,A. Len enters the game for D. Jones,,100,117
410,4,6:03.0,T. Ulis makes free throw 2 of 2,,101,117
411,4,5:50.0,,E. Turner makes 2-pt jump shot from 9 ft,101,119
412,4,5:39.0,,Offensive charge foul by M. Chriss (drawn by C. McCollum),101,119
413,4,5:39.0,Turnover by M. Chriss (offensive foul),,101,119
414,4,5:39.0,Official timeout,,101,119
415,4,5:22.0,,E. Turner misses 2-pt jump shot from 14 ft,101,119
416,4,5:22.0,Defensive rebound by Team,,101,119
417,4,5:05.0,T. Ulis makes 2-pt jump shot from 14 ft,,103,119
418,4,4:38.0,,E. Turner misses 2-pt jump shot from 16 ft,103,119
419,4,4:37.0,,Offensive rebound by A. Aminu,103,119
420,4,4:20.0,,C. McCollum makes 3-pt jump shot from 24 ft (assist by D. Lillard),103,122
421,4,4:14.0,Shooting block foul by N. Vonleh (drawn by D. Booker),,103,122
422,4,4:14.0,D. Booker makes free throw 1 of 2,,104,122
423,4,4:14.0,D. Booker makes free throw 2 of 2,,105,122
424,4,3:55.0,,Shooting foul by A. Len (drawn by D. Lillard),105,122
425,4,3:55.0,,D. Lillard makes free throw 1 of 2,105,123
426,4,3:55.0,,D. Lillard makes free throw 2 of 2,105,124
427,4,3:47.0,D. Booker misses 3-pt jump shot from 25 ft,,105,124
428,4,3:47.0,Offensive rebound by D. Booker,,105,124
429,4,3:44.0,D. Booker makes 2-pt jump shot from 11 ft,,107,124
430,4,3:25.0,,Shooting foul by A. Len (drawn by D. Lillard),107,124
431,4,3:25.0,,D. Lillard makes free throw 1 of 2,107,125
432,4,3:25.0,D. Jones enters the game for A. Len,,107,124
433,4,3:25.0,,D. Lillard makes free throw 2 of 2,107,126
434,4,3:20.0,Shooting foul by N. Vonleh (drawn by D. Booker),,107,126
435,4,3:20.0,D. Booker makes free throw 1 of 2,,108,126
436,4,3:20.0,D. Booker makes free throw 2 of 2,,109,126
437,4,3:04.0,,A. Aminu misses 2-pt layup from 1 ft (block by M. Chriss),109,126
438,4,3:03.0,Defensive rebound by D. Jones,,109,126
439,4,2:49.0,T. Ulis makes 2-pt layup from 2 ft,,111,126
440,4,2:49.0,,Portland full timeout,111,126
441,4,2:49.0,,S. Napier enters the game for C. McCollum,111,126
442,4,2:49.0,,J. Layman enters the game for D. Lillard,111,126
443,4,2:49.0,,P. Connaughton enters the game for A. Aminu,111,126
444,4,2:49.0,,M. Leonard enters the game for E. Turner,111,126
445,4,2:30.0,,Personal foul by D. Jones (drawn by M. Leonard),111,126
446,4,2:30.0,,M. Leonard makes free throw 1 of 2,111,127
447,4,2:30.0,,M. Leonard makes free throw 2 of 2,111,128
448,4,2:20.0,T. Warren makes 3-pt jump shot from 24 ft (assist by T. Ulis),,114,128
449,4,2:04.0,,S. Napier misses 2-pt layup from 1 ft,114,128
450,4,2:04.0,Defensive rebound by M. Chriss,,114,128
451,4,1:59.0,Shooting foul by M. Leonard (drawn by T. Ulis),,114,128
452,4,1:59.0,T. Ulis makes free throw 1 of 2,,115,128
453,4,1:59.0,T. Ulis misses free throw 2 of 2,,115,128
454,4,1:58.0,,Defensive rebound by S. Napier,115,128
455,4,1:38.0,,S. Napier misses 2-pt layup from 2 ft (block by M. Chriss),115,128
456,4,1:38.0,,Offensive rebound by Team,115,128
457,4,1:34.0,,S. Napier misses 2-pt jump shot from 18 ft,115,128
458,4,1:33.0,Defensive rebound by D. Booker,,115,128
459,4,1:27.0,M. Chriss misses 3-pt jump shot from 25 ft,,115,128
460,4,1:25.0,,Defensive rebound by N. Vonleh,115,128
461,4,1:02.0,,P. Connaughton misses 3-pt jump shot from 25 ft,115,128
462,4,1:01.0,Defensive rebound by M. Chriss,,115,128
463,4,0:56.0,Turnover by D. Booker (lost ball; steal by N. Vonleh),,115,128
464,4,0:52.0,,P. Connaughton makes 2-pt dunk at rim (assist by N. Vonleh),115,130
465,4,0:44.0,T. Warren makes 2-pt jump shot from 8 ft,,117,130
466,4,0:21.0,,S. Napier misses 3-pt jump shot from 25 ft,117,130
467,4,0:21.0,Defensive rebound by M. Chriss,,117,130
468,4,0:17.0,Turnover by D. Booker (bad pass; steal by P. Connaughton),,117,130
