,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,BOSTON_ACTION,WASHINGTON_SCORE,BOSTON_SCORE
391,4,4:00.0,,T. Rozier makes 3-pt jump shot from 24 ft (assist by K. Olynyk),99,105
392,4,4:00.0,Washington full timeout,,99,105
393,4,4:00.0,,J. Crowder enters the game for K. Olynyk,99,105
394,4,4:00.0,M. Gortat enters the game for S. Mac,,99,105
395,4,3:50.0,M. Morris misses 2-pt jump shot from 6 ft,,99,105
396,4,3:49.0,Offensive rebound by Team,,99,105
397,4,3:47.0,B. Beal misses 2-pt jump shot from 17 ft,,99,105
398,4,3:46.0,,Defensive rebound by A. Horford,99,105
399,4,3:24.0,,I. Thomas makes 3-pt jump shot from 29 ft,99,108
400,4,3:09.0,M. Morris misses 3-pt jump shot from 26 ft,,99,108
401,4,3:07.0,,Defensive rebound by I. Thomas,99,108
402,4,2:58.0,,M. Smart misses 3-pt jump shot from 23 ft,99,108
403,4,2:57.0,Defensive rebound by Team,,99,108
404,4,2:45.0,B. Beal misses 3-pt jump shot from 26 ft,,99,108
405,4,2:44.0,,Defensive rebound by T. Rozier,99,108
406,4,2:34.0,,Boston full timeout,99,108
407,4,2:20.0,,A. Horford makes 3-pt jump shot from 25 ft (assist by J. Crowder),99,111
408,4,2:00.0,B. Beal makes 2-pt layup from 2 ft,,101,111
409,4,2:00.0,Shooting foul by A. Horford (drawn by B. Beal),,101,111
410,4,2:00.0,K. Oubre enters the game for M. Gortat,,101,111
411,4,2:00.0,B. Beal makes free throw 1 of 1,,102,111
412,4,1:46.0,,A. Horford makes 2-pt layup from 1 ft (assist by I. Thomas),102,113
413,4,1:33.0,J. Wall misses 2-pt jump shot from 11 ft,,102,113
414,4,1:32.0,Offensive rebound by J. Wall,,102,113
415,4,1:31.0,J. Wall misses 2-pt layup from 1 ft,,102,113
416,4,1:30.0,Offensive rebound by J. Wall,,102,113
417,4,1:29.0,J. Wall makes 2-pt layup from 2 ft,,104,113
418,4,1:12.0,,Shooting foul by J. Wall (drawn by I. Thomas),104,113
419,4,1:12.0,,I. Thomas makes free throw 1 of 2,104,114
420,4,1:12.0,,I. Thomas makes free throw 2 of 2,104,115
421,4,0:54.0,O. Porter makes 2-pt jump shot from 8 ft (assist by J. Wall),,106,115
422,4,0:33.0,,I. Thomas makes 2-pt layup from 2 ft,106,117
423,4,0:24.0,B. Beal makes 2-pt layup from 3 ft,,108,117
