,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,CLEVELAND_ACTION,BROOKLYN_SCORE,CLEVELAND_SCORE
382,4,8:59.0,,Shooting foul by A. Bennett (drawn by K. Felder),71,100
383,4,8:59.0,,K. Felder makes free throw 1 of 2,71,101
384,4,8:59.0,,K. Felder makes free throw 2 of 2,71,102
385,4,8:50.0,Offensive foul by R. Hollis-Jefferson (drawn by J. Jones),,71,102
386,4,8:50.0,Turnover by R. Hollis-Jefferson (offensive foul),,71,102
387,4,8:39.0,,Turnover by M. Dunleavy (bad pass; steal by C. LeVert),71,102
388,4,8:35.0,Shooting foul by M. Dunleavy (drawn by C. LeVert),,71,102
389,4,8:35.0,C. LeVert makes free throw 1 of 2,,72,102
390,4,8:35.0,C. LeVert makes free throw 2 of 2,,73,102
391,4,8:19.0,,K. Felder makes 2-pt jump shot from 19 ft (assist by J. McRae),73,104
392,4,8:05.0,A. Bennett makes 2-pt layup at rim (assist by R. Foye),,75,104
393,4,7:54.0,,C. Frye makes 3-pt jump shot from 25 ft (assist by J. McRae),75,107
394,4,7:43.0,A. Bennett makes 2-pt layup from 1 ft,,77,107
395,4,7:28.0,,J. McRae makes 2-pt jump shot from 18 ft,77,109
396,4,7:17.0,Personal foul by M. Dunleavy (drawn by A. Bennett),,77,109
397,4,7:17.0,A. Bennett makes free throw 1 of 2,,78,109
398,4,7:17.0,C. McCullough enters the game for R. Hollis-Jefferson,,78,109
399,4,7:17.0,A. Bennett makes free throw 2 of 2,,79,109
400,4,7:05.0,,J. Jones misses 3-pt jump shot from 24 ft,79,109
401,4,7:05.0,Defensive rebound by S. Dinwiddie,,79,109
402,4,6:58.0,A. Bennett misses 2-pt layup at rim (block by J. McRae),,79,109
403,4,6:55.0,,Defensive rebound by J. Jones,79,109
404,4,6:48.0,,K. Felder makes 2-pt jump shot from 18 ft,79,111
405,4,6:30.0,C. McCullough makes 2-pt jump shot from 15 ft (assist by S. Dinwiddie),,81,111
406,4,6:16.0,,Turnover by C. Frye (bad pass; steal by S. Dinwiddie),81,111
407,4,6:11.0,S. Dinwiddie makes 2-pt layup at rim,,83,111
408,4,5:52.0,,Shooting foul by A. Bennett (drawn by J. McRae),83,111
409,4,5:52.0,Official timeout,,83,111
410,4,5:52.0,,J. McRae misses free throw 1 of 2,83,111
411,4,5:52.0,,Offensive rebound by Team,83,111
412,4,5:52.0,,J. McRae makes free throw 2 of 2,83,112
413,4,5:30.0,A. Bennett misses 2-pt layup from 2 ft (block by K. Felder),,83,112
414,4,5:29.0,Offensive rebound by A. Bennett,,83,112
415,4,5:25.0,A. Bennett makes 2-pt layup from 1 ft,,85,112
416,4,5:09.0,Offensive charge foul by K. Felder (drawn by R. Foye),,85,112
417,4,5:09.0,,Turnover by K. Felder (offensive foul),85,112
418,4,4:48.0,S. Dinwiddie makes 3-pt jump shot from 26 ft,,88,112
419,4,4:30.0,,M. Dunleavy makes 2-pt layup from 1 ft (assist by K. Felder),88,114
420,4,4:09.0,A. Bennett misses 3-pt jump shot from 23 ft,,88,114
421,4,4:09.0,,Defensive rebound by M. Dunleavy,88,114
422,4,4:00.0,,C. Frye misses 3-pt jump shot from 24 ft,88,114
423,4,4:00.0,Defensive rebound by C. McCullough,,88,114
424,4,3:50.0,C. LeVert makes 3-pt jump shot from 25 ft (assist by A. Bennett),,91,114
425,4,3:27.0,,J. Jones misses 2-pt jump shot from 16 ft,91,114
426,4,3:25.0,Defensive rebound by C. LeVert,,91,114
427,4,3:13.0,C. McCullough misses 3-pt jump shot from 25 ft,,91,114
428,4,3:12.0,,Defensive rebound by C. Frye,91,114
429,4,2:56.0,,K. Felder misses 3-pt jump shot from 25 ft,91,114
430,4,2:55.0,Defensive rebound by S. Dinwiddie,,91,114
431,4,2:48.0,S. Dinwiddie makes 2-pt layup from 2 ft,,93,114
432,4,2:25.0,,C. Frye makes 2-pt hook shot from 6 ft (assist by K. Felder),93,116
433,4,2:25.0,,Shooting foul by S. Dinwiddie (drawn by C. Frye),93,116
434,4,2:25.0,Brooklyn full timeout,,93,116
435,4,2:25.0,,C. Frye makes free throw 1 of 1,93,117
436,4,2:11.0,Shooting foul by M. Dunleavy (drawn by A. Bennett),,93,117
437,4,2:11.0,A. Bennett makes free throw 1 of 2,,94,117
438,4,2:11.0,A. Bennett misses free throw 2 of 2,,94,117
439,4,2:10.0,,Defensive rebound by C. Frye,94,117
440,4,1:54.0,,M. Dunleavy misses 2-pt layup from 2 ft,94,117
441,4,1:52.0,Defensive rebound by C. McCullough,,94,117
442,4,1:47.0,Turnover by R. Foye (bad pass; steal by K. Felder),,94,117
443,4,1:37.0,,C. Frye misses 3-pt jump shot from 24 ft,94,117
444,4,1:37.0,Defensive rebound by R. Foye,,94,117
445,4,1:26.0,R. Foye misses 2-pt jump shot from 6 ft,,94,117
446,4,1:24.0,Offensive rebound by S. Dinwiddie,,94,117
447,4,1:21.0,Turnover by R. Foye (traveling),,94,117
448,4,1:01.0,,K. Felder misses 3-pt jump shot from 24 ft,94,117
449,4,1:01.0,,Offensive rebound by M. Dunleavy,94,117
450,4,1:01.0,,Personal foul by C. McCullough (drawn by M. Dunleavy),94,117
451,4,0:50.0,,J. McRae misses 2-pt jump shot from 7 ft (block by A. Bennett),94,117
452,4,0:49.0,Defensive rebound by A. Bennett,,94,117
453,4,0:42.0,C. LeVert makes 3-pt jump shot from 25 ft,,97,117
454,4,0:24.0,,K. Felder makes 2-pt jump shot from 14 ft,97,119
455,4,0:14.0,A. Bennett makes 2-pt dunk at rim (assist by C. McCullough),,99,119
